enhet,enhet_navn,aar,parti,stemmer,total_stemmer,prosent
0301,Oslo - Oslove,1945,01,92816.63,239349.12,38.78
0301,Oslo - Oslove,1945,02,0.0,239349.12,0.0
0301,Oslo - Oslove,1945,03,75350.6,239349.12,31.48
0301,Oslo - Oslove,1945,04,23534.84,239349.12,9.83
0301,Oslo - Oslove,1945,05,269.92,239349.12,0.11
0301,Oslo - Oslove,1945,06,0.0,239349.12,0.0
0301,Oslo - Oslove,1945,07,10533.74,239349.12,4.4
0301,Oslo - Oslove,1945,08,0.0,239349.12,0.0
0301,Oslo - Oslove,1945,09,36843.39,239349.12,15.39
0301,Oslo - Oslove,1945,55,0.0,239349.12,0.0
0301,Oslo - Oslove,1945,90,0.0,239349.12,0.0
0301,Oslo - Oslove,1945,99,0.0,239349.12,0.0
0301,Oslo - Oslove,1949,01,119741.0,275093.0,43.53
0301,Oslo - Oslove,1949,02,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,03,99179.0,275093.0,36.05
0301,Oslo - Oslove,1949,04,14792.0,275093.0,5.38
0301,Oslo - Oslove,1949,05,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,06,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,07,19017.0,275093.0,6.91
0301,Oslo - Oslove,1949,08,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,09,21535.0,275093.0,7.83
0301,Oslo - Oslove,1949,55,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,90,0.0,275093.0,0.0
0301,Oslo - Oslove,1949,99,829.0,275093.0,0.3
0301,Oslo - Oslove,1953,01,119784.0,278407.0,43.02
0301,Oslo - Oslove,1953,02,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,03,105817.0,278407.0,38.01
0301,Oslo - Oslove,1953,04,16961.0,278407.0,6.09
0301,Oslo - Oslove,1953,05,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,06,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,07,18195.0,278407.0,6.54
0301,Oslo - Oslove,1953,08,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,09,17639.0,278407.0,6.34
0301,Oslo - Oslove,1953,55,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,90,0.0,278407.0,0.0
0301,Oslo - Oslove,1953,99,11.0,278407.0,0.0
0301,Oslo - Oslove,1957,01,129456.0,278590.0,46.47
0301,Oslo - Oslove,1957,02,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,03,106385.0,278590.0,38.19
0301,Oslo - Oslove,1957,04,15054.0,278590.0,5.4
0301,Oslo - Oslove,1957,05,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,06,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,07,16039.0,278590.0,5.76
0301,Oslo - Oslove,1957,08,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,09,11407.0,278590.0,4.09
0301,Oslo - Oslove,1957,55,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,90,0.0,278590.0,0.0
0301,Oslo - Oslove,1957,99,249.0,278590.0,0.09
0301,Oslo - Oslove,1961,01,123136.0,287665.0,42.81
0301,Oslo - Oslove,1961,02,0.0,287665.0,0.0
0301,Oslo - Oslove,1961,03,110862.0,287665.0,38.54
0301,Oslo - Oslove,1961,04,15258.0,287665.0,5.3
0301,Oslo - Oslove,1961,05,0.0,287665.0,0.0
0301,Oslo - Oslove,1961,06,18117.0,287665.0,6.3
0301,Oslo - Oslove,1961,07,12811.0,287665.0,4.45
0301,Oslo - Oslove,1961,08,0.0,287665.0,0.0
0301,Oslo - Oslove,1961,09,7481.0,287665.0,2.6
0301,Oslo - Oslove,1961,55,0.0,287665.0,0.0
0301,Oslo - Oslove,1961,90,0.0,287665.0,0.0
0301,Oslo - Oslove,1961,99,0.0,287665.0,0.0
0301,Oslo - Oslove,1965,01,122953.0,306118.0,40.17
0301,Oslo - Oslove,1965,02,0.0,306118.0,0.0
0301,Oslo - Oslove,1965,03,118279.0,306118.0,38.64
0301,Oslo - Oslove,1965,04,15566.0,306118.0,5.08
0301,Oslo - Oslove,1965,05,0.0,306118.0,0.0
0301,Oslo - Oslove,1965,06,23930.0,306118.0,7.82
0301,Oslo - Oslove,1965,07,20704.0,306118.0,6.76
0301,Oslo - Oslove,1965,08,0.0,306118.0,0.0
0301,Oslo - Oslove,1965,09,4523.0,306118.0,1.48
0301,Oslo - Oslove,1965,55,0.0,306118.0,0.0
0301,Oslo - Oslove,1965,90,0.0,306118.0,0.0
0301,Oslo - Oslove,1965,99,163.0,306118.0,0.05
0301,Oslo - Oslove,1969,01,137676.0,309378.0,44.5
0301,Oslo - Oslove,1969,02,0.0,309378.0,0.0
0301,Oslo - Oslove,1969,03,112130.0,309378.0,36.24
0301,Oslo - Oslove,1969,04,22633.0,309378.0,7.32
0301,Oslo - Oslove,1969,05,0.0,309378.0,0.0
0301,Oslo - Oslove,1969,06,14619.0,309378.0,4.73
0301,Oslo - Oslove,1969,07,18419.0,309378.0,5.95
0301,Oslo - Oslove,1969,08,0.0,309378.0,0.0
0301,Oslo - Oslove,1969,09,3899.0,309378.0,1.26
0301,Oslo - Oslove,1969,55,0.0,309378.0,0.0
0301,Oslo - Oslove,1969,90,0.0,309378.0,0.0
0301,Oslo - Oslove,1969,99,2.0,309378.0,0.0
0301,Oslo - Oslove,1973,01,97707.0,291026.0,33.57
0301,Oslo - Oslove,1973,02,18578.0,291026.0,6.38
0301,Oslo - Oslove,1973,03,87700.0,291026.0,30.13
0301,Oslo - Oslove,1973,04,21621.0,291026.0,7.43
0301,Oslo - Oslove,1973,05,0.0,291026.0,0.0
0301,Oslo - Oslove,1973,06,0.0,291026.0,0.0
0301,Oslo - Oslove,1973,07,0.0,291026.0,0.0
0301,Oslo - Oslove,1973,08,0.0,291026.0,0.0
0301,Oslo - Oslove,1973,09,0.0,291026.0,0.0
0301,Oslo - Oslove,1973,55,2558.0,291026.0,0.88
0301,Oslo - Oslove,1973,90,10413.0,291026.0,3.58
0301,Oslo - Oslove,1973,99,52449.0,291026.0,18.02
0301,Oslo - Oslove,1977,01,118684.0,296568.0,40.02
0301,Oslo - Oslove,1977,02,5911.0,296568.0,1.99
0301,Oslo - Oslove,1977,03,115607.0,296568.0,38.98
0301,Oslo - Oslove,1977,04,0.0,296568.0,0.0
0301,Oslo - Oslove,1977,05,0.0,296568.0,0.0
0301,Oslo - Oslove,1977,06,16869.0,296568.0,5.69
0301,Oslo - Oslove,1977,07,7097.0,296568.0,2.39
0301,Oslo - Oslove,1977,08,0.0,296568.0,0.0
0301,Oslo - Oslove,1977,09,1234.0,296568.0,0.42
0301,Oslo - Oslove,1977,55,4368.0,296568.0,1.47
0301,Oslo - Oslove,1977,90,25646.0,296568.0,8.65
0301,Oslo - Oslove,1977,99,1152.0,296568.0,0.39
0301,Oslo - Oslove,1981,01,101135.0,306825.0,32.96
0301,Oslo - Oslove,1981,02,21383.0,306825.0,6.97
0301,Oslo - Oslove,1981,03,129967.0,306825.0,42.36
0301,Oslo - Oslove,1981,04,14669.0,306825.0,4.78
0301,Oslo - Oslove,1981,05,1999.0,306825.0,0.65
0301,Oslo - Oslove,1981,06,20662.0,306825.0,6.73
0301,Oslo - Oslove,1981,07,8473.0,306825.0,2.76
0301,Oslo - Oslove,1981,08,0.0,306825.0,0.0
0301,Oslo - Oslove,1981,09,1133.0,306825.0,0.37
0301,Oslo - Oslove,1981,55,5322.0,306825.0,1.73
0301,Oslo - Oslove,1981,90,0.0,306825.0,0.0
0301,Oslo - Oslove,1981,99,2082.0,306825.0,0.68
0301,Oslo - Oslove,1985,01,103811.0,305481.0,33.98
0301,Oslo - Oslove,1985,02,15579.0,305481.0,5.1
0301,Oslo - Oslove,1985,03,131269.0,305481.0,42.97
0301,Oslo - Oslove,1985,04,12358.0,305481.0,4.05
0301,Oslo - Oslove,1985,05,2550.0,305481.0,0.83
0301,Oslo - Oslove,1985,06,21533.0,305481.0,7.05
0301,Oslo - Oslove,1985,07,8487.0,305481.0,2.78
0301,Oslo - Oslove,1985,08,0.0,305481.0,0.0
0301,Oslo - Oslove,1985,09,600.0,305481.0,0.2
0301,Oslo - Oslove,1985,55,5275.0,305481.0,1.73
0301,Oslo - Oslove,1985,90,0.0,305481.0,0.0
0301,Oslo - Oslove,1985,99,4019.0,305481.0,1.32
0301,Oslo - Oslove,1989,01,89414.0,300299.0,29.77
0301,Oslo - Oslove,1989,02,44920.0,300299.0,14.96
0301,Oslo - Oslove,1989,03,95679.0,300299.0,31.86
0301,Oslo - Oslove,1989,04,11414.0,300299.0,3.8
0301,Oslo - Oslove,1989,05,2189.0,300299.0,0.73
0301,Oslo - Oslove,1989,06,34882.0,300299.0,11.62
0301,Oslo - Oslove,1989,07,7963.0,300299.0,2.65
0301,Oslo - Oslove,1989,08,1727.0,300299.0,0.58
0301,Oslo - Oslove,1989,09,0.0,300299.0,0.0
0301,Oslo - Oslove,1989,55,7543.0,300299.0,2.51
0301,Oslo - Oslove,1989,90,0.0,300299.0,0.0
0301,Oslo - Oslove,1989,99,4568.0,300299.0,1.52
0301,Oslo - Oslove,1993,01,101598.0,277593.0,36.6
0301,Oslo - Oslove,1993,02,23129.0,277593.0,8.33
0301,Oslo - Oslove,1993,03,76117.0,277593.0,27.42
0301,Oslo - Oslove,1993,04,9862.0,277593.0,3.55
0301,Oslo - Oslove,1993,05,12175.0,277593.0,4.39
0301,Oslo - Oslove,1993,06,19873.0,277593.0,7.16
0301,Oslo - Oslove,1993,07,9518.0,277593.0,3.43
0301,Oslo - Oslove,1993,08,656.0,277593.0,0.24
0301,Oslo - Oslove,1993,09,0.0,277593.0,0.0
0301,Oslo - Oslove,1993,55,14266.0,277593.0,5.14
0301,Oslo - Oslove,1993,90,0.0,277593.0,0.0
0301,Oslo - Oslove,1993,99,10399.0,277593.0,3.75
0301,Oslo - Oslove,1997,01,98340.0,294668.0,33.37
0301,Oslo - Oslove,1997,02,52828.0,294668.0,17.93
0301,Oslo - Oslove,1997,03,63980.0,294668.0,21.71
0301,Oslo - Oslove,1997,04,20083.0,294668.0,6.82
0301,Oslo - Oslove,1997,05,3774.0,294668.0,1.28
0301,Oslo - Oslove,1997,06,25954.0,294668.0,8.81
0301,Oslo - Oslove,1997,07,12460.0,294668.0,4.23
0301,Oslo - Oslove,1997,08,1302.0,294668.0,0.44
0301,Oslo - Oslove,1997,09,184.0,294668.0,0.06
0301,Oslo - Oslove,1997,55,11766.0,294668.0,3.99
0301,Oslo - Oslove,1997,90,0.0,294668.0,0.0
0301,Oslo - Oslove,1997,99,3997.0,294668.0,1.36
0301,Oslo - Oslove,2001,01,64768.0,288960.0,22.41
0301,Oslo - Oslove,2001,02,37564.0,288960.0,13.0
0301,Oslo - Oslove,2001,03,83979.0,288960.0,29.06
0301,Oslo - Oslove,2001,04,17536.0,288960.0,6.07
0301,Oslo - Oslove,2001,05,1988.0,288960.0,0.69
0301,Oslo - Oslove,2001,06,48800.0,288960.0,16.89
0301,Oslo - Oslove,2001,07,17139.0,288960.0,5.93
0301,Oslo - Oslove,2001,08,661.0,288960.0,0.23
0301,Oslo - Oslove,2001,09,189.0,288960.0,0.07
0301,Oslo - Oslove,2001,55,8574.0,288960.0,2.97
0301,Oslo - Oslove,2001,90,0.0,288960.0,0.0
0301,Oslo - Oslove,2001,99,7762.0,288960.0,2.69
0301,Oslo - Oslove,2005,01,97246.0,308834.0,31.49
0301,Oslo - Oslove,2005,02,53280.0,308834.0,17.25
0301,Oslo - Oslove,2005,03,61130.0,308834.0,19.79
0301,Oslo - Oslove,2005,04,11168.0,308834.0,3.62
0301,Oslo - Oslove,2005,05,3270.0,308834.0,1.06
0301,Oslo - Oslove,2005,06,41434.0,308834.0,13.42
0301,Oslo - Oslove,2005,07,28639.0,308834.0,9.27
0301,Oslo - Oslove,2005,08,668.0,308834.0,0.22
0301,Oslo - Oslove,2005,09,141.0,308834.0,0.05
0301,Oslo - Oslove,2005,55,9277.0,308834.0,3.0
0301,Oslo - Oslove,2005,90,0.0,308834.0,0.0
0301,Oslo - Oslove,2005,99,2581.0,308834.0,0.84
0301,Oslo - Oslove,2009,01,113103.0,323116.0,35.0
0301,Oslo - Oslove,2009,02,56953.0,323116.0,17.63
0301,Oslo - Oslove,2009,03,69999.0,323116.0,21.66
0301,Oslo - Oslove,2009,04,8786.0,323116.0,2.72
0301,Oslo - Oslove,2009,05,3126.0,323116.0,0.97
0301,Oslo - Oslove,2009,06,33205.0,323116.0,10.28
0301,Oslo - Oslove,2009,07,20784.0,323116.0,6.43
0301,Oslo - Oslove,2009,08,1828.0,323116.0,0.57
0301,Oslo - Oslove,2009,09,115.0,323116.0,0.04
0301,Oslo - Oslove,2009,55,12917.0,323116.0,4.0
0301,Oslo - Oslove,2009,90,0.0,323116.0,0.0
0301,Oslo - Oslove,2009,99,2300.0,323116.0,0.71
0301,Oslo - Oslove,2013,01,106001.0,348542.0,30.41
0301,Oslo - Oslove,2013,02,40660.0,348542.0,11.67
0301,Oslo - Oslove,2013,03,103834.0,348542.0,29.79
0301,Oslo - Oslove,2013,04,9850.0,348542.0,2.83
0301,Oslo - Oslove,2013,05,2963.0,348542.0,0.85
0301,Oslo - Oslove,2013,06,21924.0,348542.0,6.29
0301,Oslo - Oslove,2013,07,28619.0,348542.0,8.21
0301,Oslo - Oslove,2013,08,19356.0,348542.0,5.55
0301,Oslo - Oslove,2013,09,143.0,348542.0,0.04
0301,Oslo - Oslove,2013,55,11133.0,348542.0,3.19
0301,Oslo - Oslove,2013,90,0.0,348542.0,0.0
0301,Oslo - Oslove,2013,99,4059.0,348542.0,1.16
0301,Oslo - Oslove,2017,01,104089.0,367101.0,28.35
0301,Oslo - Oslove,2017,02,35037.0,367101.0,9.54
0301,Oslo - Oslove,2017,03,97085.0,367101.0,26.45
0301,Oslo - Oslove,2017,04,7843.0,367101.0,2.14
0301,Oslo - Oslove,2017,05,7778.0,367101.0,2.12
0301,Oslo - Oslove,2017,06,34052.0,367101.0,9.28
0301,Oslo - Oslove,2017,07,30933.0,367101.0,8.43
0301,Oslo - Oslove,2017,08,21853.0,367101.0,5.95
0301,Oslo - Oslove,2017,09,119.0,367101.0,0.03
0301,Oslo - Oslove,2017,55,23083.0,367101.0,6.29
0301,Oslo - Oslove,2017,90,0.0,367101.0,0.0
0301,Oslo - Oslove,2017,99,5229.0,367101.0,1.42
0301,Oslo - Oslove,2021,01,87158.0,379565.0,22.96
0301,Oslo - Oslove,2021,02,22784.0,379565.0,6.0
0301,Oslo - Oslove,2021,03,89342.0,379565.0,23.54
0301,Oslo - Oslove,2021,04,6922.0,379565.0,1.82
0301,Oslo - Oslove,2021,05,11953.0,379565.0,3.15
0301,Oslo - Oslove,2021,06,50382.0,379565.0,13.27
0301,Oslo - Oslove,2021,07,38142.0,379565.0,10.05
0301,Oslo - Oslove,2021,08,32198.0,379565.0,8.48
0301,Oslo - Oslove,2021,09,123.0,379565.0,0.03
0301,Oslo - Oslove,2021,55,31352.0,379565.0,8.26
0301,Oslo - Oslove,2021,90,0.0,379565.0,0.0
0301,Oslo - Oslove,2021,99,9209.0,379565.0,2.43
0301,Oslo - Oslove,2025,01,108268.0,421918.0,25.66
0301,Oslo - Oslove,2025,02,60432.0,421918.0,14.32
0301,Oslo - Oslove,2025,03,78043.0,421918.0,18.5
0301,Oslo - Oslove,2025,04,8920.0,421918.0,2.11
0301,Oslo - Oslove,2025,05,3166.0,421918.0,0.75
0301,Oslo - Oslove,2025,06,45181.0,421918.0,10.71
0301,Oslo - Oslove,2025,07,30643.0,421918.0,7.26
0301,Oslo - Oslove,2025,08,43326.0,421918.0,10.27
0301,Oslo - Oslove,2025,09,0.0,421918.0,0.0
0301,Oslo - Oslove,2025,55,30176.0,421918.0,7.15
0301,Oslo - Oslove,2025,90,0.0,421918.0,0.0
0301,Oslo - Oslove,2025,99,13763.0,421918.0,3.26
1106,Haugesund,1945,01,4691.14,11146.42,42.09
1106,Haugesund,1945,02,0.0,11146.42,0.0
1106,Haugesund,1945,03,2074.03,11146.42,18.61
1106,Haugesund,1945,04,134.85,11146.42,1.21
1106,Haugesund,1945,05,198.67,11146.42,1.78
1106,Haugesund,1945,06,0.0,11146.42,0.0
1106,Haugesund,1945,07,3206.45,11146.42,28.77
1106,Haugesund,1945,08,0.0,11146.42,0.0
1106,Haugesund,1945,09,841.27,11146.42,7.55
1106,Haugesund,1945,55,0.0,11146.42,0.0
1106,Haugesund,1945,90,0.0,11146.42,0.0
1106,Haugesund,1945,99,0.0,11146.42,0.0
1106,Haugesund,1949,01,5490.43,13414.95,40.93
1106,Haugesund,1949,02,0.0,13414.95,0.0
1106,Haugesund,1949,03,2536.0,13414.95,18.9
1106,Haugesund,1949,04,195.62,13414.95,1.46
1106,Haugesund,1949,05,0.0,13414.95,0.0
1106,Haugesund,1949,06,0.0,13414.95,0.0
1106,Haugesund,1949,07,4118.63,13414.95,30.7
1106,Haugesund,1949,08,0.0,13414.95,0.0
1106,Haugesund,1949,09,218.15,13414.95,1.63
1106,Haugesund,1949,55,0.0,13414.95,0.0
1106,Haugesund,1949,90,421.8,13414.95,3.14
1106,Haugesund,1949,99,434.33,13414.95,3.24
1106,Haugesund,1953,01,5552.74,13735.91,40.42
1106,Haugesund,1953,02,0.0,13735.91,0.0
1106,Haugesund,1953,03,3151.18,13735.91,22.94
1106,Haugesund,1953,04,1458.63,13735.91,10.62
1106,Haugesund,1953,05,338.23,13735.91,2.46
1106,Haugesund,1953,06,0.0,13735.91,0.0
1106,Haugesund,1953,07,3050.0,13735.91,22.2
1106,Haugesund,1953,08,0.0,13735.91,0.0
1106,Haugesund,1953,09,185.13,13735.91,1.35
1106,Haugesund,1953,55,0.0,13735.91,0.0
1106,Haugesund,1953,90,0.0,13735.91,0.0
1106,Haugesund,1953,99,0.0,13735.91,0.0
1106,Haugesund,1957,01,5421.48,13748.82,39.43
1106,Haugesund,1957,02,0.0,13748.82,0.0
1106,Haugesund,1957,03,2864.34,13748.82,20.83
1106,Haugesund,1957,04,1490.65,13748.82,10.84
1106,Haugesund,1957,05,242.22,13748.82,1.76
1106,Haugesund,1957,06,0.0,13748.82,0.0
1106,Haugesund,1957,07,3583.01,13748.82,26.06
1106,Haugesund,1957,08,0.0,13748.82,0.0
1106,Haugesund,1957,09,147.11,13748.82,1.07
1106,Haugesund,1957,55,0.0,13748.82,0.0
1106,Haugesund,1957,90,0.0,13748.82,0.0
1106,Haugesund,1957,99,0.0,13748.82,0.0
1106,Haugesund,1961,01,5454.52,13923.14,39.18
1106,Haugesund,1961,02,0.0,13923.14,0.0
1106,Haugesund,1961,03,3484.34,13923.14,25.03
1106,Haugesund,1961,04,1717.63,13923.14,12.34
1106,Haugesund,1961,05,253.8,13923.14,1.82
1106,Haugesund,1961,06,0.0,13923.14,0.0
1106,Haugesund,1961,07,2928.78,13923.14,21.04
1106,Haugesund,1961,08,0.0,13923.14,0.0
1106,Haugesund,1961,09,84.07,13923.14,0.6
1106,Haugesund,1961,55,0.0,13923.14,0.0
1106,Haugesund,1961,90,0.0,13923.14,0.0
1106,Haugesund,1961,99,0.0,13923.14,0.0
1106,Haugesund,1965,01,5423.0,14874.0,36.46
1106,Haugesund,1965,02,0.0,14874.0,0.0
1106,Haugesund,1965,03,3401.0,14874.0,22.87
1106,Haugesund,1965,04,1762.0,14874.0,11.85
1106,Haugesund,1965,05,311.0,14874.0,2.09
1106,Haugesund,1965,06,590.0,14874.0,3.97
1106,Haugesund,1965,07,3307.0,14874.0,22.23
1106,Haugesund,1965,08,0.0,14874.0,0.0
1106,Haugesund,1965,09,37.0,14874.0,0.25
1106,Haugesund,1965,55,0.0,14874.0,0.0
1106,Haugesund,1965,90,0.0,14874.0,0.0
1106,Haugesund,1965,99,43.0,14874.0,0.29
1106,Haugesund,1969,01,5816.0,14987.0,38.81
1106,Haugesund,1969,02,0.0,14987.0,0.0
1106,Haugesund,1969,03,3219.0,14987.0,21.48
1106,Haugesund,1969,04,2260.0,14987.0,15.08
1106,Haugesund,1969,05,367.0,14987.0,2.45
1106,Haugesund,1969,06,367.0,14987.0,2.45
1106,Haugesund,1969,07,2852.0,14987.0,19.03
1106,Haugesund,1969,08,0.0,14987.0,0.0
1106,Haugesund,1969,09,29.0,14987.0,0.19
1106,Haugesund,1969,55,0.0,14987.0,0.0
1106,Haugesund,1969,90,0.0,14987.0,0.0
1106,Haugesund,1969,99,77.0,14987.0,0.51
1106,Haugesund,1973,01,4384.0,14543.0,30.15
1106,Haugesund,1973,02,1394.0,14543.0,9.59
1106,Haugesund,1973,03,2497.0,14543.0,17.17
1106,Haugesund,1973,04,2497.0,14543.0,17.17
1106,Haugesund,1973,05,535.0,14543.0,3.68
1106,Haugesund,1973,06,0.0,14543.0,0.0
1106,Haugesund,1973,07,507.0,14543.0,3.49
1106,Haugesund,1973,08,0.0,14543.0,0.0
1106,Haugesund,1973,09,0.0,14543.0,0.0
1106,Haugesund,1973,55,31.0,14543.0,0.21
1106,Haugesund,1973,90,0.0,14543.0,0.0
1106,Haugesund,1973,99,2698.0,14543.0,18.55
1106,Haugesund,1977,01,5871.0,15726.0,37.33
1106,Haugesund,1977,02,783.0,15726.0,4.98
1106,Haugesund,1977,03,4362.0,15726.0,27.74
1106,Haugesund,1977,04,2661.0,15726.0,16.92
1106,Haugesund,1977,05,363.0,15726.0,2.31
1106,Haugesund,1977,06,449.0,15726.0,2.86
1106,Haugesund,1977,07,440.0,15726.0,2.8
1106,Haugesund,1977,08,0.0,15726.0,0.0
1106,Haugesund,1977,09,13.0,15726.0,0.08
1106,Haugesund,1977,55,38.0,15726.0,0.24
1106,Haugesund,1977,90,0.0,15726.0,0.0
1106,Haugesund,1977,99,746.0,15726.0,4.74
1106,Haugesund,1981,01,5544.0,16620.0,33.36
1106,Haugesund,1981,02,1276.0,16620.0,7.68
1106,Haugesund,1981,03,6170.0,16620.0,37.12
1106,Haugesund,1981,04,2028.0,16620.0,12.2
1106,Haugesund,1981,05,245.0,16620.0,1.47
1106,Haugesund,1981,06,510.0,16620.0,3.07
1106,Haugesund,1981,07,639.0,16620.0,3.84
1106,Haugesund,1981,08,0.0,16620.0,0.0
1106,Haugesund,1981,09,16.0,16620.0,0.1
1106,Haugesund,1981,55,34.0,16620.0,0.2
1106,Haugesund,1981,90,0.0,16620.0,0.0
1106,Haugesund,1981,99,158.0,16620.0,0.95
1106,Haugesund,1985,01,6278.0,16871.0,37.21
1106,Haugesund,1985,02,1007.0,16871.0,5.97
1106,Haugesund,1985,03,5676.0,16871.0,33.64
1106,Haugesund,1985,04,1961.0,16871.0,11.62
1106,Haugesund,1985,05,306.0,16871.0,1.81
1106,Haugesund,1985,06,491.0,16871.0,2.91
1106,Haugesund,1985,07,980.0,16871.0,5.81
1106,Haugesund,1985,08,0.0,16871.0,0.0
1106,Haugesund,1985,09,16.0,16871.0,0.09
1106,Haugesund,1985,55,21.0,16871.0,0.12
1106,Haugesund,1985,90,0.0,16871.0,0.0
1106,Haugesund,1985,99,135.0,16871.0,0.8
1106,Haugesund,1989,01,5513.0,17433.0,31.62
1106,Haugesund,1989,02,2869.0,17433.0,16.46
1106,Haugesund,1989,03,4251.0,17433.0,24.38
1106,Haugesund,1989,04,1874.0,17433.0,10.75
1106,Haugesund,1989,05,252.0,17433.0,1.45
1106,Haugesund,1989,06,1339.0,17433.0,7.68
1106,Haugesund,1989,07,1064.0,17433.0,6.1
1106,Haugesund,1989,08,56.0,17433.0,0.32
1106,Haugesund,1989,09,0.0,17433.0,0.0
1106,Haugesund,1989,55,41.0,17433.0,0.24
1106,Haugesund,1989,90,0.0,17433.0,0.0
1106,Haugesund,1989,99,174.0,17433.0,1.0
1106,Haugesund,1993,01,5621.0,16609.0,33.84
1106,Haugesund,1993,02,1567.0,16609.0,9.43
1106,Haugesund,1993,03,2928.0,16609.0,17.63
1106,Haugesund,1993,04,2073.0,16609.0,12.48
1106,Haugesund,1993,05,1628.0,16609.0,9.8
1106,Haugesund,1993,06,1045.0,16609.0,6.29
1106,Haugesund,1993,07,852.0,16609.0,5.13
1106,Haugesund,1993,08,17.0,16609.0,0.1
1106,Haugesund,1993,09,0.0,16609.0,0.0
1106,Haugesund,1993,55,60.0,16609.0,0.36
1106,Haugesund,1993,90,0.0,16609.0,0.0
1106,Haugesund,1993,99,818.0,16609.0,4.93
1106,Haugesund,1997,01,5438.0,17302.0,31.43
1106,Haugesund,1997,02,3797.0,17302.0,21.95
1106,Haugesund,1997,03,2664.0,17302.0,15.4
1106,Haugesund,1997,04,2715.0,17302.0,15.69
1106,Haugesund,1997,05,438.0,17302.0,2.53
1106,Haugesund,1997,06,700.0,17302.0,4.05
1106,Haugesund,1997,07,1099.0,17302.0,6.35
1106,Haugesund,1997,08,24.0,17302.0,0.14
1106,Haugesund,1997,09,1.0,17302.0,0.01
1106,Haugesund,1997,55,146.0,17302.0,0.84
1106,Haugesund,1997,90,0.0,17302.0,0.0
1106,Haugesund,1997,99,280.0,17302.0,1.62
1106,Haugesund,2001,01,3577.0,16939.0,21.12
1106,Haugesund,2001,02,3955.0,16939.0,23.35
1106,Haugesund,2001,03,4042.0,16939.0,23.86
1106,Haugesund,2001,04,2088.0,16939.0,12.33
1106,Haugesund,2001,05,206.0,16939.0,1.22
1106,Haugesund,2001,06,1628.0,16939.0,9.61
1106,Haugesund,2001,07,763.0,16939.0,4.5
1106,Haugesund,2001,08,26.0,16939.0,0.15
1106,Haugesund,2001,09,6.0,16939.0,0.04
1106,Haugesund,2001,55,87.0,16939.0,0.51
1106,Haugesund,2001,90,0.0,16939.0,0.0
1106,Haugesund,2001,99,561.0,16939.0,3.31
1106,Haugesund,2005,01,5153.0,17616.0,29.25
1106,Haugesund,2005,02,5187.0,17616.0,29.44
1106,Haugesund,2005,03,2938.0,17616.0,16.68
1106,Haugesund,2005,04,1213.0,17616.0,6.89
1106,Haugesund,2005,05,395.0,17616.0,2.24
1106,Haugesund,2005,06,1159.0,17616.0,6.58
1106,Haugesund,2005,07,1079.0,17616.0,6.13
1106,Haugesund,2005,08,24.0,17616.0,0.14
1106,Haugesund,2005,09,0.0,17616.0,0.0
1106,Haugesund,2005,55,111.0,17616.0,0.63
1106,Haugesund,2005,90,0.0,17616.0,0.0
1106,Haugesund,2005,99,357.0,17616.0,2.03
1106,Haugesund,2009,01,5512.0,18012.0,30.6
1106,Haugesund,2009,02,5179.0,18012.0,28.75
1106,Haugesund,2009,03,3931.0,18012.0,21.82
1106,Haugesund,2009,04,1087.0,18012.0,6.03
1106,Haugesund,2009,05,359.0,18012.0,1.99
1106,Haugesund,2009,06,755.0,18012.0,4.19
1106,Haugesund,2009,07,705.0,18012.0,3.91
1106,Haugesund,2009,08,53.0,18012.0,0.29
1106,Haugesund,2009,09,8.0,18012.0,0.04
1106,Haugesund,2009,55,94.0,18012.0,0.52
1106,Haugesund,2009,90,0.0,18012.0,0.0
1106,Haugesund,2009,99,329.0,18012.0,1.83
1106,Haugesund,2013,01,5310.0,19080.0,27.83
1106,Haugesund,2013,02,3465.0,19080.0,18.16
1106,Haugesund,2013,03,6299.0,19080.0,33.01
1106,Haugesund,2013,04,1060.0,19080.0,5.56
1106,Haugesund,2013,05,306.0,19080.0,1.6
1106,Haugesund,2013,06,565.0,19080.0,2.96
1106,Haugesund,2013,07,826.0,19080.0,4.33
1106,Haugesund,2013,08,458.0,19080.0,2.4
1106,Haugesund,2013,09,6.0,19080.0,0.03
1106,Haugesund,2013,55,86.0,19080.0,0.45
1106,Haugesund,2013,90,0.0,19080.0,0.0
1106,Haugesund,2013,99,699.0,19080.0,3.66
1106,Haugesund,2017,01,5256.0,19654.0,26.74
1106,Haugesund,2017,02,3763.0,19654.0,19.15
