enhet,enhet_navn,aar,parti,stemmer,total_stemmer,prosent
0301,Oslo - Oslove,1945,01,82267.43,198203.77,41.51
0301,Oslo - Oslove,1945,02,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,03,56360.19,198203.77,28.44
0301,Oslo - Oslove,1945,04,23746.76,198203.77,11.98
0301,Oslo - Oslove,1945,05,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,06,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,07,6811.35,198203.77,3.44
0301,Oslo - Oslove,1945,08,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,09,29018.04,198203.77,14.64
0301,Oslo - Oslove,1945,55,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,90,0.0,198203.77,0.0
0301,Oslo - Oslove,1945,99,0.0,198203.77,0.0
0301,Oslo - Oslove,1947,01,91065.0,245194.0,37.14
0301,Oslo - Oslove,1947,02,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,03,91820.0,245194.0,37.45
0301,Oslo - Oslove,1947,04,17730.0,245194.0,7.23
0301,Oslo - Oslove,1947,05,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,06,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,07,11526.0,245194.0,4.7
0301,Oslo - Oslove,1947,08,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,09,33053.0,245194.0,13.48
0301,Oslo - Oslove,1947,55,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,90,0.0,245194.0,0.0
0301,Oslo - Oslove,1947,99,0.0,245194.0,0.0
0301,Oslo - Oslove,1951,01,107249.0,261668.0,40.99
0301,Oslo - Oslove,1951,02,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,03,100649.0,261668.0,38.46
0301,Oslo - Oslove,1951,04,16780.0,261668.0,6.41
0301,Oslo - Oslove,1951,05,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,06,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,07,16523.0,261668.0,6.31
0301,Oslo - Oslove,1951,08,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,09,20467.0,261668.0,7.82
0301,Oslo - Oslove,1951,55,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,90,0.0,261668.0,0.0
0301,Oslo - Oslove,1951,99,0.0,261668.0,0.0
0301,Oslo - Oslove,1955,01,110266.0,263483.0,41.85
0301,Oslo - Oslove,1955,02,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,03,104550.0,263483.0,39.68
0301,Oslo - Oslove,1955,04,15516.0,263483.0,5.89
0301,Oslo - Oslove,1955,05,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,06,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,07,14115.0,263483.0,5.36
0301,Oslo - Oslove,1955,08,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,09,16590.0,263483.0,6.3
0301,Oslo - Oslove,1955,55,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,90,0.0,263483.0,0.0
0301,Oslo - Oslove,1955,99,2446.0,263483.0,0.93
0301,Oslo - Oslove,1959,01,118849.0,266375.0,44.62
0301,Oslo - Oslove,1959,02,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,03,106550.0,266375.0,40.0
0301,Oslo - Oslove,1959,04,13791.0,266375.0,5.18
0301,Oslo - Oslove,1959,05,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,06,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,07,12630.0,266375.0,4.74
0301,Oslo - Oslove,1959,08,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,09,11756.0,266375.0,4.41
0301,Oslo - Oslove,1959,55,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,90,0.0,266375.0,0.0
0301,Oslo - Oslove,1959,99,2799.0,266375.0,1.05
0301,Oslo - Oslove,1963,01,131909.0,295817.0,44.59
0301,Oslo - Oslove,1963,02,0.0,295817.0,0.0
0301,Oslo - Oslove,1963,03,115903.0,295817.0,39.18
0301,Oslo - Oslove,1963,04,12575.0,295817.0,4.25
0301,Oslo - Oslove,1963,05,2366.0,295817.0,0.8
0301,Oslo - Oslove,1963,06,15131.0,295817.0,5.11
0301,Oslo - Oslove,1963,07,12853.0,295817.0,4.34
0301,Oslo - Oslove,1963,08,0.0,295817.0,0.0
0301,Oslo - Oslove,1963,09,5080.0,295817.0,1.72
0301,Oslo - Oslove,1963,55,0.0,295817.0,0.0
0301,Oslo - Oslove,1963,90,0.0,295817.0,0.0
0301,Oslo - Oslove,1963,99,0.0,295817.0,0.0
0301,Oslo - Oslove,1967,01,119344.0,280762.0,42.51
0301,Oslo - Oslove,1967,02,0.0,280762.0,0.0
0301,Oslo - Oslove,1967,03,106401.0,280762.0,37.9
0301,Oslo - Oslove,1967,04,12978.0,280762.0,4.62
0301,Oslo - Oslove,1967,05,3159.0,280762.0,1.13
0301,Oslo - Oslove,1967,06,21540.0,280762.0,7.67
0301,Oslo - Oslove,1967,07,14250.0,280762.0,5.08
0301,Oslo - Oslove,1967,08,0.0,280762.0,0.0
0301,Oslo - Oslove,1967,09,3090.0,280762.0,1.1
0301,Oslo - Oslove,1967,55,0.0,280762.0,0.0
0301,Oslo - Oslove,1967,90,0.0,280762.0,0.0
0301,Oslo - Oslove,1967,99,0.0,280762.0,0.0
0301,Oslo - Oslove,1971,01,106938.0,266114.0,40.19
0301,Oslo - Oslove,1971,02,0.0,266114.0,0.0
0301,Oslo - Oslove,1971,03,92975.0,266114.0,34.94
0301,Oslo - Oslove,1971,04,16862.0,266114.0,6.34
0301,Oslo - Oslove,1971,05,6866.0,266114.0,2.58
0301,Oslo - Oslove,1971,06,22883.0,266114.0,8.6
0301,Oslo - Oslove,1971,07,9875.0,266114.0,3.71
0301,Oslo - Oslove,1971,08,0.0,266114.0,0.0
0301,Oslo - Oslove,1971,09,0.0,266114.0,0.0
0301,Oslo - Oslove,1971,55,0.0,266114.0,0.0
0301,Oslo - Oslove,1971,90,4185.0,266114.0,1.57
0301,Oslo - Oslove,1971,99,5530.0,266114.0,2.08
0301,Oslo - Oslove,1975,01,99807.0,265009.0,37.66
0301,Oslo - Oslove,1975,02,0.0,265009.0,0.0
0301,Oslo - Oslove,1975,03,104664.0,265009.0,39.49
0301,Oslo - Oslove,1975,04,19476.0,265009.0,7.35
0301,Oslo - Oslove,1975,05,4164.0,265009.0,1.57
0301,Oslo - Oslove,1975,06,16781.0,265009.0,6.33
0301,Oslo - Oslove,1975,07,5468.0,265009.0,2.06
0301,Oslo - Oslove,1975,08,0.0,265009.0,0.0
0301,Oslo - Oslove,1975,09,0.0,265009.0,0.0
0301,Oslo - Oslove,1975,55,3523.0,265009.0,1.33
0301,Oslo - Oslove,1975,90,3186.0,265009.0,1.2
0301,Oslo - Oslove,1975,99,7940.0,265009.0,3.0
0301,Oslo - Oslove,1979,01,94808.0,283073.0,33.49
0301,Oslo - Oslove,1979,02,13034.0,283073.0,4.6
0301,Oslo - Oslove,1979,03,122596.0,283073.0,43.31
0301,Oslo - Oslove,1979,04,15340.0,283073.0,5.42
0301,Oslo - Oslove,1979,05,2396.0,283073.0,0.85
0301,Oslo - Oslove,1979,06,15914.0,283073.0,5.62
0301,Oslo - Oslove,1979,07,10013.0,283073.0,3.54
0301,Oslo - Oslove,1979,08,0.0,283073.0,0.0
0301,Oslo - Oslove,1979,09,1400.0,283073.0,0.49
0301,Oslo - Oslove,1979,55,5186.0,283073.0,1.83
0301,Oslo - Oslove,1979,90,0.0,283073.0,0.0
0301,Oslo - Oslove,1979,99,2386.0,283073.0,0.84
0301,Oslo - Oslove,1983,01,99202.0,284698.0,34.84
0301,Oslo - Oslove,1983,02,27037.0,284698.0,9.5
0301,Oslo - Oslove,1983,03,105870.0,284698.0,37.19
0301,Oslo - Oslove,1983,04,12638.0,284698.0,4.44
0301,Oslo - Oslove,1983,05,2097.0,284698.0,0.74
0301,Oslo - Oslove,1983,06,19151.0,284698.0,6.73
0301,Oslo - Oslove,1983,07,8336.0,284698.0,2.93
0301,Oslo - Oslove,1983,08,0.0,284698.0,0.0
0301,Oslo - Oslove,1983,09,1032.0,284698.0,0.36
0301,Oslo - Oslove,1983,55,7577.0,284698.0,2.66
0301,Oslo - Oslove,1983,90,0.0,284698.0,0.0
0301,Oslo - Oslove,1983,99,1758.0,284698.0,0.62
0301,Oslo - Oslove,1987,01,85334.0,276431.0,30.87
0301,Oslo - Oslove,1987,02,50848.0,276431.0,18.39
0301,Oslo - Oslove,1987,03,88797.0,276431.0,32.12
0301,Oslo - Oslove,1987,04,10305.0,276431.0,3.73
0301,Oslo - Oslove,1987,05,1866.0,276431.0,0.68
0301,Oslo - Oslove,1987,06,18883.0,276431.0,6.83
0301,Oslo - Oslove,1987,07,0.0,276431.0,0.0
0301,Oslo - Oslove,1987,08,0.0,276431.0,0.0
0301,Oslo - Oslove,1987,09,746.0,276431.0,0.27
0301,Oslo - Oslove,1987,55,8221.0,276431.0,2.97
0301,Oslo - Oslove,1987,90,8127.0,276431.0,2.94
0301,Oslo - Oslove,1987,99,3304.0,276431.0,1.2
0301,Oslo - Oslove,1991,01,82102.0,271073.0,30.29
0301,Oslo - Oslove,1991,02,23792.0,271073.0,8.78
0301,Oslo - Oslove,1991,03,85193.0,271073.0,31.43
0301,Oslo - Oslove,1991,04,9594.0,271073.0,3.54
0301,Oslo - Oslove,1991,05,5922.0,271073.0,2.18
0301,Oslo - Oslove,1991,06,39087.0,271073.0,14.42
0301,Oslo - Oslove,1991,07,4167.0,271073.0,1.54
0301,Oslo - Oslove,1991,08,1553.0,271073.0,0.57
0301,Oslo - Oslove,1991,09,217.0,271073.0,0.08
0301,Oslo - Oslove,1991,55,11055.0,271073.0,4.08
0301,Oslo - Oslove,1991,90,0.0,271073.0,0.0
0301,Oslo - Oslove,1991,99,8391.0,271073.0,3.1
0301,Oslo - Oslove,1995,01,84565.0,273225.0,30.95
0301,Oslo - Oslove,1995,02,55175.0,273225.0,20.19
0301,Oslo - Oslove,1995,03,70775.0,273225.0,25.9
0301,Oslo - Oslove,1995,04,10022.0,273225.0,3.67
0301,Oslo - Oslove,1995,05,4045.0,273225.0,1.48
0301,Oslo - Oslove,1995,06,20576.0,273225.0,7.53
0301,Oslo - Oslove,1995,07,9991.0,273225.0,3.66
0301,Oslo - Oslove,1995,08,1353.0,273225.0,0.5
0301,Oslo - Oslove,1995,09,287.0,273225.0,0.11
0301,Oslo - Oslove,1995,55,8260.0,273225.0,3.02
0301,Oslo - Oslove,1995,90,848.0,273225.0,0.31
0301,Oslo - Oslove,1995,99,7328.0,273225.0,2.68
0301,Oslo - Oslove,1999,01,69139.0,259142.0,26.68
0301,Oslo - Oslove,1999,02,42909.0,259142.0,16.56
0301,Oslo - Oslove,1999,03,74213.0,259142.0,28.64
0301,Oslo - Oslove,1999,04,13474.0,259142.0,5.2
0301,Oslo - Oslove,1999,05,1467.0,259142.0,0.57
0301,Oslo - Oslove,1999,06,33237.0,259142.0,12.83
0301,Oslo - Oslove,1999,07,8232.0,259142.0,3.18
0301,Oslo - Oslove,1999,08,1326.0,259142.0,0.51
0301,Oslo - Oslove,1999,09,255.0,259142.0,0.1
0301,Oslo - Oslove,1999,55,11043.0,259142.0,4.26
0301,Oslo - Oslove,1999,90,0.0,259142.0,0.0
0301,Oslo - Oslove,1999,99,3847.0,259142.0,1.48
0301,Oslo - Oslove,2003,01,65282.0,259181.0,25.19
0301,Oslo - Oslove,2003,02,42693.0,259181.0,16.47
0301,Oslo - Oslove,2003,03,64792.0,259181.0,25.0
0301,Oslo - Oslove,2003,04,7661.0,259181.0,2.96
0301,Oslo - Oslove,2003,05,0.0,259181.0,0.0
0301,Oslo - Oslove,2003,06,52627.0,259181.0,20.31
0301,Oslo - Oslove,2003,07,10792.0,259181.0,4.16
0301,Oslo - Oslove,2003,08,0.0,259181.0,0.0
0301,Oslo - Oslove,2003,09,196.0,259181.0,0.08
0301,Oslo - Oslove,2003,55,8075.0,259181.0,3.12
0301,Oslo - Oslove,2003,90,2092.0,259181.0,0.81
0301,Oslo - Oslove,2003,99,4971.0,259181.0,1.92
0301,Oslo - Oslove,2007,01,81265.0,271835.0,29.89
0301,Oslo - Oslove,2007,02,38873.0,271835.0,14.3
0301,Oslo - Oslove,2007,03,68475.0,271835.0,25.19
0301,Oslo - Oslove,2007,04,8368.0,271835.0,3.08
0301,Oslo - Oslove,2007,05,2189.0,271835.0,0.81
0301,Oslo - Oslove,2007,06,28701.0,271835.0,10.56
0301,Oslo - Oslove,2007,07,23703.0,271835.0,8.72
0301,Oslo - Oslove,2007,08,1687.0,271835.0,0.62
0301,Oslo - Oslove,2007,09,203.0,271835.0,0.07
0301,Oslo - Oslove,2007,55,14131.0,271835.0,5.2
0301,Oslo - Oslove,2007,90,0.0,271835.0,0.0
0301,Oslo - Oslove,2007,99,4240.0,271835.0,1.56
0301,Oslo - Oslove,2011,01,102707.0,310312.0,33.1
0301,Oslo - Oslove,2011,02,21852.0,310312.0,7.04
0301,Oslo - Oslove,2011,03,110776.0,310312.0,35.7
0301,Oslo - Oslove,2011,04,7571.0,310312.0,2.44
0301,Oslo - Oslove,2011,05,1591.0,310312.0,0.51
0301,Oslo - Oslove,2011,06,19477.0,310312.0,6.28
0301,Oslo - Oslove,2011,07,25351.0,310312.0,8.17
0301,Oslo - Oslove,2011,08,7653.0,310312.0,2.47
0301,Oslo - Oslove,2011,09,210.0,310312.0,0.07
0301,Oslo - Oslove,2011,55,11257.0,310312.0,3.63
0301,Oslo - Oslove,2011,90,0.0,310312.0,0.0
0301,Oslo - Oslove,2011,99,1867.0,310312.0,0.6
0301,Oslo - Oslove,2015,01,102431.0,320423.0,31.97
0301,Oslo - Oslove,2015,02,19311.0,320423.0,6.03
0301,Oslo - Oslove,2015,03,101882.0,320423.0,31.8
0301,Oslo - Oslove,2015,04,7827.0,320423.0,2.44
0301,Oslo - Oslove,2015,05,1926.0,320423.0,0.6
0301,Oslo - Oslove,2015,06,17445.0,320423.0,5.44
0301,Oslo - Oslove,2015,07,21986.0,320423.0,6.86
0301,Oslo - Oslove,2015,08,26096.0,320423.0,8.14
0301,Oslo - Oslove,2015,09,240.0,320423.0,0.07
0301,Oslo - Oslove,2015,55,16174.0,320423.0,5.05
0301,Oslo - Oslove,2015,90,0.0,320423.0,0.0
0301,Oslo - Oslove,2015,99,5105.0,320423.0,1.59
0301,Oslo - Oslove,2019,01,73122.0,365467.0,20.01
0301,Oslo - Oslove,2019,02,19272.0,365467.0,5.27
0301,Oslo - Oslove,2019,03,92833.0,365467.0,25.4
0301,Oslo - Oslove,2019,04,6346.0,365467.0,1.74
0301,Oslo - Oslove,2019,05,7980.0,365467.0,2.18
0301,Oslo - Oslove,2019,06,33258.0,365467.0,9.1
0301,Oslo - Oslove,2019,07,21110.0,365467.0,5.78
0301,Oslo - Oslove,2019,08,55772.0,365467.0,15.26
0301,Oslo - Oslove,2019,09,0.0,365467.0,0.0
0301,Oslo - Oslove,2019,55,26302.0,365467.0,7.2
0301,Oslo - Oslove,2019,90,0.0,365467.0,0.0
0301,Oslo - Oslove,2019,99,29472.0,365467.0,8.06
0301,Oslo - Oslove,2023,01,66804.0,362385.0,18.43
0301,Oslo - Oslove,2023,02,21976.0,362385.0,6.06
0301,Oslo - Oslove,2023,03,117998.0,362385.0,32.56
0301,Oslo - Oslove,2023,04,6220.0,362385.0,1.72
0301,Oslo - Oslove,2023,05,2989.0,362385.0,0.82
0301,Oslo - Oslove,2023,06,36612.0,362385.0,10.1
0301,Oslo - Oslove,2023,07,32954.0,362385.0,9.09
0301,Oslo - Oslove,2023,08,36975.0,362385.0,10.2
0301,Oslo - Oslove,2023,09,0.0,362385.0,0.0
0301,Oslo - Oslove,2023,55,20929.0,362385.0,5.78
0301,Oslo - Oslove,2023,90,0.0,362385.0,0.0
0301,Oslo - Oslove,2023,99,18928.0,362385.0,5.22
1106,Haugesund,1945,01,4221.03,9887.28,42.69
1106,Haugesund,1945,02,0.0,9887.28,0.0
1106,Haugesund,1945,03,1802.0,9887.28,18.23
1106,Haugesund,1945,04,2.02,9887.28,0.02
1106,Haugesund,1945,05,1.36,9887.28,0.01
1106,Haugesund,1945,06,0.0,9887.28,0.0
1106,Haugesund,1945,07,2652.0,9887.28,26.82
1106,Haugesund,1945,08,0.0,9887.28,0.0
1106,Haugesund,1945,09,623.27,9887.28,6.3
1106,Haugesund,1945,55,0.0,9887.28,0.0
1106,Haugesund,1945,90,0.0,9887.28,0.0
1106,Haugesund,1945,99,585.6,9887.28,5.92
1106,Haugesund,1947,01,3983.41,11539.66,34.52
1106,Haugesund,1947,02,0.0,11539.66,0.0
1106,Haugesund,1947,03,2189.71,11539.66,18.98
1106,Haugesund,1947,04,1024.53,11539.66,8.88
1106,Haugesund,1947,05,260.36,11539.66,2.26
1106,Haugesund,1947,06,0.0,11539.66,0.0
1106,Haugesund,1947,07,3252.32,11539.66,28.18
1106,Haugesund,1947,08,0.0,11539.66,0.0
1106,Haugesund,1947,09,466.33,11539.66,4.04
1106,Haugesund,1947,55,0.0,11539.66,0.0
1106,Haugesund,1947,90,0.0,11539.66,0.0
1106,Haugesund,1947,99,363.0,11539.66,3.15
1106,Haugesund,1951,01,4381.8,12010.86,36.48
1106,Haugesund,1951,02,0.0,12010.86,0.0
1106,Haugesund,1951,03,2306.0,12010.86,19.2
1106,Haugesund,1951,04,1394.22,12010.86,11.61
1106,Haugesund,1951,05,258.0,12010.86,2.15
1106,Haugesund,1951,06,0.0,12010.86,0.0
1106,Haugesund,1951,07,3133.14,12010.86,26.09
1106,Haugesund,1951,08,0.0,12010.86,0.0
1106,Haugesund,1951,09,196.0,12010.86,1.63
1106,Haugesund,1951,55,0.0,12010.86,0.0
1106,Haugesund,1951,90,3.76,12010.86,0.03
1106,Haugesund,1951,99,337.94,12010.86,2.81
1106,Haugesund,1955,01,4822.12,12308.6,39.18
1106,Haugesund,1955,02,0.0,12308.6,0.0
1106,Haugesund,1955,03,3045.87,12308.6,24.75
1106,Haugesund,1955,04,1373.8,12308.6,11.16
1106,Haugesund,1955,05,291.42,12308.6,2.37
1106,Haugesund,1955,06,0.0,12308.6,0.0
1106,Haugesund,1955,07,2775.4,12308.6,22.55
1106,Haugesund,1955,08,0.0,12308.6,0.0
1106,Haugesund,1955,09,0.0,12308.6,0.0
1106,Haugesund,1955,55,0.0,12308.6,0.0
1106,Haugesund,1955,90,0.0,12308.6,0.0
1106,Haugesund,1955,99,0.0,12308.6,0.0
1106,Haugesund,1959,01,4603.92,12604.36,36.53
1106,Haugesund,1959,02,0.0,12604.36,0.0
1106,Haugesund,1959,03,2993.6,12604.36,23.75
1106,Haugesund,1959,04,1263.89,12604.36,10.03
1106,Haugesund,1959,05,256.52,12604.36,2.04
1106,Haugesund,1959,06,0.0,12604.36,0.0
1106,Haugesund,1959,07,3320.61,12604.36,26.34
1106,Haugesund,1959,08,0.0,12604.36,0.0
1106,Haugesund,1959,09,164.0,12604.36,1.3
1106,Haugesund,1959,55,0.0,12604.36,0.0
1106,Haugesund,1959,90,0.0,12604.36,0.0
1106,Haugesund,1959,99,1.82,12604.36,0.01
1106,Haugesund,1963,01,5892.01,14079.02,41.85
1106,Haugesund,1963,02,0.0,14079.02,0.0
1106,Haugesund,1963,03,3625.52,14079.02,25.75
1106,Haugesund,1963,04,1450.23,14079.02,10.3
1106,Haugesund,1963,05,329.52,14079.02,2.34
1106,Haugesund,1963,06,0.0,14079.02,0.0
1106,Haugesund,1963,07,2781.72,14079.02,19.76
1106,Haugesund,1963,08,0.0,14079.02,0.0
1106,Haugesund,1963,09,0.0,14079.02,0.0
1106,Haugesund,1963,55,0.0,14079.02,0.0
1106,Haugesund,1963,90,0.0,14079.02,0.0
1106,Haugesund,1963,99,0.0,14079.02,0.0
1106,Haugesund,1967,01,4892.0,13074.0,37.42
1106,Haugesund,1967,02,0.0,13074.0,0.0
1106,Haugesund,1967,03,3090.0,13074.0,23.63
1106,Haugesund,1967,04,1509.0,13074.0,11.54
1106,Haugesund,1967,05,304.0,13074.0,2.33
1106,Haugesund,1967,06,463.0,13074.0,3.54
1106,Haugesund,1967,07,2816.0,13074.0,21.54
1106,Haugesund,1967,08,0.0,13074.0,0.0
1106,Haugesund,1967,09,0.0,13074.0,0.0
1106,Haugesund,1967,55,0.0,13074.0,0.0
1106,Haugesund,1967,90,0.0,13074.0,0.0
1106,Haugesund,1967,99,0.0,13074.0,0.0
1106,Haugesund,1971,01,4476.0,12529.0,35.73
1106,Haugesund,1971,02,0.0,12529.0,0.0
1106,Haugesund,1971,03,2877.0,12529.0,22.96
1106,Haugesund,1971,04,1755.0,12529.0,14.01
1106,Haugesund,1971,05,571.0,12529.0,4.56
1106,Haugesund,1971,06,511.0,12529.0,4.08
1106,Haugesund,1971,07,2337.0,12529.0,18.65
1106,Haugesund,1971,08,0.0,12529.0,0.0
1106,Haugesund,1971,09,0.0,12529.0,0.0
1106,Haugesund,1971,55,0.0,12529.0,0.0
1106,Haugesund,1971,90,0.0,12529.0,0.0
1106,Haugesund,1971,99,2.0,12529.0,0.02
1106,Haugesund,1975,01,4425.0,12754.0,34.69
1106,Haugesund,1975,02,844.0,12754.0,6.62
1106,Haugesund,1975,03,2816.0,12754.0,22.08
1106,Haugesund,1975,04,2245.0,12754.0,17.6
1106,Haugesund,1975,05,504.0,12754.0,3.95
1106,Haugesund,1975,06,390.0,12754.0,3.06
1106,Haugesund,1975,07,442.0,12754.0,3.47
1106,Haugesund,1975,08,0.0,12754.0,0.0
1106,Haugesund,1975,09,0.0,12754.0,0.0
1106,Haugesund,1975,55,0.0,12754.0,0.0
1106,Haugesund,1975,90,0.0,12754.0,0.0
1106,Haugesund,1975,99,1088.0,12754.0,8.53
1106,Haugesund,1979,01,4105.0,13429.0,30.57
1106,Haugesund,1979,02,770.0,13429.0,5.73
1106,Haugesund,1979,03,4675.0,13429.0,34.81
1106,Haugesund,1979,04,2147.0,13429.0,15.99
1106,Haugesund,1979,05,275.0,13429.0,2.05
1106,Haugesund,1979,06,350.0,13429.0,2.61
1106,Haugesund,1979,07,672.0,13429.0,5.0
1106,Haugesund,1979,08,0.0,13429.0,0.0
1106,Haugesund,1979,09,0.0,13429.0,0.0
1106,Haugesund,1979,55,55.0,13429.0,0.41
1106,Haugesund,1979,90,0.0,13429.0,0.0
1106,Haugesund,1979,99,380.0,13429.0,2.83
1106,Haugesund,1983,01,4767.0,13407.0,35.56
1106,Haugesund,1983,02,1341.0,13407.0,10.0
1106,Haugesund,1983,03,3932.0,13407.0,29.33
1106,Haugesund,1983,04,1885.0,13407.0,14.06
1106,Haugesund,1983,05,249.0,13407.0,1.86
1106,Haugesund,1983,06,473.0,13407.0,3.53
1106,Haugesund,1983,07,706.0,13407.0,5.27
1106,Haugesund,1983,08,0.0,13407.0,0.0
1106,Haugesund,1983,09,0.0,13407.0,0.0
1106,Haugesund,1983,55,54.0,13407.0,0.4
1106,Haugesund,1983,90,0.0,13407.0,0.0
1106,Haugesund,1983,99,0.0,13407.0,0.0
1106,Haugesund,1987,01,4431.0,14236.0,31.13
1106,Haugesund,1987,02,2291.0,14236.0,16.09
1106,Haugesund,1987,03,3517.0,14236.0,24.7
1106,Haugesund,1987,04,2047.0,14236.0,14.38
1106,Haugesund,1987,05,191.0,14236.0,1.34
1106,Haugesund,1987,06,494.0,14236.0,3.47
1106,Haugesund,1987,07,1190.0,14236.0,8.36
1106,Haugesund,1987,08,0.0,14236.0,0.0
1106,Haugesund,1987,09,0.0,14236.0,0.0
1106,Haugesund,1987,55,75.0,14236.0,0.53
1106,Haugesund,1987,90,0.0,14236.0,0.0
1106,Haugesund,1987,99,0.0,14236.0,0.0
1106,Haugesund,1991,01,2961.0,14045.0,21.08
1106,Haugesund,1991,02,1394.0,14045.0,9.93
1106,Haugesund,1991,03,2451.0,14045.0,17.45
1106,Haugesund,1991,04,2204.0,14045.0,15.69
1106,Haugesund,1991,05,552.0,14045.0,3.93
1106,Haugesund,1991,06,1108.0,14045.0,7.89
1106,Haugesund,1991,07,849.0,14045.0,6.04
1106,Haugesund,1991,08,0.0,14045.0,0.0
1106,Haugesund,1991,09,0.0,14045.0,0.0
1106,Haugesund,1991,55,63.0,14045.0,0.45
1106,Haugesund,1991,90,0.0,14045.0,0.0
1106,Haugesund,1991,99,2463.0,14045.0,17.54
1106,Haugesund,1995,01,3229.0,13717.0,23.54
1106,Haugesund,1995,02,2274.0,13717.0,16.58
1106,Haugesund,1995,03,2902.0,13717.0,21.16
1106,Haugesund,1995,04,1719.0,13717.0,12.53
1106,Haugesund,1995,05,427.0,13717.0,3.11
1106,Haugesund,1995,06,555.0,13717.0,4.05
1106,Haugesund,1995,07,1616.0,13717.0,11.78
1106,Haugesund,1995,08,0.0,13717.0,0.0
1106,Haugesund,1995,09,0.0,13717.0,0.0
1106,Haugesund,1995,55,84.0,13717.0,0.61
1106,Haugesund,1995,90,0.0,13717.0,0.0
1106,Haugesund,1995,99,911.0,13717.0,6.64
1106,Haugesund,1999,01,2910.0,12534.0,23.22
1106,Haugesund,1999,02,2519.0,12534.0,20.1
1106,Haugesund,1999,03,3540.0,12534.0,28.24
1106,Haugesund,1999,04,1651.0,12534.0,13.17
1106,Haugesund,1999,05,228.0,12534.0,1.82
1106,Haugesund,1999,06,794.0,12534.0,6.33
1106,Haugesund,1999,07,799.0,12534.0,6.37
1106,Haugesund,1999,08,0.0,12534.0,0.0
1106,Haugesund,1999,09,0.0,12534.0,0.0
1106,Haugesund,1999,55,93.0,12534.0,0.74
1106,Haugesund,1999,90,0.0,12534.0,0.0
1106,Haugesund,1999,99,0.0,12534.0,0.0
1106,Haugesund,2003,01,3171.0,13253.0,23.93
1106,Haugesund,2003,02,3313.0,13253.0,25.0
1106,Haugesund,2003,03,3976.0,13253.0,30.0
1106,Haugesund,2003,04,809.0,13253.0,6.1
1106,Haugesund,2003,05,213.0,13253.0,1.61
1106,Haugesund,2003,06,1005.0,13253.0,7.58
1106,Haugesund,2003,07,459.0,13253.0,3.46
1106,Haugesund,2003,08,0.0,13253.0,0.0
1106,Haugesund,2003,09,0.0,13253.0,0.0
1106,Haugesund,2003,55,77.0,13253.0,0.58
1106,Haugesund,2003,90,0.0,13253.0,0.0
1106,Haugesund,2003,99,230.0,13253.0,1.74
1106,Haugesund,2007,01,2910.0,14169.0,20.54
1106,Haugesund,2007,02,1950.0,14169.0,13.76
1106,Haugesund,2007,03,5649.0,14169.0,39.87
1106,Haugesund,2007,04,807.0,14169.0,5.7
1106,Haugesund,2007,05,189.0,14169.0,1.33
1106,Haugesund,2007,06,613.0,14169.0,4.33
1106,Haugesund,2007,07,1293.0,14169.0,9.13
1106,Haugesund,2007,08,0.0,14169.0,0.0
1106,Haugesund,2007,09,0.0,14169.0,0.0
1106,Haugesund,2007,55,102.0,14169.0,0.72
1106,Haugesund,2007,90,0.0,14169.0,0.0
1106,Haugesund,2007,99,656.0,14169.0,4.63
1106,Haugesund,2011,01,4450.0,15524.0,28.67
1106,Haugesund,2011,02,1891.0,15524.0,12.18
1106,Haugesund,2011,03,5933.0,15524.0,38.22
1106,Haugesund,2011,04,868.0,15524.0,5.59
1106,Haugesund,2011,05,175.0,15524.0,1.13
1106,Haugesund,2011,06,390.0,15524.0,2.51
1106,Haugesund,2011,07,843.0,15524.0,5.43
1106,Haugesund,2011,08,96.0,15524.0,0.62
1106,Haugesund,2011,09,0.0,15524.0,0.0
1106,Haugesund,2011,55,84.0,15524.0,0.54
1106,Haugesund,2011,90,0.0,15524.0,0.0
1106,Haugesund,2011,99,794.0,15524.0,5.11
1106,Haugesund,2015,01,6286.0,15635.0,40.2
1106,Haugesund,2015,02,2184.0,15635.0,13.97
