kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,estimert,sikkerhet
5038,Verdal,1959,04,235.0,4093.0,5.74,False,høy
5038,Verdal,1959,05,718.0,4093.0,17.54,False,høy
5038,Verdal,1959,06,0.0,4093.0,0.0,False,høy
5038,Verdal,1959,07,254.0,4093.0,6.21,False,høy
5038,Verdal,1959,08,0.0,4093.0,0.0,False,høy
5038,Verdal,1959,55,0.0,4093.0,0.0,False,høy
5038,Verdal,1959,09,485.0,4093.0,11.85,False,høy
5038,Verdal,1959,90,349.0,4093.0,8.53,False,høy
5038,Verdal,1959,99,0.0,4093.0,0.0,False,høy
5041,Snåase - Snåsa,1959,01,662.0,1418.0,46.69,False,høy
5041,Snåase - Snåsa,1959,02,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,03,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,04,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,05,554.0,1418.0,39.07,False,høy
5041,Snåase - Snåsa,1959,06,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,07,202.0,1418.0,14.25,False,høy
5041,Snåase - Snåsa,1959,08,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,55,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,09,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,90,0.0,1418.0,0.0,False,høy
5041,Snåase - Snåsa,1959,99,0.0,1418.0,0.0,False,høy
5042,Lierne,1959,01,237.0,723.0,32.78,False,høy
5042,Lierne,1959,02,0.0,723.0,0.0,False,høy
5042,Lierne,1959,03,0.0,723.0,0.0,False,høy
5042,Lierne,1959,04,42.0,723.0,5.81,False,høy
5042,Lierne,1959,05,80.0,723.0,11.07,False,høy
5042,Lierne,1959,06,0.0,723.0,0.0,False,høy
5042,Lierne,1959,07,111.0,723.0,15.35,False,høy
5042,Lierne,1959,08,0.0,723.0,0.0,False,høy
5042,Lierne,1959,55,0.0,723.0,0.0,False,høy
5042,Lierne,1959,09,0.0,723.0,0.0,False,høy
5042,Lierne,1959,90,253.0,723.0,34.99,False,høy
5042,Lierne,1959,99,0.0,723.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,01,93.0,232.0,40.09,False,høy
5043,Raarvihke - Røyrvik,1959,02,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,03,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,04,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,05,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,06,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,07,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,08,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,55,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,09,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,90,0.0,232.0,0.0,False,høy
5043,Raarvihke - Røyrvik,1959,99,139.0,232.0,59.91,False,høy
5044,Namsskogan,1959,01,533.0,765.0,69.67,False,høy
5044,Namsskogan,1959,02,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,03,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,04,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,05,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,06,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,07,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,08,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,55,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,09,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,90,0.0,765.0,0.0,False,høy
5044,Namsskogan,1959,99,232.0,765.0,30.33,False,høy
5045,Grong,1959,01,863.0,1636.0,52.75,False,høy
5045,Grong,1959,02,0.0,1636.0,0.0,False,høy
5045,Grong,1959,03,0.0,1636.0,0.0,False,høy
5045,Grong,1959,04,0.0,1636.0,0.0,False,høy
5045,Grong,1959,05,0.0,1636.0,0.0,False,høy
5045,Grong,1959,06,0.0,1636.0,0.0,False,høy
5045,Grong,1959,07,0.0,1636.0,0.0,False,høy
5045,Grong,1959,08,0.0,1636.0,0.0,False,høy
5045,Grong,1959,55,0.0,1636.0,0.0,False,høy
5045,Grong,1959,09,46.0,1636.0,2.81,False,høy
5045,Grong,1959,90,727.0,1636.0,44.44,False,høy
5045,Grong,1959,99,0.0,1636.0,0.0,False,høy
5046,Høylandet,1959,01,295.35,751.53,39.3,True,middels
5046,Høylandet,1959,02,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,03,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,04,10.22,751.53,1.36,True,middels
5046,Høylandet,1959,05,151.0,751.53,20.09,True,middels
5046,Høylandet,1959,06,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,07,175.0,751.53,23.29,True,middels
5046,Høylandet,1959,08,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,55,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,09,0.0,751.53,0.0,True,middels
5046,Høylandet,1959,90,38.96,751.53,5.18,True,middels
5046,Høylandet,1959,99,81.0,751.53,10.78,True,middels
5047,Overhalla,1959,01,583.0,1525.0,38.23,False,høy
5047,Overhalla,1959,02,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,03,74.0,1525.0,4.85,False,høy
5047,Overhalla,1959,04,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,05,664.0,1525.0,43.54,False,høy
5047,Overhalla,1959,06,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,07,204.0,1525.0,13.38,False,høy
5047,Overhalla,1959,08,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,55,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,09,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,90,0.0,1525.0,0.0,False,høy
5047,Overhalla,1959,99,0.0,1525.0,0.0,False,høy
5049,Flatanger,1959,01,177.0,777.0,22.78,False,høy
5049,Flatanger,1959,02,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,03,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,04,58.0,777.0,7.46,False,høy
5049,Flatanger,1959,05,121.0,777.0,15.57,False,høy
5049,Flatanger,1959,06,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,07,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,08,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,55,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,09,0.0,777.0,0.0,False,høy
5049,Flatanger,1959,90,230.0,777.0,29.6,False,høy
5049,Flatanger,1959,99,191.0,777.0,24.58,False,høy
5052,Leka,1959,01,178.0,377.0,47.21,False,høy
5052,Leka,1959,02,0.0,377.0,0.0,False,høy
5052,Leka,1959,03,0.0,377.0,0.0,False,høy
5052,Leka,1959,04,55.0,377.0,14.59,False,høy
5052,Leka,1959,05,101.0,377.0,26.79,False,høy
5052,Leka,1959,06,0.0,377.0,0.0,False,høy
5052,Leka,1959,07,43.0,377.0,11.41,False,høy
5052,Leka,1959,08,0.0,377.0,0.0,False,høy
5052,Leka,1959,55,0.0,377.0,0.0,False,høy
5052,Leka,1959,09,0.0,377.0,0.0,False,høy
5052,Leka,1959,90,0.0,377.0,0.0,False,høy
5052,Leka,1959,99,0.0,377.0,0.0,False,høy
5053,Inderøy,1959,01,1184.0,2613.0,45.31,False,høy
5053,Inderøy,1959,02,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,03,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,04,273.0,2613.0,10.45,False,høy
5053,Inderøy,1959,05,807.0,2613.0,30.88,False,høy
5053,Inderøy,1959,06,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,07,272.0,2613.0,10.41,False,høy
5053,Inderøy,1959,08,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,55,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,09,0.0,2613.0,0.0,False,høy
5053,Inderøy,1959,90,77.0,2613.0,2.95,False,høy
5053,Inderøy,1959,99,0.0,2613.0,0.0,False,høy
5054,Indre Fosen,1959,01,1133.9,4452.16,25.47,True,middels
5054,Indre Fosen,1959,02,0.0,4452.16,0.0,True,middels
5054,Indre Fosen,1959,03,215.08,4452.16,4.83,True,middels
5054,Indre Fosen,1959,04,402.75,4452.16,9.05,True,middels
5054,Indre Fosen,1959,05,772.79,4452.16,17.36,True,middels
5054,Indre Fosen,1959,06,0.0,4452.16,0.0,True,middels
5054,Indre Fosen,1959,07,423.93,4452.16,9.52,True,middels
5054,Indre Fosen,1959,08,0.0,4452.16,0.0,True,middels
5054,Indre Fosen,1959,55,0.0,4452.16,0.0,True,middels
5054,Indre Fosen,1959,09,0.0,4452.16,0.0,True,middels
5054,Indre Fosen,1959,90,423.0,4452.16,9.5,True,middels
5054,Indre Fosen,1959,99,1080.71,4452.16,24.27,True,middels
5055,Heim,1959,01,1295.03,2976.38,43.51,True,middels
5055,Heim,1959,02,0.0,2976.38,0.0,True,middels
5055,Heim,1959,03,213.47,2976.38,7.17,True,middels
5055,Heim,1959,04,201.13,2976.38,6.76,True,middels
5055,Heim,1959,05,557.8,2976.38,18.74,True,middels
5055,Heim,1959,06,0.0,2976.38,0.0,True,middels
5055,Heim,1959,07,73.0,2976.38,2.45,True,middels
5055,Heim,1959,08,0.0,2976.38,0.0,True,middels
5055,Heim,1959,55,0.0,2976.38,0.0,True,middels
5055,Heim,1959,09,0.0,2976.38,0.0,True,middels
5055,Heim,1959,90,200.81,2976.38,6.75,True,middels
5055,Heim,1959,99,435.14,2976.38,14.62,True,middels
5056,Hitra,1959,01,566.65,2140.63,26.47,True,middels
5056,Hitra,1959,02,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,03,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,04,166.0,2140.63,7.75,True,middels
5056,Hitra,1959,05,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,06,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,07,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,08,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,55,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,09,0.0,2140.63,0.0,True,middels
5056,Hitra,1959,90,502.7,2140.63,23.48,True,middels
5056,Hitra,1959,99,905.28,2140.63,42.29,True,middels
5057,Ørland,1959,01,1160.91,3515.43,33.02,True,middels
5057,Ørland,1959,02,0.0,3515.43,0.0,True,middels
5057,Ørland,1959,03,202.21,3515.43,5.75,True,middels
5057,Ørland,1959,04,495.62,3515.43,14.1,True,middels
5057,Ørland,1959,05,612.84,3515.43,17.43,True,middels
5057,Ørland,1959,06,0.0,3515.43,0.0,True,middels
5057,Ørland,1959,07,223.36,3515.43,6.35,True,middels
5057,Ørland,1959,08,0.0,3515.43,0.0,True,middels
5057,Ørland,1959,55,0.0,3515.43,0.0,True,middels
5057,Ørland,1959,09,0.0,3515.43,0.0,True,middels
5057,Ørland,1959,90,410.0,3515.43,11.66,True,middels
5057,Ørland,1959,99,410.49,3515.43,11.68,True,middels
5058,Åfjord,1959,01,554.0,2561.0,21.63,False,høy
5058,Åfjord,1959,02,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,03,255.0,2561.0,9.96,False,høy
5058,Åfjord,1959,04,384.0,2561.0,14.99,False,høy
5058,Åfjord,1959,05,482.0,2561.0,18.82,False,høy
5058,Åfjord,1959,06,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,07,149.0,2561.0,5.82,False,høy
5058,Åfjord,1959,08,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,55,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,09,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,90,0.0,2561.0,0.0,False,høy
5058,Åfjord,1959,99,737.0,2561.0,28.78,False,høy
5059,Orkland,1959,01,3468.47,8461.23,40.99,True,middels
5059,Orkland,1959,02,0.0,8461.23,0.0,True,middels
5059,Orkland,1959,03,504.71,8461.23,5.96,True,middels
5059,Orkland,1959,04,774.63,8461.23,9.16,True,middels
5059,Orkland,1959,05,1359.37,8461.23,16.07,True,middels
5059,Orkland,1959,06,0.0,8461.23,0.0,True,middels
5059,Orkland,1959,07,1056.71,8461.23,12.49,True,middels
5059,Orkland,1959,08,0.0,8461.23,0.0,True,middels
5059,Orkland,1959,55,0.0,8461.23,0.0,True,middels
5059,Orkland,1959,09,528.0,8461.23,6.24,True,middels
5059,Orkland,1959,90,32.49,8461.23,0.38,True,middels
5059,Orkland,1959,99,736.85,8461.23,8.71,True,middels
5060,Nærøysund,1959,01,1526.65,4117.47,37.08,True,middels
5060,Nærøysund,1959,02,0.0,4117.47,0.0,True,middels
5060,Nærøysund,1959,03,100.0,4117.47,2.43,True,middels
5060,Nærøysund,1959,04,330.78,4117.47,8.03,True,middels
5060,Nærøysund,1959,05,749.0,4117.47,18.19,True,middels
5060,Nærøysund,1959,06,0.0,4117.47,0.0,True,middels
5060,Nærøysund,1959,07,717.0,4117.47,17.41,True,middels
5060,Nærøysund,1959,08,0.0,4117.47,0.0,True,middels
5060,Nærøysund,1959,55,0.0,4117.47,0.0,True,middels
5060,Nærøysund,1959,09,0.0,4117.47,0.0,True,middels
5060,Nærøysund,1959,90,144.04,4117.47,3.5,True,middels
5060,Nærøysund,1959,99,550.0,4117.47,13.36,True,middels
5061,Rindal,1959,01,437.0,1128.0,38.74,False,høy
5061,Rindal,1959,02,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,03,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,04,186.0,1128.0,16.49,False,høy
5061,Rindal,1959,05,505.0,1128.0,44.77,False,høy
5061,Rindal,1959,06,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,07,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,08,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,55,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,09,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,90,0.0,1128.0,0.0,False,høy
5061,Rindal,1959,99,0.0,1128.0,0.0,False,høy
5501,Tromsø,1959,01,5614.3,11287.57,49.74,True,middels
5501,Tromsø,1959,02,0.0,11287.57,0.0,True,middels
5501,Tromsø,1959,03,1424.0,11287.57,12.62,True,middels
5501,Tromsø,1959,04,550.0,11287.57,4.87,True,middels
5501,Tromsø,1959,05,0.0,11287.57,0.0,True,middels
5501,Tromsø,1959,06,0.0,11287.57,0.0,True,middels
5501,Tromsø,1959,07,2366.0,11287.57,20.96,True,middels
5501,Tromsø,1959,08,0.0,11287.57,0.0,True,middels
5501,Tromsø,1959,55,0.0,11287.57,0.0,True,middels
5501,Tromsø,1959,09,613.58,11287.57,5.44,True,middels
5501,Tromsø,1959,90,105.28,11287.57,0.93,True,middels
5501,Tromsø,1959,99,614.41,11287.57,5.44,True,middels
5503,Harstad - Hárstták,1959,01,2554.0,6702.9,38.1,True,middels
5503,Harstad - Hárstták,1959,02,0.0,6702.9,0.0,True,middels
5503,Harstad - Hárstták,1959,03,2050.0,6702.9,30.58,True,middels
5503,Harstad - Hárstták,1959,04,163.0,6702.9,2.43,True,middels
5503,Harstad - Hárstták,1959,05,363.0,6702.9,5.42,True,middels
5503,Harstad - Hárstták,1959,06,0.0,6702.9,0.0,True,middels
5503,Harstad - Hárstták,1959,07,547.0,6702.9,8.16,True,middels
5503,Harstad - Hárstták,1959,08,0.0,6702.9,0.0,True,middels
5503,Harstad - Hárstták,1959,55,0.0,6702.9,0.0,True,middels
5503,Harstad - Hárstták,1959,09,101.0,6702.9,1.51,True,middels
5503,Harstad - Hárstták,1959,90,232.0,6702.9,3.46,True,middels
5503,Harstad - Hárstták,1959,99,692.9,6702.9,10.34,True,middels
5510,Kvæfjord,1959,01,458.0,1279.0,35.81,False,høy
5510,Kvæfjord,1959,02,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,03,154.0,1279.0,12.04,False,høy
5510,Kvæfjord,1959,04,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,05,170.0,1279.0,13.29,False,høy
5510,Kvæfjord,1959,06,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,07,114.0,1279.0,8.91,False,høy
5510,Kvæfjord,1959,08,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,55,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,09,0.0,1279.0,0.0,False,høy
5510,Kvæfjord,1959,90,76.0,1279.0,5.94,False,høy
5510,Kvæfjord,1959,99,307.0,1279.0,24.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,01,365.0,2184.0,16.71,False,høy
5512,Dielddanuorri - Tjeldsund,1959,02,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,03,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,04,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,05,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,06,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,07,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,08,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,55,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,09,0.0,2184.0,0.0,False,høy
5512,Dielddanuorri - Tjeldsund,1959,90,464.0,2184.0,21.25,False,høy
5512,Dielddanuorri - Tjeldsund,1959,99,1355.0,2184.0,62.04,False,høy
5514,Ibestad,1959,01,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,02,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,03,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,04,85.0,1295.0,6.56,False,høy
5514,Ibestad,1959,05,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,06,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,07,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,08,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,55,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,09,0.0,1295.0,0.0,False,høy
5514,Ibestad,1959,90,103.0,1295.0,7.95,False,høy
5514,Ibestad,1959,99,1107.0,1295.0,85.48,False,høy
5516,Gratangen - Rivtták,1959,01,230.0,971.0,23.69,False,høy
5516,Gratangen - Rivtták,1959,02,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,03,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,04,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,05,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,06,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,07,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,08,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,55,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,09,0.0,971.0,0.0,False,høy
5516,Gratangen - Rivtták,1959,90,210.0,971.0,21.63,False,høy
5516,Gratangen - Rivtták,1959,99,531.0,971.0,54.69,False,høy
5518,Loabák - Lavangen,1959,01,333.99,688.32,48.52,True,middels
5518,Loabák - Lavangen,1959,02,0.0,688.32,0.0,True,middels
5518,Loabák - Lavangen,1959,03,39.11,688.32,5.68,True,middels
5518,Loabák - Lavangen,1959,04,46.54,688.32,6.76,True,middels
5518,Loabák - Lavangen,1959,05,50.06,688.32,7.27,True,middels
5518,Loabák - Lavangen,1959,06,0.0,688.32,0.0,True,middels
5518,Loabák - Lavangen,1959,07,31.68,688.32,4.6,True,middels
5518,Loabák - Lavangen,1959,08,0.0,688.32,0.0,True,middels
5518,Loabák - Lavangen,1959,55,0.0,688.32,0.0,True,middels
5518,Loabák - Lavangen,1959,09,10.56,688.32,1.53,True,middels
5518,Loabák - Lavangen,1959,90,0.0,688.32,0.0,True,middels
5518,Loabák - Lavangen,1959,99,176.38,688.32,25.63,True,middels
5520,Bardu,1959,01,742.0,1443.0,51.42,False,høy
5520,Bardu,1959,02,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,03,174.0,1443.0,12.06,False,høy
5520,Bardu,1959,04,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,05,324.0,1443.0,22.45,False,høy
5520,Bardu,1959,06,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,07,114.0,1443.0,7.9,False,høy
5520,Bardu,1959,08,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,55,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,09,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,90,0.0,1443.0,0.0,False,høy
5520,Bardu,1959,99,89.0,1443.0,6.17,False,høy
5522,Salangen,1959,01,520.01,1071.68,48.52,True,middels
5522,Salangen,1959,02,0.0,1071.68,0.0,True,middels
5522,Salangen,1959,03,60.89,1071.68,5.68,True,middels
5522,Salangen,1959,04,72.46,1071.68,6.76,True,middels
5522,Salangen,1959,05,77.94,1071.68,7.27,True,middels
5522,Salangen,1959,06,0.0,1071.68,0.0,True,middels
5522,Salangen,1959,07,49.32,1071.68,4.6,True,middels
5522,Salangen,1959,08,0.0,1071.68,0.0,True,middels
5522,Salangen,1959,55,0.0,1071.68,0.0,True,middels
5522,Salangen,1959,09,16.44,1071.68,1.53,True,middels
5522,Salangen,1959,90,0.0,1071.68,0.0,True,middels
5522,Salangen,1959,99,274.62,1071.68,25.63,True,middels
5524,Målselv,1959,01,786.74,2487.26,31.63,True,middels
5524,Målselv,1959,02,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,03,146.0,2487.26,5.87,True,middels
5524,Målselv,1959,04,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,05,7.8,2487.26,0.31,True,middels
5524,Målselv,1959,06,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,07,10.72,2487.26,0.43,True,middels
5524,Målselv,1959,08,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,55,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,09,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,90,0.0,2487.26,0.0,True,middels
5524,Målselv,1959,99,1536.0,2487.26,61.75,True,middels
5526,Sørreisa,1959,01,759.0,1217.0,62.37,False,høy
5526,Sørreisa,1959,02,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,03,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,04,171.0,1217.0,14.05,False,høy
5526,Sørreisa,1959,05,189.0,1217.0,15.53,False,høy
5526,Sørreisa,1959,06,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,07,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,08,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,55,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,09,44.0,1217.0,3.62,False,høy
5526,Sørreisa,1959,90,0.0,1217.0,0.0,False,høy
5526,Sørreisa,1959,99,54.0,1217.0,4.44,False,høy
5528,Dyrøy,1959,01,292.87,873.99,33.51,True,middels
5528,Dyrøy,1959,02,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,03,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,04,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,05,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,06,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,07,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,08,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,55,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,09,0.0,873.99,0.0,True,middels
5528,Dyrøy,1959,90,65.03,873.99,7.44,True,middels
5528,Dyrøy,1959,99,516.08,873.99,59.05,True,middels
5530,Senja,1959,01,1853.13,5983.53,30.97,True,middels
5530,Senja,1959,02,0.0,5983.53,0.0,True,middels
5530,Senja,1959,03,0.0,5983.53,0.0,True,middels
5530,Senja,1959,04,247.0,5983.53,4.13,True,middels
5530,Senja,1959,05,0.0,5983.53,0.0,True,middels
5530,Senja,1959,06,0.0,5983.53,0.0,True,middels
5530,Senja,1959,07,229.0,5983.53,3.83,True,middels
5530,Senja,1959,08,0.0,5983.53,0.0,True,middels
5530,Senja,1959,55,0.0,5983.53,0.0,True,middels
5530,Senja,1959,09,88.0,5983.53,1.47,True,middels
5530,Senja,1959,90,570.69,5983.53,9.54,True,middels
5530,Senja,1959,99,2995.71,5983.53,50.07,True,middels
5532,Balsfjord,1959,01,1307.26,2487.74,52.55,True,middels
5532,Balsfjord,1959,02,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,03,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,04,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,05,128.2,2487.74,5.15,True,middels
5532,Balsfjord,1959,06,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,07,350.28,2487.74,14.08,True,middels
5532,Balsfjord,1959,08,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,55,0.0,2487.74,0.0,True,middels
5532,Balsfjord,1959,09,82.0,2487.74,3.3,True,middels
5532,Balsfjord,1959,90,620.0,2487.74,24.92,True,middels
5532,Balsfjord,1959,99,0.0,2487.74,0.0,True,middels
5534,Karlsøy,1959,01,284.0,964.83,29.44,True,middels
5534,Karlsøy,1959,02,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,03,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,04,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,05,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,06,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,07,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,08,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,55,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,09,0.0,964.83,0.0,True,middels
5534,Karlsøy,1959,90,144.0,964.83,14.92,True,middels
5534,Karlsøy,1959,99,536.83,964.83,55.64,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,01,520.7,1287.18,40.45,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,02,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,03,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,04,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,05,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,06,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,07,70.0,1287.18,5.44,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,08,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,55,0.0,1287.18,0.0,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,09,2.42,1287.18,0.19,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,90,271.0,1287.18,21.05,True,middels
5536,Lyngen - Ivgu - Yykeä,1959,99,423.06,1287.18,32.87,True,middels
5538,Storfjord - Omasvuotna - Omasvuono,1959,01,289.0,621.0,46.54,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1959,02,0.0,621.0,0.0,False,høy
5538,Storfjord - Omasvuotna - Omasvuono,1959,03,0.0,621.0,0.0,False,høy
