kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,estimert,sikkerhet
1837,Meløy,1965,04,575.0,3330.0,17.27,False,høy
1837,Meløy,1965,05,296.0,3330.0,8.89,False,høy
1837,Meløy,1965,06,300.0,3330.0,9.01,False,høy
1837,Meløy,1965,07,165.0,3330.0,4.95,False,høy
1837,Meløy,1965,08,0.0,3330.0,0.0,False,høy
1837,Meløy,1965,55,0.0,3330.0,0.0,False,høy
1837,Meløy,1965,09,71.0,3330.0,2.13,False,høy
1837,Meløy,1965,90,0.0,3330.0,0.0,False,høy
1837,Meløy,1965,99,0.0,3330.0,0.0,False,høy
1838,Gildeskål,1965,01,959.0,1928.0,49.74,False,høy
1838,Gildeskål,1965,02,0.0,1928.0,0.0,False,høy
1838,Gildeskål,1965,03,313.0,1928.0,16.23,False,høy
1838,Gildeskål,1965,04,241.0,1928.0,12.5,False,høy
1838,Gildeskål,1965,05,212.0,1928.0,11.0,False,høy
1838,Gildeskål,1965,06,90.0,1928.0,4.67,False,høy
1838,Gildeskål,1965,07,107.0,1928.0,5.55,False,høy
1838,Gildeskål,1965,08,0.0,1928.0,0.0,False,høy
1838,Gildeskål,1965,55,0.0,1928.0,0.0,False,høy
1838,Gildeskål,1965,09,6.0,1928.0,0.31,False,høy
1838,Gildeskål,1965,90,0.0,1928.0,0.0,False,høy
1838,Gildeskål,1965,99,0.0,1928.0,0.0,False,høy
1839,Beiarn,1965,01,505.0,856.0,59.0,False,høy
1839,Beiarn,1965,02,0.0,856.0,0.0,False,høy
1839,Beiarn,1965,03,70.0,856.0,8.18,False,høy
1839,Beiarn,1965,04,68.0,856.0,7.94,False,høy
1839,Beiarn,1965,05,149.0,856.0,17.41,False,høy
1839,Beiarn,1965,06,39.0,856.0,4.56,False,høy
1839,Beiarn,1965,07,18.0,856.0,2.1,False,høy
1839,Beiarn,1965,08,0.0,856.0,0.0,False,høy
1839,Beiarn,1965,55,0.0,856.0,0.0,False,høy
1839,Beiarn,1965,09,7.0,856.0,0.82,False,høy
1839,Beiarn,1965,90,0.0,856.0,0.0,False,høy
1839,Beiarn,1965,99,0.0,856.0,0.0,False,høy
1840,Saltdal,1965,01,1225.0,2279.0,53.75,False,høy
1840,Saltdal,1965,02,0.0,2279.0,0.0,False,høy
1840,Saltdal,1965,03,278.0,2279.0,12.2,False,høy
1840,Saltdal,1965,04,84.0,2279.0,3.69,False,høy
1840,Saltdal,1965,05,302.0,2279.0,13.25,False,høy
1840,Saltdal,1965,06,193.0,2279.0,8.47,False,høy
1840,Saltdal,1965,07,123.0,2279.0,5.4,False,høy
1840,Saltdal,1965,08,0.0,2279.0,0.0,False,høy
1840,Saltdal,1965,55,0.0,2279.0,0.0,False,høy
1840,Saltdal,1965,09,74.0,2279.0,3.25,False,høy
1840,Saltdal,1965,90,0.0,2279.0,0.0,False,høy
1840,Saltdal,1965,99,0.0,2279.0,0.0,False,høy
1841,Fauske - Fuossko,1965,01,2896.0,4623.0,62.64,False,høy
1841,Fauske - Fuossko,1965,02,0.0,4623.0,0.0,False,høy
1841,Fauske - Fuossko,1965,03,461.0,4623.0,9.97,False,høy
1841,Fauske - Fuossko,1965,04,145.0,4623.0,3.14,False,høy
1841,Fauske - Fuossko,1965,05,217.0,4623.0,4.69,False,høy
1841,Fauske - Fuossko,1965,06,470.0,4623.0,10.17,False,høy
1841,Fauske - Fuossko,1965,07,288.0,4623.0,6.23,False,høy
1841,Fauske - Fuossko,1965,08,0.0,4623.0,0.0,False,høy
1841,Fauske - Fuossko,1965,55,0.0,4623.0,0.0,False,høy
1841,Fauske - Fuossko,1965,09,146.0,4623.0,3.16,False,høy
1841,Fauske - Fuossko,1965,90,0.0,4623.0,0.0,False,høy
1841,Fauske - Fuossko,1965,99,0.0,4623.0,0.0,False,høy
1845,Sørfold - Fuolldá,1965,01,803.0,1484.0,54.11,False,høy
1845,Sørfold - Fuolldá,1965,02,0.0,1484.0,0.0,False,høy
1845,Sørfold - Fuolldá,1965,03,215.0,1484.0,14.49,False,høy
1845,Sørfold - Fuolldá,1965,04,118.0,1484.0,7.95,False,høy
1845,Sørfold - Fuolldá,1965,05,223.0,1484.0,15.03,False,høy
1845,Sørfold - Fuolldá,1965,06,74.0,1484.0,4.99,False,høy
1845,Sørfold - Fuolldá,1965,07,42.0,1484.0,2.83,False,høy
1845,Sørfold - Fuolldá,1965,08,0.0,1484.0,0.0,False,høy
1845,Sørfold - Fuolldá,1965,55,0.0,1484.0,0.0,False,høy
1845,Sørfold - Fuolldá,1965,09,9.0,1484.0,0.61,False,høy
1845,Sørfold - Fuolldá,1965,90,0.0,1484.0,0.0,False,høy
1845,Sørfold - Fuolldá,1965,99,0.0,1484.0,0.0,False,høy
1848,Steigen,1965,01,689.0,2034.0,33.87,False,høy
1848,Steigen,1965,02,0.0,2034.0,0.0,False,høy
1848,Steigen,1965,03,277.0,2034.0,13.62,False,høy
1848,Steigen,1965,04,272.0,2034.0,13.37,False,høy
1848,Steigen,1965,05,623.0,2034.0,30.63,False,høy
1848,Steigen,1965,06,75.0,2034.0,3.69,False,høy
1848,Steigen,1965,07,91.0,2034.0,4.47,False,høy
1848,Steigen,1965,08,0.0,2034.0,0.0,False,høy
1848,Steigen,1965,55,0.0,2034.0,0.0,False,høy
1848,Steigen,1965,09,7.0,2034.0,0.34,False,høy
1848,Steigen,1965,90,0.0,2034.0,0.0,False,høy
1848,Steigen,1965,99,0.0,2034.0,0.0,False,høy
1851,Lødingen,1965,01,682.0,1551.0,43.97,False,høy
1851,Lødingen,1965,02,0.0,1551.0,0.0,False,høy
1851,Lødingen,1965,03,422.0,1551.0,27.21,False,høy
1851,Lødingen,1965,04,90.0,1551.0,5.8,False,høy
1851,Lødingen,1965,05,158.0,1551.0,10.19,False,høy
1851,Lødingen,1965,06,89.0,1551.0,5.74,False,høy
1851,Lødingen,1965,07,108.0,1551.0,6.96,False,høy
1851,Lødingen,1965,08,0.0,1551.0,0.0,False,høy
1851,Lødingen,1965,55,0.0,1551.0,0.0,False,høy
1851,Lødingen,1965,09,2.0,1551.0,0.13,False,høy
1851,Lødingen,1965,90,0.0,1551.0,0.0,False,høy
1851,Lødingen,1965,99,0.0,1551.0,0.0,False,høy
1853,Evenes - Evenássi,1965,01,524.0,1030.0,50.87,False,høy
1853,Evenes - Evenássi,1965,02,0.0,1030.0,0.0,False,høy
1853,Evenes - Evenássi,1965,03,129.0,1030.0,12.52,False,høy
1853,Evenes - Evenássi,1965,04,68.0,1030.0,6.6,False,høy
1853,Evenes - Evenássi,1965,05,231.0,1030.0,22.43,False,høy
1853,Evenes - Evenássi,1965,06,37.0,1030.0,3.59,False,høy
1853,Evenes - Evenássi,1965,07,33.0,1030.0,3.2,False,høy
1853,Evenes - Evenássi,1965,08,0.0,1030.0,0.0,False,høy
1853,Evenes - Evenássi,1965,55,0.0,1030.0,0.0,False,høy
1853,Evenes - Evenássi,1965,09,8.0,1030.0,0.78,False,høy
1853,Evenes - Evenássi,1965,90,0.0,1030.0,0.0,False,høy
1853,Evenes - Evenássi,1965,99,0.0,1030.0,0.0,False,høy
1856,Røst,1965,01,209.0,377.0,55.44,False,høy
1856,Røst,1965,02,0.0,377.0,0.0,False,høy
1856,Røst,1965,03,90.0,377.0,23.87,False,høy
1856,Røst,1965,04,25.0,377.0,6.63,False,høy
1856,Røst,1965,05,23.0,377.0,6.1,False,høy
1856,Røst,1965,06,17.0,377.0,4.51,False,høy
1856,Røst,1965,07,12.0,377.0,3.18,False,høy
1856,Røst,1965,08,0.0,377.0,0.0,False,høy
1856,Røst,1965,55,0.0,377.0,0.0,False,høy
1856,Røst,1965,09,1.0,377.0,0.27,False,høy
1856,Røst,1965,90,0.0,377.0,0.0,False,høy
1856,Røst,1965,99,0.0,377.0,0.0,False,høy
1857,Værøy,1965,01,254.0,439.0,57.86,False,høy
1857,Værøy,1965,02,0.0,439.0,0.0,False,høy
1857,Værøy,1965,03,42.0,439.0,9.57,False,høy
1857,Værøy,1965,04,54.0,439.0,12.3,False,høy
1857,Værøy,1965,05,28.0,439.0,6.38,False,høy
1857,Værøy,1965,06,46.0,439.0,10.48,False,høy
1857,Værøy,1965,07,9.0,439.0,2.05,False,høy
1857,Værøy,1965,08,0.0,439.0,0.0,False,høy
1857,Værøy,1965,55,0.0,439.0,0.0,False,høy
1857,Værøy,1965,09,6.0,439.0,1.37,False,høy
1857,Værøy,1965,90,0.0,439.0,0.0,False,høy
1857,Værøy,1965,99,0.0,439.0,0.0,False,høy
1859,Flakstad,1965,01,443.36,885.63,50.06,True,middels
1859,Flakstad,1965,02,0.0,885.63,0.0,True,middels
1859,Flakstad,1965,03,97.86,885.63,11.05,True,middels
1859,Flakstad,1965,04,59.47,885.63,6.72,True,middels
1859,Flakstad,1965,05,184.37,885.63,20.82,True,middels
1859,Flakstad,1965,06,68.13,885.63,7.69,True,middels
1859,Flakstad,1965,07,29.2,885.63,3.3,True,middels
1859,Flakstad,1965,08,0.0,885.63,0.0,True,middels
1859,Flakstad,1965,55,0.0,885.63,0.0,True,middels
1859,Flakstad,1965,09,3.24,885.63,0.37,True,middels
1859,Flakstad,1965,90,0.0,885.63,0.0,True,middels
1859,Flakstad,1965,99,0.0,885.63,0.0,True,middels
1860,Vestvågøy,1965,01,2067.0,5200.0,39.75,False,høy
1860,Vestvågøy,1965,02,0.0,5200.0,0.0,False,høy
1860,Vestvågøy,1965,03,913.0,5200.0,17.56,False,høy
1860,Vestvågøy,1965,04,646.0,5200.0,12.42,False,høy
1860,Vestvågøy,1965,05,1088.0,5200.0,20.92,False,høy
1860,Vestvågøy,1965,06,210.0,5200.0,4.04,False,høy
1860,Vestvågøy,1965,07,257.0,5200.0,4.94,False,høy
1860,Vestvågøy,1965,08,0.0,5200.0,0.0,False,høy
1860,Vestvågøy,1965,55,0.0,5200.0,0.0,False,høy
1860,Vestvågøy,1965,09,19.0,5200.0,0.37,False,høy
1860,Vestvågøy,1965,90,0.0,5200.0,0.0,False,høy
1860,Vestvågøy,1965,99,0.0,5200.0,0.0,False,høy
1865,Vågan,1965,01,2093.0,4537.0,46.13,False,høy
1865,Vågan,1965,02,0.0,4537.0,0.0,False,høy
1865,Vågan,1965,03,1097.0,4537.0,24.18,False,høy
1865,Vågan,1965,04,329.0,4537.0,7.25,False,høy
1865,Vågan,1965,05,325.0,4537.0,7.16,False,høy
1865,Vågan,1965,06,289.0,4537.0,6.37,False,høy
1865,Vågan,1965,07,377.0,4537.0,8.31,False,høy
1865,Vågan,1965,08,0.0,4537.0,0.0,False,høy
1865,Vågan,1965,55,0.0,4537.0,0.0,False,høy
1865,Vågan,1965,09,27.0,4537.0,0.6,False,høy
1865,Vågan,1965,90,0.0,4537.0,0.0,False,høy
1865,Vågan,1965,99,0.0,4537.0,0.0,False,høy
1866,Hadsel,1965,01,1735.0,4026.0,43.09,False,høy
1866,Hadsel,1965,02,0.0,4026.0,0.0,False,høy
1866,Hadsel,1965,03,503.0,4026.0,12.49,False,høy
1866,Hadsel,1965,04,972.0,4026.0,24.14,False,høy
1866,Hadsel,1965,05,351.0,4026.0,8.72,False,høy
1866,Hadsel,1965,06,244.0,4026.0,6.06,False,høy
1866,Hadsel,1965,07,168.0,4026.0,4.17,False,høy
1866,Hadsel,1965,08,0.0,4026.0,0.0,False,høy
1866,Hadsel,1965,55,0.0,4026.0,0.0,False,høy
1866,Hadsel,1965,09,53.0,4026.0,1.32,False,høy
1866,Hadsel,1965,90,0.0,4026.0,0.0,False,høy
1866,Hadsel,1965,99,0.0,4026.0,0.0,False,høy
1867,Bø,1965,01,771.0,2225.0,34.65,False,høy
1867,Bø,1965,02,0.0,2225.0,0.0,False,høy
1867,Bø,1965,03,335.0,2225.0,15.06,False,høy
1867,Bø,1965,04,341.0,2225.0,15.33,False,høy
1867,Bø,1965,05,163.0,2225.0,7.33,False,høy
1867,Bø,1965,06,299.0,2225.0,13.44,False,høy
1867,Bø,1965,07,270.0,2225.0,12.13,False,høy
1867,Bø,1965,08,0.0,2225.0,0.0,False,høy
1867,Bø,1965,55,0.0,2225.0,0.0,False,høy
1867,Bø,1965,09,46.0,2225.0,2.07,False,høy
1867,Bø,1965,90,0.0,2225.0,0.0,False,høy
1867,Bø,1965,99,0.0,2225.0,0.0,False,høy
1868,Øksnes,1965,01,875.0,2072.0,42.23,False,høy
1868,Øksnes,1965,02,0.0,2072.0,0.0,False,høy
1868,Øksnes,1965,03,341.0,2072.0,16.46,False,høy
1868,Øksnes,1965,04,404.0,2072.0,19.5,False,høy
1868,Øksnes,1965,05,171.0,2072.0,8.25,False,høy
1868,Øksnes,1965,06,155.0,2072.0,7.48,False,høy
1868,Øksnes,1965,07,123.0,2072.0,5.94,False,høy
1868,Øksnes,1965,08,0.0,2072.0,0.0,False,høy
1868,Øksnes,1965,55,0.0,2072.0,0.0,False,høy
1868,Øksnes,1965,09,3.0,2072.0,0.14,False,høy
1868,Øksnes,1965,90,0.0,2072.0,0.0,False,høy
1868,Øksnes,1965,99,0.0,2072.0,0.0,False,høy
1870,Sortland - Suortá,1965,01,1299.0,3229.0,40.23,False,høy
1870,Sortland - Suortá,1965,02,0.0,3229.0,0.0,False,høy
1870,Sortland - Suortá,1965,03,513.0,3229.0,15.89,False,høy
1870,Sortland - Suortá,1965,04,445.0,3229.0,13.78,False,høy
1870,Sortland - Suortá,1965,05,313.0,3229.0,9.69,False,høy
1870,Sortland - Suortá,1965,06,317.0,3229.0,9.82,False,høy
1870,Sortland - Suortá,1965,07,324.0,3229.0,10.03,False,høy
1870,Sortland - Suortá,1965,08,0.0,3229.0,0.0,False,høy
1870,Sortland - Suortá,1965,55,0.0,3229.0,0.0,False,høy
1870,Sortland - Suortá,1965,09,18.0,3229.0,0.56,False,høy
1870,Sortland - Suortá,1965,90,0.0,3229.0,0.0,False,høy
1870,Sortland - Suortá,1965,99,0.0,3229.0,0.0,False,høy
1871,Andøy,1965,01,1565.0,3617.0,43.27,False,høy
1871,Andøy,1965,02,0.0,3617.0,0.0,False,høy
1871,Andøy,1965,03,764.0,3617.0,21.12,False,høy
1871,Andøy,1965,04,292.0,3617.0,8.07,False,høy
1871,Andøy,1965,05,294.0,3617.0,8.13,False,høy
1871,Andøy,1965,06,368.0,3617.0,10.17,False,høy
1871,Andøy,1965,07,328.0,3617.0,9.07,False,høy
1871,Andøy,1965,08,0.0,3617.0,0.0,False,høy
1871,Andøy,1965,55,0.0,3617.0,0.0,False,høy
1871,Andøy,1965,09,6.0,3617.0,0.17,False,høy
1871,Andøy,1965,90,0.0,3617.0,0.0,False,høy
1871,Andøy,1965,99,0.0,3617.0,0.0,False,høy
1874,Moskenes,1965,01,376.64,752.37,50.06,True,middels
1874,Moskenes,1965,02,0.0,752.37,0.0,True,middels
1874,Moskenes,1965,03,83.14,752.37,11.05,True,middels
1874,Moskenes,1965,04,50.53,752.37,6.72,True,middels
1874,Moskenes,1965,05,156.63,752.37,20.82,True,middels
1874,Moskenes,1965,06,57.87,752.37,7.69,True,middels
1874,Moskenes,1965,07,24.8,752.37,3.3,True,middels
1874,Moskenes,1965,08,0.0,752.37,0.0,True,middels
1874,Moskenes,1965,55,0.0,752.37,0.0,True,middels
1874,Moskenes,1965,09,2.76,752.37,0.37,True,middels
1874,Moskenes,1965,90,0.0,752.37,0.0,True,middels
1874,Moskenes,1965,99,0.0,752.37,0.0,True,middels
1875,Hábmer - Hamarøy,1965,01,806.52,2094.0,38.52,True,middels
1875,Hábmer - Hamarøy,1965,02,0.0,2094.0,0.0,True,middels
1875,Hábmer - Hamarøy,1965,03,430.69,2094.0,20.57,True,middels
1875,Hábmer - Hamarøy,1965,04,252.74,2094.0,12.07,True,middels
1875,Hábmer - Hamarøy,1965,05,378.03,2094.0,18.05,True,middels
1875,Hábmer - Hamarøy,1965,06,153.41,2094.0,7.33,True,middels
1875,Hábmer - Hamarøy,1965,07,61.06,2094.0,2.92,True,middels
1875,Hábmer - Hamarøy,1965,08,0.0,2094.0,0.0,True,middels
1875,Hábmer - Hamarøy,1965,55,0.0,2094.0,0.0,True,middels
1875,Hábmer - Hamarøy,1965,09,11.55,2094.0,0.55,True,middels
1875,Hábmer - Hamarøy,1965,90,0.0,2094.0,0.0,True,middels
1875,Hábmer - Hamarøy,1965,99,0.0,2094.0,0.0,True,middels
3101,Halden,1965,01,9340.0,15791.0,59.15,False,høy
3101,Halden,1965,02,0.0,15791.0,0.0,False,høy
3101,Halden,1965,03,2685.0,15791.0,17.0,False,høy
3101,Halden,1965,04,1310.0,15791.0,8.3,False,høy
3101,Halden,1965,05,0.0,15791.0,0.0,False,høy
3101,Halden,1965,06,935.0,15791.0,5.92,False,høy
3101,Halden,1965,07,0.0,15791.0,0.0,False,høy
3101,Halden,1965,08,0.0,15791.0,0.0,False,høy
3101,Halden,1965,55,0.0,15791.0,0.0,False,høy
3101,Halden,1965,09,117.0,15791.0,0.74,False,høy
3101,Halden,1965,90,1404.0,15791.0,8.89,False,høy
3101,Halden,1965,99,0.0,15791.0,0.0,False,høy
3103,Moss,1965,01,8798.0,17892.0,49.17,False,høy
3103,Moss,1965,02,0.0,17892.0,0.0,False,høy
3103,Moss,1965,03,5155.0,17892.0,28.81,False,høy
3103,Moss,1965,04,918.0,17892.0,5.13,False,høy
3103,Moss,1965,05,0.0,17892.0,0.0,False,høy
3103,Moss,1965,06,1354.0,17892.0,7.57,False,høy
3103,Moss,1965,07,0.0,17892.0,0.0,False,høy
3103,Moss,1965,08,0.0,17892.0,0.0,False,høy
3103,Moss,1965,55,0.0,17892.0,0.0,False,høy
3103,Moss,1965,09,183.0,17892.0,1.02,False,høy
3103,Moss,1965,90,1484.0,17892.0,8.29,False,høy
3103,Moss,1965,99,0.0,17892.0,0.0,False,høy
3105,Sarpsborg,1965,01,13098.0,23690.0,55.29,False,høy
3105,Sarpsborg,1965,02,0.0,23690.0,0.0,False,høy
3105,Sarpsborg,1965,03,3915.0,23690.0,16.53,False,høy
3105,Sarpsborg,1965,04,2064.0,23690.0,8.71,False,høy
3105,Sarpsborg,1965,05,0.0,23690.0,0.0,False,høy
3105,Sarpsborg,1965,06,2146.0,23690.0,9.06,False,høy
3105,Sarpsborg,1965,07,0.0,23690.0,0.0,False,høy
3105,Sarpsborg,1965,08,0.0,23690.0,0.0,False,høy
3105,Sarpsborg,1965,55,0.0,23690.0,0.0,False,høy
3105,Sarpsborg,1965,09,363.0,23690.0,1.53,False,høy
3105,Sarpsborg,1965,90,2104.0,23690.0,8.88,False,høy
3105,Sarpsborg,1965,99,0.0,23690.0,0.0,False,høy
3107,Fredrikstad,1965,01,19430.0,35748.0,54.35,False,høy
3107,Fredrikstad,1965,02,0.0,35748.0,0.0,False,høy
3107,Fredrikstad,1965,03,8166.0,35748.0,22.84,False,høy
3107,Fredrikstad,1965,04,2820.0,35748.0,7.89,False,høy
3107,Fredrikstad,1965,05,0.0,35748.0,0.0,False,høy
3107,Fredrikstad,1965,06,2524.0,35748.0,7.06,False,høy
3107,Fredrikstad,1965,07,0.0,35748.0,0.0,False,høy
3107,Fredrikstad,1965,08,0.0,35748.0,0.0,False,høy
3107,Fredrikstad,1965,55,0.0,35748.0,0.0,False,høy
3107,Fredrikstad,1965,09,616.0,35748.0,1.72,False,høy
3107,Fredrikstad,1965,90,2192.0,35748.0,6.13,False,høy
3107,Fredrikstad,1965,99,0.0,35748.0,0.0,False,høy
3110,Hvaler,1965,01,542.0,1315.0,41.22,False,høy
3110,Hvaler,1965,02,0.0,1315.0,0.0,False,høy
3110,Hvaler,1965,03,456.0,1315.0,34.68,False,høy
3110,Hvaler,1965,04,144.0,1315.0,10.95,False,høy
3110,Hvaler,1965,05,0.0,1315.0,0.0,False,høy
3110,Hvaler,1965,06,41.0,1315.0,3.12,False,høy
3110,Hvaler,1965,07,0.0,1315.0,0.0,False,høy
3110,Hvaler,1965,08,0.0,1315.0,0.0,False,høy
3110,Hvaler,1965,55,0.0,1315.0,0.0,False,høy
3110,Hvaler,1965,09,1.0,1315.0,0.08,False,høy
3110,Hvaler,1965,90,131.0,1315.0,9.96,False,høy
3110,Hvaler,1965,99,0.0,1315.0,0.0,False,høy
3112,Råde,1965,01,953.0,2200.0,43.32,False,høy
3112,Råde,1965,02,0.0,2200.0,0.0,False,høy
3112,Råde,1965,03,364.0,2200.0,16.55,False,høy
3112,Råde,1965,04,382.0,2200.0,17.36,False,høy
3112,Råde,1965,05,0.0,2200.0,0.0,False,høy
3112,Råde,1965,06,104.0,2200.0,4.73,False,høy
3112,Råde,1965,07,0.0,2200.0,0.0,False,høy
3112,Råde,1965,08,0.0,2200.0,0.0,False,høy
3112,Råde,1965,55,0.0,2200.0,0.0,False,høy
3112,Råde,1965,09,11.0,2200.0,0.5,False,høy
3112,Råde,1965,90,386.0,2200.0,17.55,False,høy
3112,Råde,1965,99,0.0,2200.0,0.0,False,høy
3114,Våler (Østfold),1965,01,400.0,1291.0,30.98,False,høy
3114,Våler (Østfold),1965,02,0.0,1291.0,0.0,False,høy
3114,Våler (Østfold),1965,03,220.0,1291.0,17.04,False,høy
3114,Våler (Østfold),1965,04,133.0,1291.0,10.3,False,høy
3114,Våler (Østfold),1965,05,0.0,1291.0,0.0,False,høy
3114,Våler (Østfold),1965,06,40.0,1291.0,3.1,False,høy
3114,Våler (Østfold),1965,07,0.0,1291.0,0.0,False,høy
3114,Våler (Østfold),1965,08,0.0,1291.0,0.0,False,høy
3114,Våler (Østfold),1965,55,0.0,1291.0,0.0,False,høy
3114,Våler (Østfold),1965,09,7.0,1291.0,0.54,False,høy
3114,Våler (Østfold),1965,90,491.0,1291.0,38.03,False,høy
3114,Våler (Østfold),1965,99,0.0,1291.0,0.0,False,høy
3116,Skiptvet,1965,01,559.0,1345.0,41.56,False,høy
3116,Skiptvet,1965,02,0.0,1345.0,0.0,False,høy
3116,Skiptvet,1965,03,112.0,1345.0,8.33,False,høy
3116,Skiptvet,1965,04,221.0,1345.0,16.43,False,høy
3116,Skiptvet,1965,05,0.0,1345.0,0.0,False,høy
3116,Skiptvet,1965,06,31.0,1345.0,2.3,False,høy
3116,Skiptvet,1965,07,0.0,1345.0,0.0,False,høy
3116,Skiptvet,1965,08,0.0,1345.0,0.0,False,høy
3116,Skiptvet,1965,55,0.0,1345.0,0.0,False,høy
3116,Skiptvet,1965,09,4.0,1345.0,0.3,False,høy
3116,Skiptvet,1965,90,418.0,1345.0,31.08,False,høy
3116,Skiptvet,1965,99,0.0,1345.0,0.0,False,høy
3118,Indre Østfold,1965,01,7081.0,16152.0,43.84,False,høy
3118,Indre Østfold,1965,02,0.0,16152.0,0.0,False,høy
3118,Indre Østfold,1965,03,2487.0,16152.0,15.4,False,høy
3118,Indre Østfold,1965,04,1644.0,16152.0,10.18,False,høy
3118,Indre Østfold,1965,05,0.0,16152.0,0.0,False,høy
3118,Indre Østfold,1965,06,694.0,16152.0,4.3,False,høy
3118,Indre Østfold,1965,07,0.0,16152.0,0.0,False,høy
3118,Indre Østfold,1965,08,0.0,16152.0,0.0,False,høy
3118,Indre Østfold,1965,55,0.0,16152.0,0.0,False,høy
3118,Indre Østfold,1965,09,69.0,16152.0,0.43,False,høy
3118,Indre Østfold,1965,90,4177.0,16152.0,25.86,False,høy
3118,Indre Østfold,1965,99,0.0,16152.0,0.0,False,høy
3120,Rakkestad,1965,01,1370.0,3993.0,34.31,False,høy
3120,Rakkestad,1965,02,0.0,3993.0,0.0,False,høy
3120,Rakkestad,1965,03,418.0,3993.0,10.47,False,høy
3120,Rakkestad,1965,04,919.0,3993.0,23.02,False,høy
3120,Rakkestad,1965,05,0.0,3993.0,0.0,False,høy
3120,Rakkestad,1965,06,93.0,3993.0,2.33,False,høy
3120,Rakkestad,1965,07,0.0,3993.0,0.0,False,høy
3120,Rakkestad,1965,08,0.0,3993.0,0.0,False,høy
3120,Rakkestad,1965,55,0.0,3993.0,0.0,False,høy
3120,Rakkestad,1965,09,4.0,3993.0,0.1,False,høy
3120,Rakkestad,1965,90,1189.0,3993.0,29.78,False,høy
3120,Rakkestad,1965,99,0.0,3993.0,0.0,False,høy
3122,Marker,1965,01,941.0,2012.0,46.77,False,høy
3122,Marker,1965,02,0.0,2012.0,0.0,False,høy
3122,Marker,1965,03,246.0,2012.0,12.23,False,høy
3122,Marker,1965,04,312.0,2012.0,15.51,False,høy
3122,Marker,1965,05,0.0,2012.0,0.0,False,høy
3122,Marker,1965,06,51.0,2012.0,2.53,False,høy
3122,Marker,1965,07,0.0,2012.0,0.0,False,høy
3122,Marker,1965,08,0.0,2012.0,0.0,False,høy
3122,Marker,1965,55,0.0,2012.0,0.0,False,høy
3122,Marker,1965,09,3.0,2012.0,0.15,False,høy
3122,Marker,1965,90,459.0,2012.0,22.81,False,høy
3122,Marker,1965,99,0.0,2012.0,0.0,False,høy
3124,Aremark,1965,01,358.0,792.0,45.2,False,høy
3124,Aremark,1965,02,0.0,792.0,0.0,False,høy
3124,Aremark,1965,03,71.0,792.0,8.96,False,høy
3124,Aremark,1965,04,139.0,792.0,17.55,False,høy
3124,Aremark,1965,05,0.0,792.0,0.0,False,høy
3124,Aremark,1965,06,21.0,792.0,2.65,False,høy
3124,Aremark,1965,07,0.0,792.0,0.0,False,høy
3124,Aremark,1965,08,0.0,792.0,0.0,False,høy
3124,Aremark,1965,55,0.0,792.0,0.0,False,høy
3124,Aremark,1965,09,1.0,792.0,0.13,False,høy
3124,Aremark,1965,90,202.0,792.0,25.51,False,høy
3124,Aremark,1965,99,0.0,792.0,0.0,False,høy
3201,Bærum,1965,01,10784.0,37946.0,28.42,False,høy
3201,Bærum,1965,02,0.0,37946.0,0.0,False,høy
3201,Bærum,1965,03,17887.0,37946.0,47.14,False,høy
3201,Bærum,1965,04,1094.0,37946.0,2.88,False,høy
3201,Bærum,1965,05,788.0,37946.0,2.08,False,høy
3201,Bærum,1965,06,1849.0,37946.0,4.87,False,høy
3201,Bærum,1965,07,5126.0,37946.0,13.51,False,høy
3201,Bærum,1965,08,0.0,37946.0,0.0,False,høy
3201,Bærum,1965,55,0.0,37946.0,0.0,False,høy
3201,Bærum,1965,09,418.0,37946.0,1.1,False,høy
3201,Bærum,1965,90,0.0,37946.0,0.0,False,høy
3201,Bærum,1965,99,0.0,37946.0,0.0,False,høy
3203,Asker,1965,01,9224.0,21324.0,43.26,False,høy
3203,Asker,1965,02,0.0,21324.0,0.0,False,høy
3203,Asker,1965,03,6090.0,21324.0,28.56,False,høy
3203,Asker,1965,04,953.0,21324.0,4.47,False,høy
3203,Asker,1965,05,1272.0,21324.0,5.97,False,høy
3203,Asker,1965,06,1550.0,21324.0,7.27,False,høy
3203,Asker,1965,07,1862.0,21324.0,8.73,False,høy
3203,Asker,1965,08,0.0,21324.0,0.0,False,høy
3203,Asker,1965,55,0.0,21324.0,0.0,False,høy
3203,Asker,1965,09,373.0,21324.0,1.75,False,høy
3203,Asker,1965,90,0.0,21324.0,0.0,False,høy
3203,Asker,1965,99,0.0,21324.0,0.0,False,høy
3205,Lillestrøm,1965,01,12178.0,23490.0,51.84,False,høy
3205,Lillestrøm,1965,02,0.0,23490.0,0.0,False,høy
3205,Lillestrøm,1965,03,3450.0,23490.0,14.69,False,høy
3205,Lillestrøm,1965,04,1076.0,23490.0,4.58,False,høy
3205,Lillestrøm,1965,05,1956.0,23490.0,8.33,False,høy
3205,Lillestrøm,1965,06,1891.0,23490.0,8.05,False,høy
3205,Lillestrøm,1965,07,2474.0,23490.0,10.53,False,høy
3205,Lillestrøm,1965,08,0.0,23490.0,0.0,False,høy
3205,Lillestrøm,1965,55,0.0,23490.0,0.0,False,høy
3205,Lillestrøm,1965,09,465.0,23490.0,1.98,False,høy
3205,Lillestrøm,1965,90,0.0,23490.0,0.0,False,høy
