"Region","PolitParti","Godkjente1 1971"
"0101","01",8226
"0101","03",1958
"0101","04",1671
"0101","05",1192
"0101","07",628
"0101","90a",952
"0102","01",3989
"0102","03",1527
"0102","04",689
"0102","07",804
"0102","90a",558
"0103","01",8499
"0103","03",3733
"0103","04",1460
"0103","05",578
"0103","07",794
"0103","09",347
"0103","70",810
"0103","92",1
"0104","01",6358
"0104","03",3430
"0104","04",915
"0104","05",399
"0104","07",490
"0104","09",338
"0104","70",939
"0104","92",264
"0111","01",566
"0111","03",449
"0111","04",139
"0111","07",107
"0113","01",3178
"0113","03",547
"0113","04",356
"0113","05",451
"0113","07",264
"0113","90a",627
"0114","01",366
"0114","04",124
"0114","05",222
"0115","01",3496
"0115","03",535
"0115","04",739
"0115","05",589
"0115","07",413
"0115","09",145
"0115","70",459
"0118","01",378
"0118","04",207
"0118","05",256
"0119","01",897
"0119","03",150
"0119","04",331
"0119","05",468
"0119","07",47
"0121","01",178
"0121","04",141
"0121","90h",82
"0122","01",692
"0122","03",166
"0122","04",341
"0122","05",827
"0122","07",83
"0123","01",727
"0123","03",235
"0123","04",178
"0123","05",664
"0124","01",2382
"0124","03",685
"0124","04",447
"0124","05",852
"0124","07",744
"0124","90a",333
"0125","01",1962
"0125","03",660
"0125","04",692
"0125","05",1071
"0125","07",253
"0125","70",194
"0127","01",565
"0127","03",65
"0127","04",211
"0127","05",387
"0127","07",89
"0128","01",1338
"0128","03",257
"0128","04",829
"0128","05",1154
"0128","07",114
"0130","01",4803
"0130","03",894
"0130","04",932
"0130","05",518
"0130","07",479
"0130","09",183
"0130","70",509
"0131","01",1416
"0131","03",222
"0131","04",268
"0131","05",223
"0131","07",132
"0131","90a",166
"0131","92",3
"0133","01",1892
"0133","03",827
"0133","04",399
"0133","07",170
"0133","90a",418
"0133","92",292
"0134","01",2567
"0134","03",1208
"0134","04",792
"0134","05",571
"0134","07",379
"0134","90a",265
"0135","01",881
"0135","03",243
"0135","04",378
"0135","05",515
"0135","92",288
"0136","01",1860
"0136","03",1023
"0136","04",416
"0136","05",863
"0136","07",275
"0136","90a",260
"0136","92",2
"0137","01",397
"0137","03",177
"0137","04",144
"0137","05",377
"0137","07",136
"0137","92",1
"0138","01",642
"0138","03",269
"0138","04",165
"0138","05",472
"0211","01",1385
"0211","03",567
"0211","04",165
"0211","05",608
"0211","07",138
"0211","70",191
"0213","01",3013
"0213","03",1912
"0213","04",499
"0213","05",845
"0213","07",708
"0213","70",632
"0214","01",1561
"0214","03",599
"0214","04",281
"0214","05",1530
"0214","07",462
"0214","92",1
"0215","01",1475
"0215","03",1201
"0215","04",186
"0215","05",542
"0215","07",213
"0215","92",264
"0216","01",1282
"0216","03",926
"0216","04",469
"0216","05",226
"0216","07",415
"0216","70",399
"0216","92",505
"0217","01",2342
"0217","03",2705
"0217","04",407
"0217","05",199
"0217","07",498
"0217","90a",552
"0219","01",9893
"0219","03",19383
"0219","04",1762
"0219","05",1623
"0219","07",3686
"0219","90a",2656
"0219","92",1
"0220","01",4382
"0220","03",6387
"0220","04",843
"0220","05",1020
"0220","07",1162
"0220","70",1231
"0220","92",1
"0221","01",3538
"0221","03",444
"0221","04",601
"0221","05",1220
"0221","07",295
"0226","01",1972
"0226","03",349
"0226","04",280
"0226","05",1208
"0226","07",226
"0226","90a",245
"0227","01",1818
"0227","03",372
"0227","04",221
"0227","05",475
"0227","07",307
"0227","70",257
"0228","01",2106
"0228","03",787
"0228","04",265
"0228","05",285
"0228","07",380
"0228","09",99
"0228","70",378
"0228","92",144
"0229","01",1079
"0229","03",241
"0229","04",200
"0229","05",456
"0229","07",157
"0229","70",165
"0230","01",3892
"0230","03",1478
"0230","04",455
"0230","05",514
"0230","07",508
"0230","09",197
"0230","70",994
"0231","01",7892
"0231","03",2727
"0231","04",772
"0231","05",964
"0231","07",1323
"0231","09",746
"0231","70",1358
"0231","92",1
"0233","01",2621
"0233","03",756
"0233","04",215
"0233","05",477
"0233","07",1074
"0233","70",597
"0233","92",1
"0234","01",633
"0234","03",222
"0234","04",133
"0234","05",429
"0235","01",3619
"0235","03",1196
"0235","04",341
"0235","05",1346
"0235","07",509
"0236","01",4369
"0236","03",434
"0236","04",334
"0236","05",1272
"0236","07",304
"0236","92",1
"0237","01",4172
"0237","03",579
"0237","04",434
"0237","05",1190
"0237","07",280
"0237","09",198
"0237","70",419
"0237","92",245
"0238","01",1699
"0238","03",205
"0238","04",256
"0238","05",849
"0238","07",145
"0238","90a",196
"0238","92",2
"0239","01",645
"0239","04",257
"0239","05",184
"0239","07",199
"0601","01",8682
"0601","03",2209
"0601","04",652
"0601","05",1590
"0601","07",697
"0601","90a",1760
"0301","01",106938
"0301","03",92975
"0301","04",16862
"0301","05",6866
"0301","07",9875
"0301","70",22883
"0301","90a",4185
"0301","92",5530
"0401","01",4840
"0401","03",2060
"0401","04",541
"0401","05",340
"0401","07",542
"0401","70",576
"0402","01",4883
"0402","03",683
"0402","04",308
"0402","05",744
"0402","07",299
"0402","09",218
"0402","70",570
"0402","92",1
"0412","01",9656
"0412","03",1553
"0412","04",609
"0412","05",2687
"0412","92",946
"0414","01",3288
"0414","03",425
"0414","05",658
"0414","07",146
"0414","70",356
"0415","01",2317
"0415","03",265
"0415","05",612
"0415","09",386
"0417","01",5868
"0417","03",782
"0417","04",334
"0417","05",1218
"0417","07",164
"0417","09",294
"0417","70",627
"0418","01",2061
"0418","03",108
"0418","04",78
"0418","05",319
"0418","90a",453
"0418","92",1
"0419","01",2855
"0419","03",227
"0419","04",126
"0419","05",619
"0419","09",126
"0419","70",227
"0419","92",1
"0420","01",2504
"0420","03",246
"0420","05",606
"0420","07",120
"0420","70",153
"0423","01",2351
"0423","03",228
"0423","04",122
"0423","05",628
"0423","09",84
"0423","70",235
"0425","01",2464
"0425","03",303
"0425","04",249
"0425","05",776
"0425","09",390
"0425","70",778
"0426","01",1439
"0426","03",255
"0426","04",69
"0426","05",432
"0426","70",234
"0426","90a",138
"0427","01",3927
"0427","03",861
"0427","04",230
"0427","05",1555
"0427","07",311
"0427","90a",796
"0427","92",1
"0428","01",2180
"0428","03",179
"0428","05",1166
"0428","07",178
"0428","09",259
"0428","70",161
"0429","01",1389
"0429","03",197
"0429","05",446
"0429","07",89
"0429","90a",741
"0430","01",1438
"0430","03",163
"0430","05",436
"0430","90a",231
"0432","01",1184
"0432","05",532
"0432","90a",143
"0432","90h",85
"0434","01",549
"0434","03",81
"0434","05",318
"0434","07",100
"0435","01",736
"0435","04",105
"0435","05",1028
"0435","07",155
"0435","92",1
"0437","01",1065
"0437","03",239
"0437","04",152
"0437","05",1036
"0437","07",117
"0438","01",644
"0438","04",71
"0438","05",671
"0438","07",92
"0439","01",589
"0439","05",371
"0439","92",378
"0501","01",5070
"0501","03",1868
"0501","04",747
"0501","05",1413
"0501","07",524
"0501","90a",998
"0502","01",8189
"0502","03",1442
"0502","04",1295
"0502","05",1589
"0502","07",662
"0502","90a",618
"0511","01",920
"0511","90h",602
"0511","92",1
"0512","01",455
"0512","04",81
"0512","05",573
"0512","92",225
"0513","01",630
"0513","05",437
"0513","92",230
"0514","01",776
"0514","90h",701
"0515","01",1347
"0515","03",129
"0515","05",647
"0515","70",122
"0517","01",1821
"0517","03",191
"0517","04",101
"0517","05",585
"0517","07",74
"0517","70",198
"0517","92",86
"0518","01",2905
"0518","03",226
"0518","04",179
"0518","05",1351
"0518","07",154
"0520","01",1429
"0520","03",191
"0520","04",116
"0520","05",687
"0520","90a",122
"0520","90h",301
"0521","01",967
"0521","03",138
"0521","04",127
"0521","05",783
"0521","07",97
"0522","01",1865
"0522","03",106
"0522","04",177
"0522","05",917
"0522","07",194
"0522","70",246
"0528","01",4032
"0528","03",331
"0528","04",533
"0528","05",1654
"0528","90h",500
"0529","01",3744
"0529","03",349
"0529","04",544
"0529","05",959
"0529","07",257
"0529","70",440
"0532","01",1690
"0532","03",240
"0532","04",197
"0532","05",269
"0532","90a",469
"0532","92",1
"0533","01",1609
"0533","03",186
"0533","04",175
"0533","05",617
"0533","07",164
"0533","70",255
"0533","92",1
"0534","01",2957
"0534","03",425
"0534","04",405
"0534","05",1615
"0534","07",197
"0534","09",163
"0534","70",299
"0536","01",2151
"0536","03",137
"0536","04",121
"0536","05",434
"0536","07",213
"0536","90a",351
"0538","01",2228
"0538","03",160
"0538","04",180
"0538","05",586
"0538","07",151
"0538","92",330
"0540","01",907
"0540","04",125
"0540","07",71
"0540","90h",508
"0540","92",43
