"Region","PolitParti","Godkjente1 2011"
"0101","01",4479
"0101","02",1185
"0101","03",4859
"0101","04",660
"0101","08",393
"0101","55",175
"0101","05",634
"0101","06",535
"0101","07",805
"0101","10",191
"0101","91",179
"0101","92",30
"0104","01",5191
"0104","02",1784
"0104","03",5535
"0104","04",384
"0104","08",90
"0104","55",496
"0104","06",524
"0104","07",645
"0104","10",204
"0105","01",11121
"0105","02",3230
"0105","03",4769
"0105","04",1346
"0105","55",107
"0105","05",748
"0105","06",488
"0105","07",625
"0105","10",574
"0105","92",101
"0106","01",17644
"0106","02",4972
"0106","03",7168
"0106","04",1526
"0106","55",236
"0106","05",667
"0106","06",1080
"0106","07",1051
"0106","10",664
"0106","91",717
"0106","92",127
"0111","01",676
"0111","02",770
"0111","03",592
"0111","05",80
"0111","06",161
"0111","07",122
"0118","01",203
"0118","03",109
"0118","04",119
"0118","05",272
"0118","07",80
"0119","01",884
"0119","02",79
"0119","03",254
"0119","04",243
"0119","05",422
"0121","01",120
"0121","02",38
"0121","04",136
"0121","05",138
"0122","01",637
"0122","02",354
"0122","03",384
"0122","04",142
"0122","05",875
"0122","07",70
"0123","01",628
"0123","02",358
"0123","03",581
"0123","04",289
"0123","05",487
"0123","06",73
"0123","07",162
"0124","01",2400
"0124","02",756
"0124","03",2081
"0124","04",402
"0124","05",276
"0124","06",203
"0124","07",222
"0124","91",294
"0125","01",1016
"0125","02",383
"0125","03",2168
"0125","04",296
"0125","05",723
"0125","06",133
"0125","07",313
"0127","01",754
"0127","02",134
"0127","03",280
"0127","04",142
"0127","05",327
"0128","01",847
"0128","02",325
"0128","03",299
"0128","04",481
"0128","05",896
"0128","06",54
"0128","07",550
"0135","01",985
"0135","02",769
"0135","03",821
"0135","04",308
"0135","05",432
"0135","07",373
"0136","01",2194
"0136","02",1010
"0136","03",1945
"0136","04",368
"0136","08",39
"0136","05",200
"0136","06",323
"0136","07",719
"0136","10",236
"0137","01",357
"0137","02",406
"0137","03",532
"0137","04",150
"0137","05",564
"0137","06",63
"0137","07",47
"0138","01",701
"0138","02",525
"0138","03",429
"0138","04",140
"0138","05",214
"0138","07",308
"0211","01",2348
"0211","02",687
"0211","03",2876
"0211","04",222
"0211","08",69
"0211","55",60
"0211","05",445
"0211","06",360
"0211","07",458
"0213","01",4585
"0213","02",1527
"0213","03",5048
"0213","04",489
"0213","08",163
"0213","55",206
"0213","05",362
"0213","06",614
"0213","07",927
"0213","10",318
"0214","01",2456
"0214","02",837
"0214","03",2004
"0214","04",316
