"Region","PolitParti","Godkjente1 2023"
"3101","01",3001
"3101","02",1051
"3101","03",4043
"3101","04",516
"3101","08",554
"3101","55",821
"3101","05",815
"3101","06",697
"3101","07",194
"3101","10",1439
"3101","92",1667
"3103","01",5745
"3103","02",3217
"3103","03",6327
"3103","04",501
"3103","08",879
"3103","55",1245
"3103","05",591
"3103","06",1327
"3103","07",913
"3103","10",544
"3103","91",1812
"3103","92",831
"3105","01",6988
"3105","02",3986
"3105","03",6686
"3105","04",986
"3105","08",595
"3105","55",930
"3105","05",911
"3105","06",852
"3105","07",365
"3105","10",976
"3105","91",566
"3105","92",1449
"3107","01",9693
"3107","02",5725
"3107","03",9677
"3107","04",1163
"3107","08",1797
"3107","55",1556
"3107","05",967
"3107","06",2081
"3107","07",1267
"3107","10",2318
"3107","91",1443
"3107","92",1895
"3110","01",1110
"3110","02",474
"3110","03",455
"3110","08",117
"3110","05",262
"3110","06",215
"3110","07",68
"3110","91",210
"3112","01",703
"3112","02",470
"3112","03",1538
"3112","04",327
"3112","08",210
"3112","05",411
"3114","01",255
"3114","02",262
"3114","03",889
"3114","04",114
"3114","05",1048
"3114","92",29
"3116","01",615
"3116","02",214
"3116","03",410
"3116","04",119
"3116","05",421
"3118","01",3298
"3118","02",2401
"3118","03",4752
"3118","04",822
"3118","08",585
"3118","55",505
"3118","05",4426
"3118","06",891
"3118","07",559
"3118","91",963
"3118","92",589
"3120","01",776
"3120","02",428
"3120","03",506
"3120","04",359
"3120","55",161
"3120","05",1588
"3122","01",705
"3122","05",596
"3122","07",125
"3122","90",186
"3122","91",262
"3124","01",115
"3124","03",192
"3124","04",91
"3124","05",426
"3201","01",8584
"3201","02",4811
"3201","03",32455
"3201","04",1259
"3201","08",4007
"3201","55",1591
"3201","05",661
"3201","06",3132
"3201","07",8085
"3201","10",1472
"3201","92",2168
"3203","01",6048
"3203","02",3955
"3203","03",22419
"3203","04",900
"3203","08",3538
"3203","55",1246
"3203","05",1205
"3203","06",2596
"3203","07",3694
"3203","10",1092
"3203","92",2267
"3205","01",9563
"3205","02",5138
"3205","03",11286
"3205","04",879
"3205","08",1378
"3205","55",1016
"3205","05",2183
"3205","06",2350
"3205","07",1550
"3205","10",663
"3205","91",2255
"3205","92",1633
"3207","01",5729
"3207","02",3337
"3207","03",11896
"3207","04",794
"3207","08",1772
"3207","55",770
"3207","05",842
"3207","06",2062
"3207","07",2216
"3207","10",1305
"3207","92",832
"3209","01",3839
"3209","02",4941
"3209","03",3701
"3209","04",303
"3209","08",432
"3209","55",533
"3209","05",1504
"3209","06",649
"3209","07",647
"3209","92",242
"3212","01",2535
"3212","02",618
"3212","03",2589
"3212","04",283
"3212","08",1383
"3212","55",1203
"3212","05",219
"3212","06",997
"3212","07",841
"3212","10",273
"3212","92",130
"3214","01",1108
"3214","02",793
"3214","03",3422
"3214","04",104
"3214","08",430
"3214","55",259
"3214","05",534
"3214","06",676
"3214","07",554
"3214","10",542
"3214","92",364
"3216","01",2399
"3216","02",929
"3216","03",2481
"3216","04",173
"3216","08",675
"3216","55",289
"3216","05",495
"3216","06",463
"3216","07",476
"3216","91",234
"3216","92",506
"3218","01",1873
"3218","02",1126
"3218","03",2925
"3218","04",193
"3218","08",767
"3218","55",418
"3218","05",640
"3218","06",965
"3218","07",579
"3218","92",571
"3220","01",1076
"3220","02",878
"3220","03",1310
"3220","04",146
"3220","08",95
