"Region","PolitParti","Godkjente1 1961"
"0101","01",3792
"0101","03",1442
"0101","04",487
"0101","09",122
"0101","90a",189
"0101","90e",12
"0102","01",4654
"0102","03",1922
"0102","04",680
"0102","09",391
"0102","90a",381
"0102","90e",22
"0103","01",4145
"0103","03",2517
"0103","04",621
"0103","09",365
"0103","90a",215
"0103","90e",45
"0104","01",7163
"0104","03",3524
"0104","04",669
"0104","09",459
"0104","90a",301
"0104","90e",94
"0111","01",524
"0111","03",460
"0111","04",156
"0111","90a",51
"0111","90e",52
"0112","01",432
"0112","03",62
"0112","04",52
"0112","09",66
"0112","90a",5
"0112","90e",120
"0113","01",2899
"0113","03",407
"0113","04",341
"0113","09",396
"0113","90a",53
"0113","90e",239
"0114","01",283
"0114","03",30
"0114","04",129
"0114","09",3
"0114","90a",19
"0114","90e",135
"0115","01",3503
"0115","03",526
"0115","04",813
"0115","09",359
"0115","90a",154
"0115","90e",484
"0116","01",2935
"0116","03",636
"0116","04",695
"0116","09",74
"0116","90a",135
"0116","90e",537
"0117","01",2619
"0117","03",364
"0117","04",352
"0117","09",105
"0117","90a",81
"0117","90e",328
"0118","01",395
"0118","03",57
"0118","04",190
"0118","09",6
"0118","90a",12
"0118","90e",168
"0119u","01",620
"0119u","03",151
"0119u","04",233
"0119u","09",7
"0119u","90a",17
"0119u","90e",145
"0120","01",345
"0120","03",74
"0120","04",97
"0120","09",2
"0120","90a",7
"0120","90e",241
"0121","01",167
"0121","03",27
"0121","04",109
"0121","09",8
"0121","90a",9
"0121","90e",69
"0122","01",695
"0122","03",254
"0122","04",335
"0122","09",11
"0122","90a",47
"0122","90e",750
"0123","01",643
"0123","03",176
"0123","04",148
"0123","09",8
"0123","90a",53
"0123","90e",463
"0124","01",2849
"0124","03",822
"0124","04",537
"0124","09",77
"0124","90a",316
"0124","90e",514
"0125","01",2081
"0125","03",803
"0125","04",688
"0125","09",52
"0125","90a",145
"0125","90e",964
"0125","92",1
"0127","01",507
"0127","03",92
"0127","04",225
"0127","09",12
"0127","90a",50
"0127","90e",373
"0128","01",1182
"0128","03",303
"0128","04",768
"0128","09",7
"0128","90a",41
"0128","90e",687
"0129","01",221
"0129","03",82
"0129","04",262
"0129","09",9
"0129","90a",7
"0129","90e",323
"0130","01",4624
"0130","03",879
"0130","04",819
"0130","09",311
"0130","90a",206
"0130","90e",307
"0131","01",1361
"0131","03",159
"0131","04",236
"0131","09",60
"0131","90a",38
"0131","90e",147
"0132","01",5546
"0132","03",2193
"0132","04",963
"0132","09",279
"0132","90a",212
"0132","90e",76
"0133","01",1823
"0133","03",787
"0133","04",371
"0133","09",112
"0133","90a",45
"0133","90e",51
"0134","01",2834
"0134","03",1245
"0134","04",775
"0134","09",126
"0134","90a",96
"0134","90e",329
"0135","01",973
"0135","03",327
"0135","04",332
"0135","09",16
"0135","90a",21
"0135","90e",379
"0136","01",1932
"0136","03",981
"0136","04",257
"0136","09",51
"0136","90a",157
"0136","90e",429
"0137","01",424
"0137","03",193
"0137","04",136
"0137","09",12
"0137","90a",88
"0137","90e",400
"0138","01",674
"0138","03",150
"0138","04",154
"0138","09",26
"0138","90a",44
"0138","90e",429
"0201","01",141
"0201","03",83
"0201","04",19
"0201","05",14
"0201","07",8
"0201","09",3
"0201","70",18
"0203","01",814
"0203","03",493
"0203","04",84
"0203","05",23
"0203","07",77
"0203","09",1
"0203","70",42
"0211","01",1110
"0211","03",389
"0211","04",158
"0211","05",540
"0211","07",69
"0211","09",29
"0211","70",75
"0212","01",348
"0212","03",97
"0212","04",40
"0212","05",281
"0212","07",51
"0212","09",7
"0212","70",35
"0213","01",2027
"0213","03",898
"0213","04",294
"0213","05",309
"0213","07",349
"0213","09",103
"0213","70",387
"0214","01",1343
"0214","03",475
"0214","04",215
"0214","05",767
"0214","07",277
"0214","09",23
"0214","70",132
"0215","01",659
"0215","03",360
"0215","04",102
"0215","05",332
"0215","07",66
"0215","09",10
"0215","70",58
"0216","01",1376
"0216","03",890
"0216","04",329
"0216","05",158
"0216","07",174
"0216","09",62
"0216","70",257
"0217","01",1798
"0217","03",1178
"0217","04",237
"0217","05",50
"0217","07",314
"0217","09",71
"0217","70",305
"0219","01",10515
"0219","03",15130
"0219","04",1134
"0219","05",660
"0219","07",2380
"0219","09",641
"0219","70",1280
"0220","01",3950
"0220","03",3314
"0220","04",576
"0220","05",473
"0220","07",689
"0220","09",185
"0220","70",529
"0221u","01",517
"0221u","03",101
"0221u","04",169
"0221u","05",357
"0221u","07",28
