"Region","PolitParti","Godkjente1 2013"
"0101","01",6118
"0101","02",2954
"0101","03",3907
"0101","04",1047
"0101","08",416
"0101","55",133
"0101","05",626
"0101","06",400
"0101","07",743
"0101","122",10
"0101","48",29
"0101","44",7
"0101","123",143
"0101","10",103
"0101","124",82
"0104","01",6136
"0104","02",3241
"0104","03",4842
"0104","04",572
"0104","08",487
"0104","55",268
"0104","05",116
"0104","06",637
"0104","07",776
"0104","122",8
"0104","48",8
"0104","44",5
"0104","123",51
"0104","10",58
"0104","124",68
"0105","01",11473
"0105","02",5911
"0105","03",6658
"0105","04",1551
"0105","08",407
"0105","55",152
"0105","05",828
"0105","06",499
"0105","07",829
"0105","122",27
"0105","48",33
"0105","44",11
"0105","123",339
"0105","10",280
"0105","124",92
"0106","01",16141
"0106","02",8055
"0106","03",11065
"0106","04",2192
"0106","08",1018
"0106","55",308
"0106","05",720
"0106","06",1067
"0106","07",1576
"0106","122",21
"0106","48",29
"0106","44",23
"0106","123",253
"0106","10",333
"0106","124",158
"0111","01",895
"0111","02",624
"0111","03",791
"0111","04",100
"0111","08",61
"0111","55",23
"0111","05",46
"0111","06",83
"0111","07",111
"0111","122",2
"0111","48",7
"0111","44",1
"0111","123",12
"0111","10",6
"0111","124",6
"0118","01",259
"0118","02",136
"0118","03",147
"0118","04",88
"0118","08",23
"0118","05",195
"0118","06",17
"0118","07",28
"0118","48",2
"0118","44",1
"0118","123",14
"0118","10",7
"0118","124",1
"0119","01",800
"0119","02",314
"0119","03",373
"0119","04",274
"0119","08",35
"0119","55",9
"0119","05",309
"0119","06",12
"0119","07",29
"0119","122",2
"0119","48",3
"0119","123",17
"0119","10",3
"0119","124",2
"0121","01",154
"0121","02",52
"0121","03",45
"0121","04",101
"0121","08",3
"0121","05",65
"0121","06",4
"0121","07",4
"0121","48",1
"0121","123",7
"0121","10",1
"0122","01",731
"0122","02",653
"0122","03",724
"0122","04",162
"0122","08",28
"0122","55",15
"0122","05",513
"0122","06",41
"0122","07",87
"0122","122",3
"0122","48",1
"0122","123",18
"0122","10",6
"0122","124",9
"0123","01",861
"0123","02",639
"0123","03",862
"0123","04",255
"0123","08",55
"0123","55",18
"0123","05",273
"0123","06",89
"0123","07",124
"0123","122",5
"0123","48",1
"0123","123",9
"0123","10",11
"0123","124",7
"0124","01",2687
"0124","02",1768
"0124","03",2251
"0124","04",399
"0124","08",138
"0124","55",54
"0124","05",250
"0124","06",202
"0124","07",293
"0124","122",6
"0124","48",5
"0124","44",5
"0124","123",47
"0124","10",40
"0124","124",28
"0125","01",1712
"0125","02",1201
"0125","03",1549
"0125","04",387
"0125","08",77
"0125","55",32
"0125","05",554
"0125","06",105
"0125","07",230
"0125","122",5
"0125","48",11
"0125","44",6
"0125","123",43
"0125","10",19
"0125","124",14
"0127","01",599
"0127","02",438
"0127","03",417
"0127","04",169
"0127","08",17
"0127","55",13
"0127","05",260
"0127","06",36
"0127","07",35
"0127","122",1
"0127","48",3
"0127","123",14
"0127","124",4
"0128","01",1230
"0128","02",711
"0128","03",824
"0128","04",434
"0128","08",50
"0128","55",21
"0128","05",691
"0128","06",48
"0128","07",159
"0128","122",3
"0128","48",2
"0128","123",64
"0128","10",12
"0128","124",4
"0135","01",1119
"0135","02",943
"0135","03",1174
"0135","04",380
"0135","08",60
"0135","55",16
"0135","05",285
"0135","06",63
"0135","07",157
"0135","122",1
"0135","44",2
"0135","123",34
"0135","10",11
"0135","124",10
"0136","01",2595
"0136","02",1741
"0136","03",2703
"0136","04",363
"0136","08",178
"0136","55",52
"0136","05",234
"0136","06",258
"0136","07",340
"0136","122",5
"0136","48",6
"0136","44",6
"0136","123",14
"0136","10",53
"0136","124",19
"0137","01",656
"0137","02",664
"0137","03",711
"0137","04",171
"0137","08",42
"0137","55",20
"0137","05",252
"0137","06",46
"0137","07",74
"0137","48",3
"0137","44",1
"0137","123",24
"0137","10",6
"0137","124",6
"0138","01",744
"0138","02",756
"0138","03",660
"0138","04",183
"0138","08",73
"0138","55",15
"0138","05",188
"0138","06",61
"0138","07",128
"0138","48",1
"0138","123",20
"0138","10",7
"0138","124",6
"0211","01",2516
"0211","02",1608
"0211","03",2827
"0211","04",278
"0211","08",329
"0211","55",71
"0211","05",293
"0211","06",407
"0211","07",441
"0211","122",4
"0211","44",11
"0211","123",31
"0211","12",12
"0211","10",28
"0211","124",36
"0211","21",7
"0213","01",5098
"0213","02",2771
"0213","03",5479
"0213","04",625
"0213","08",487
"0213","55",151
"0213","05",347
"0213","06",725
"0213","07",975
"0213","122",10
"0213","48",8
"0213","44",5
"0213","123",38
"0213","12",3
"0213","10",122
"0213","124",62
"0213","21",6
"0214","01",2642
"0214","02",1478
"0214","03",2560
"0214","04",366
"0214","08",475
"0214","55",99
"0214","05",632
"0214","06",583
"0214","07",675
"0214","122",4
"0214","48",3
"0214","44",4
"0214","123",31
"0214","12",6
"0214","10",28
"0214","124",34
"0214","21",5
"0215","01",2332
"0215","02",1633
"0215","03",3567
"0215","04",229
"0215","08",328
"0215","55",68
"0215","05",232
"0215","06",335
"0215","07",649
"0215","122",5
"0215","48",7
"0215","44",4
"0215","123",21
"0215","12",4
"0215","10",99
"0215","124",29
"0215","21",2
"0216","01",2760
"0216","02",1265
"0216","03",2826
"0216","04",387
"0216","08",1080
"0216","55",235
"0216","05",118
"0216","06",984
"0216","07",803
"0216","122",11
"0216","48",3
"0216","44",3
"0216","123",22
"0216","12",4
"0216","10",27
"0216","124",35
"0216","21",2
"0217","01",4058
"0217","02",2313
"0217","03",6241
"0217","04",637
"0217","08",505
"0217","55",94
"0217","05",133
"0217","06",656
"0217","07",1197
"0217","122",1
"0217","48",12
"0217","44",10
