"Region","PolitParti","Godkjente1 1991"
"0101","01",5323
"0101","02",908
"0101","03",1636
"0101","04",1484
"0101","08",679
"0101","05",1280
"0101","06",1641
"0101","07",191
"0101","11",138
"0103","01",4764
"0103","02",868
"0103","03",2824
"0103","04",1029
"0103","05",406
"0103","06",2159
"0103","07",587
"0103","11",79
"0103","92",731
"0104","01",4674
"0104","02",932
"0104","03",3923
"0104","04",553
"0104","08",152
"0104","06",1562
"0104","07",579
"0104","11",276
"0105","01",10238
"0105","02",1574
"0105","03",3538
"0105","04",2048
"0105","05",1837
"0105","06",2853
"0105","07",481
"0105","11",138
"0111","01",545
"0111","02",120
"0111","03",547
"0111","04",126
"0111","06",212
"0111","07",82
"0111","11",18
"0113","01",2795
"0113","02",301
"0113","03",820
"0113","04",342
"0113","05",550
"0113","06",832
"0113","07",88
"0118","01",300
"0118","08",110
"0118","90",457
"0119","01",688
"0119","03",173
"0119","04",353
"0119","08",48
"0119","05",685
"0121","01",185
"0121","03",30
"0121","04",153
"0121","05",85
"0122","01",593
"0122","03",378
"0122","04",281
"0122","05",948
"0122","06",164
"0122","07",82
"0123","01",360
"0123","02",121
"0123","03",670
"0123","04",183
"0123","05",482
"0123","06",203
"0123","07",131
"0124","01",1385
"0124","02",470
"0124","03",1330
"0124","04",697
"0124","05",602
"0124","06",1167
"0124","07",153
"0124","11",80
"0125","01",1393
"0125","02",341
"0125","03",671
"0125","04",494
"0125","05",1251
"0125","06",351
"0125","07",118
"0127","01",401
"0127","02",113
"0127","03",164
"0127","04",273
"0127","05",566
"0128","01",867
"0128","02",143
"0128","03",343
"0128","04",651
"0128","05",1206
"0128","06",195
"0128","07",226
"0131","01",1089
"0131","02",94
"0131","03",219
"0131","04",185
"0131","05",225
"0131","06",289
"0131","91",951
"0133","01",1352
"0133","03",930
"0133","04",387
"0133","08",68
"0133","06",805
"0133","07",253
"0134","01",1845
"0134","02",488
"0134","03",1174
"0134","04",802
"0134","05",692
"0134","06",773
"0134","07",359
"0135","01",1054
"0135","02",394
"0135","03",493
"0135","04",404
"0135","05",686
"0136","01",1762
"0136","02",799
"0136","03",1552
"0136","04",401
"0136","05",633
"0136","06",811
"0137","01",408
"0137","02",168
"0137","03",567
"0137","04",172
"0137","05",446
"0137","92",187
"0138","01",550
"0138","03",443
"0138","04",215
"0138","05",560
"0138","06",221
"0211","01",1413
"0211","02",521
"0211","03",1560
"0211","04",202
"0211","05",629
"0211","06",742
"0211","07",136
"0211","11",57
"0213","01",3281
"0213","02",1084
"0213","03",3190
"0213","04",589
"0213","05",826
"0213","06",1504
"0213","07",433
"0213","11",105
"0214","01",1532
"0214","02",389
"0214","03",1619
"0214","04",308
"0214","05",1234
"0214","06",785
"0214","07",297
"0214","11",95
"0215","01",1657
"0215","02",474
"0215","03",1480
"0215","04",216
"0215","05",414
"0215","06",538
"0215","07",640
"0216","01",1646
"0216","02",501
"0216","03",1721
"0216","04",439
"0216","08",172
"0216","05",217
"0216","06",1502
"0216","07",279
"0216","11",167
"0217","01",2563
"0217","02",1038
"0217","03",4956
"0217","04",638
"0217","05",327
"0217","06",1306
"0217","07",406
"0217","11",63
"0219","01",8517
"0219","02",4988
"0219","03",23519
"0219","04",1982
"0219","08",699
"0219","05",1753
"0219","06",4999
"0219","07",2338
"0219","11",1073
"0219","92",263
"0220","01",3987
"0220","02",2336
"0220","03",10264
"0220","04",1019
"0220","05",1220
"0220","06",2487
"0220","07",1284
"0220","11",488
"0221","01",2751
"0221","03",962
"0221","04",584
"0221","05",1509
"0221","06",685
"0226","01",2308
"0226","02",340
"0226","03",1333
"0226","04",315
"0226","05",1007
"0226","06",776
"0227","01",1743
"0227","02",293
"0227","03",1033
"0227","04",199
"0227","05",514
"0227","06",502
"0227","07",123
"0228","01",2178
"0228","02",428
"0228","03",1779
"0228","04",329
"0228","05",361
"0228","06",991
"0228","07",122
"0228","11",49
"0228","91",579
"0229","01",1173
"0229","02",436
"0229","03",879
"0229","04",301
"0229","05",526
"0229","06",479
"0230","01",5314
"0230","02",1116
"0230","03",3622
"0230","04",571
"0230","05",689
"0230","06",2078
"0230","07",516
"0230","11",160
"0231","01",6669
"0231","02",1231
"0231","03",4569
"0231","04",732
"0231","05",882
"0231","06",2620
"0231","07",395
"0231","11",165
"0233","01",2806
"0233","02",1045
"0233","03",2472
"0233","04",317
"0233","05",507
"0233","06",1154
"0233","07",407
"0233","11",58
"0234","01",765
"0234","02",163
"0234","03",513
"0234","04",181
"0234","05",449
"0235","01",3263
"0235","02",968
"0235","03",2117
"0235","04",373
"0235","05",1129
"0235","06",885
"0235","07",266
"0235","11",53
"0236","01",3165
"0236","02",244
"0236","03",797
"0236","04",399
"0236","05",1538
"0236","06",835
"0236","07",140
"0236","91",1006
"0237","01",3943
"0237","02",523
"0237","03",1118
"0237","04",388
"0237","05",1022
"0237","06",938
"0237","07",186
"0237","11",23
"0237","91",340
"0238","01",1748
"0238","02",302
"0238","03",562
"0238","04",270
"0238","05",623
"0238","06",473
"0238","07",140
"0239","01",642
"0239","02",57
"0239","03",169
"0239","04",180
"0239","05",207
"0239","07",145
"0301","01",82102
"0301","02",23792
"0301","03",85193
"0301","04",9594
"0301","08",1553
"0301","05",5922
"0301","06",39087
"0301","07",4167
"0301","09",217
"0301","10",4528
"0301","11",11055
"0301","14",2471
"0301","92",1392
"0402","01",3738
"0402","02",736
"0402","03",1011
"0402","04",254
"0402","05",894
"0402","06",1759
"0402","07",211
"0402","91",285
"0403","01",5884
"0403","02",380
"0403","03",1997
"0403","04",678
"0403","05",891
"0403","06",2200
"0403","07",356
"0403","11",55
"0403","91",1794
"0412","01",7146
"0412","02",366
"0412","03",1955
"0412","04",546
"0412","05",2756
"0412","06",2394
"0415","01",1872
"0415","03",349
"0415","05",795
"0415","06",619
"0415","07",99
"0415","09",33
"0415","11",35
"0417","01",4686
"0417","02",248
"0417","03",844
"0417","04",418
"0417","05",1432
"0417","06",1780
"0418","01",1594
"0418","02",57
"0418","03",139
"0418","05",409
"0418","06",535
"0418","91",416
"0419","01",2253
"0419","03",320
"0419","04",82
"0419","05",452
"0419","06",529
"0419","11",95
"0419","91",605
"0420","01",1811
"0420","03",400
"0420","05",619
"0420","06",433
"0423","01",1659
"0423","03",360
"0423","04",96
"0423","05",631
"0423","06",348
"0423","07",110
"0425","01",1577
"0425","02",127
"0425","03",363
"0425","04",247
"0425","05",846
"0425","06",1088
"0425","09",133
"0426","01",783
"0426","03",449
"0426","05",498
"0426","06",343
"0426","91",386
"0427","01",3513
"0427","02",506
"0427","03",1445
"0427","05",1399
"0427","06",1543
"0427","07",272
"0427","11",58
"0428","01",1755
"0428","02",82
"0428","03",441
"0428","04",252
"0428","05",828
"0428","06",737
"0428","07",129
"0429","01",972
"0429","03",230
"0429","05",589
"0429","06",628
"0430","01",838
"0430","03",266
"0430","05",318
"0430","06",471
"0430","07",78
"0432","01",714
"0432","03",116
"0432","05",356
"0432","06",199
"0432","91",271
"0434","01",441
"0434","03",128
"0434","06",123
