"Region","PolitParti","Godkjente1 1965"
"0101","01",3627
"0101","03",1496
"0101","04",417
"0101","09",52
"0101","70",361
"0101","90a",269
"0101","90e",16
"0102","01",4414
"0102","03",2067
"0102","04",555
"0102","09",144
"0102","70",696
"0102","90a",508
"0102","90e",27
"0103","01",9491
"0103","03",5067
"0103","04",1245
"0103","09",258
"0103","70",1235
"0103","90a",624
"0103","90e",165
"0104","01",6889
"0104","03",3867
"0104","04",640
"0104","09",171
"0104","70",1045
"0104","90a",538
"0104","90e",156
"0111","01",542
"0111","03",456
"0111","04",144
"0111","09",1
"0111","70",41
"0111","90a",67
"0111","90e",64
"0113","01",3486
"0113","03",546
"0113","04",311
"0113","09",219
"0113","70",478
"0113","90a",69
"0113","90e",396
"0114","01",324
"0114","03",27
"0114","04",126
"0114","09",8
"0114","70",29
"0114","90a",22
"0114","90e",143
"0115","01",3574
"0115","03",665
"0115","04",655
"0115","09",114
"0115","70",644
"0115","90a",180
"0115","90e",524
"0116","01",3044
"0116","03",757
"0116","04",612
"0116","09",28
"0116","70",278
"0116","90a",149
"0116","90e",549
"0117","01",2669
"0117","03",432
"0117","04",281
"0117","09",37
"0117","70",296
"0117","90a",89
"0117","90e",332
"0118","01",358
"0118","03",71
"0118","04",139
"0118","09",1
"0118","70",21
"0118","90a",14
"0118","90e",188
"0119","01",941
"0119","03",246
"0119","04",312
"0119","09",3
"0119","70",51
"0119","90a",29
"0119","90e",430
"0121","01",171
"0121","03",35
"0121","04",103
"0121","09",1
"0121","70",17
"0121","90a",9
"0121","90e",67
"0122","01",756
"0122","03",314
"0122","04",319
"0122","09",4
"0122","70",35
"0122","90a",52
"0122","90e",771
"0123","01",661
"0123","03",184
"0123","04",150
"0123","09",13
"0123","70",41
"0123","90a",62
"0123","90e",506
"0124","01",2826
"0124","03",871
"0124","04",369
"0124","09",38
"0124","70",332
"0124","90a",455
"0124","90e",686
"0125","01",2156
"0125","03",926
"0125","04",671
"0125","09",9
"0125","70",198
"0125","90a",163
"0125","90e",1006
"0127","01",559
"0127","03",112
"0127","04",221
"0127","09",4
"0127","70",31
"0127","90a",53
"0127","90e",365
"0128","01",1370
"0128","03",418
"0128","04",919
"0128","09",4
"0128","70",93
"0128","90a",58
"0128","90e",1131
"0130","01",4786
"0130","03",1156
"0130","04",728
"0130","09",97
"0130","70",777
"0130","90a",294
"0130","90e",406
"0131","01",1428
"0131","03",226
"0131","04",232
"0131","09",32
"0131","70",190
"0131","90a",45
"0131","90e",159
"0133","01",2052
"0133","03",905
"0133","04",324
"0133","09",66
"0133","70",275
"0133","90a",79
"0133","90e",83
"0134","01",2973
"0134","03",1422
"0134","04",708
"0134","09",41
"0134","70",346
"0134","90a",137
"0134","90e",435
"0135","01",953
"0135","03",364
"0135","04",382
"0135","09",11
"0135","70",104
"0135","90a",22
"0135","90e",364
"0136","01",1909
"0136","03",1288
"0136","04",278
"0136","09",12
"0136","70",309
"0136","90a",224
"0136","90e",566
"0137","01",400
"0137","03",220
"0137","04",133
"0137","09",7
"0137","70",40
"0137","90a",94
"0137","90e",397
"0138","01",682
"0138","03",192
"0138","04",135
"0138","09",5
"0138","70",88
"0138","90a",47
