"Region","PolitParti","Godkjente1 1981"
"0101","01",8597
"0101","02",700
"0101","03",3943
"0101","04",1622
"0101","05",950
"0101","06",620
"0101","07",310
"0101","12",32
"0101","09",37
"0101","11",89
"0101","92",21
"0102","01",4212
"0102","02",203
"0102","03",2505
"0102","04",617
"0102","05",69
"0102","06",290
"0102","07",177
"0102","12",39
"0102","09",51
"0102","11",31
"0102","92",4
"0103","01",9004
"0103","02",520
"0103","03",5980
"0103","04",1364
"0103","05",249
"0103","06",730
"0103","07",464
"0103","12",39
"0103","09",65
"0103","11",77
"0103","92",18
"0104","01",6743
"0104","02",821
"0104","03",5740
"0104","04",702
"0104","05",219
"0104","06",582
"0104","07",450
"0104","12",74
"0104","09",58
"0104","11",176
"0104","92",11
"0111","01",577
"0111","02",67
"0111","03",663
"0111","04",163
"0111","05",69
"0111","06",60
"0111","07",34
"0111","12",2
"0111","09",1
"0111","11",7
"0113","01",4031
"0113","02",161
"0113","03",1436
"0113","04",486
"0113","05",347
"0113","06",287
"0113","07",141
"0113","12",5
"0113","09",48
"0113","11",16
"0113","92",4
"0114","01",507
"0114","02",30
"0114","03",226
"0114","04",203
"0114","05",172
"0114","06",41
"0114","07",23
"0114","12",1
"0114","09",2
"0114","11",4
"0115","01",4462
"0115","02",260
"0115","03",1551
"0115","04",840
"0115","05",511
"0115","06",309
"0115","07",164
"0115","12",15
"0115","09",18
"0115","11",23
"0115","92",4
"0118","01",398
"0118","02",15
"0118","03",175
"0118","04",160
"0118","05",171
"0118","06",13
"0118","07",8
"0118","11",3
"0119","01",924
"0119","02",38
"0119","03",374
"0119","04",398
"0119","05",371
"0119","06",25
"0119","07",20
"0119","09",1
"0119","11",2
"0121","01",218
"0121","02",9
"0121","03",46
"0121","04",118
"0121","05",71
"0121","06",6
"0121","07",5
"0122","01",840
"0122","02",135
"0122","03",715
"0122","04",348
"0122","05",679
"0122","06",43
"0122","07",44
"0122","12",2
"0122","09",3
"0122","11",1
"0122","92",4
"0123","01",772
"0123","02",86
"0123","03",756
"0123","04",200
"0123","05",470
"0123","06",57
"0123","07",45
"0123","12",6
"0123","09",5
"0123","11",3
"0123","92",1
"0124","01",3046
"0124","02",320
"0124","03",2317
"0124","04",499
