"Region","PolitParti","Godkjente1 1959"
"0101","01",3290
"0101","03",1281
"0101","04",525
"0101","07",474
"0101","09",173
"0102","01",4188
"0102","03",1788
"0102","04",699
"0102","07",561
"0102","09",477
"0103","01",3851
"0103","03",2354
"0103","04",636
"0103","07",329
"0103","09",450
"0104","01",6084
"0104","03",3404
"0104","04",713
"0104","07",448
"0104","09",612
"0111","01",463
"0111","03",429
"0111","04",165
"0111","07",108
"0112","01",388
"0112","09",72
"0112","90h",179
"0113","01",2339
"0113","03",388
"0113","04",393
"0113","05",268
"0113","09",594
"0114","01",238
"0114","04",133
"0114","05",158
"0114","07",31
"0115","01",2953
"0115","03",489
"0115","04",788
"0115","05",404
"0115","07",240
"0115","09",443
"0116","01",2600
"0116","03",565
"0116","04",681
"0116","05",558
"0116","07",214
"0117","01",2272
"0117","03",312
"0117","04",379
"0117","05",340
"0117","07",111
"0117","09",141
"0118","01",379
"0118","04",215
"0118","05",218
"0119","01",642
"0119","03",127
"0119","04",241
"0119","05",164
"0120","01",343
"0120","90h",393
"0121","01",149
"0121","04",146
"0121","90h",105
"0122","01",547
"0122","03",127
"0122","04",323
"0122","05",771
"0122","07",100
"0123","01",563
"0123","03",175
"0123","04",145
"0123","05",461
"0123","07",92
"0124","01",2507
"0124","03",508
"0124","04",512
"0124","09",86
"0124","90h",1185
"0125","01",1106
"0125","03",257
"0125","04",524
"0125","05",969
"0125","07",203
"0126","01",694
"0126","03",495
"0126","04",204
"0127","01",417
"0127","03",97
"0127","04",230
"0127","05",410
"0127","07",93
"0128","01",1085
"0128","03",273
"0128","04",752
"0128","05",740
"0129","01",194
"0129","03",79
"0129","04",224
"0129","05",351
"0130","01",3880
"0130","03",721
"0130","04",717
"0130","05",258
"0130","07",331
"0130","09",264
"0130","90",295
"0131","01",1133
"0131","03",147
"0131","04",262
"0131","05",172
"0131","09",125
"0132","01",5012
"0132","03",2064
"0132","04",954
"0132","07",332
"0132","09",305
"0133","01",1493
"0133","03",900
"0133","04",426
"0133","09",183
"0134","01",2233
"0134","03",1233
"0134","04",704
"0134","05",399
"0134","09",181
"0134","92",204
"0135","01",840
"0135","03",176
"0135","04",349
"0135","05",403
"0135","92",190
"0136","01",1447
"0136","04",288
"0136","07",145
"0136","90h",1178
"0136","92",276
"0137","01",354
"0137","03",133
"0137","04",127
"0137","05",399
"0137","07",154
"0138","01",570
"0138","03",147
"0138","04",145
"0138","05",454
"0201","01",167
"0201","90h",89
"0203","01",761
"0203","03",527
"0203","07",99
"0211","01",1111
"0211","03",281
"0211","04",173
"0211","05",722
"0212","01",328
"0212","03",73
"0212","05",311
"0212","07",95
"0213","01",1831
"0213","03",761
"0213","04",289
"0213","05",293
"0213","07",493
"0213","09",138
"0214","01",1189
"0214","03",323
"0214","04",204
"0214","05",761
"0214","07",307
"0215","01",584
"0215","03",312
"0215","05",412
"0215","07",71
"0216","01",1311
"0216","03",756
"0216","04",341
"0216","05",160
"0216","07",161
"0216","09",88
"0217","01",1653
"0217","03",1116
"0217","04",242
"0217","07",437
"0217","09",160
"0219","01",9490
"0219","03",13411
"0219","04",1074
"0219","05",461
"0219","07",2410
"0219","09",966
"0220","01",3362
"0220","03",2813
"0220","04",529
"0220","05",371
"0220","07",605
"0220","09",312
"0221","01",536
"0221","04",137
"0221","90h",512
"0222","01",1041
"0222","03",173
"0222","04",262
"0222","05",451
"0222","92",118
"0223","01",309
"0223","90h",188
"0224","01",1072
"0224","04",170
"0224","07",37
"0224","90h",470
"0225","01",636
"0225","04",75
"0225","05",372
"0225","07",89
"0226","01",975
"0226","03",150
"0226","04",217
"0226","05",781
"0226","07",97
"0227","01",1378
"0227","03",186
"0227","04",169
"0227","05",343
"0227","07",111
"0227","09",120
"0228","01",1007
"0228","03",201
"0228","04",136
"0228","05",138
"0228","07",114
"0228","09",127
"0228","92",496
"0229","01",830
"0229","03",140
"0229","04",181
"0229","05",365
"0229","07",141
"0229","09",51
"0230","01",2764
"0230","03",687
"0230","04",263
"0230","05",168
"0230","07",439
"0230","09",450
"0231","01",3487
"0231","03",751
"0231","04",421
"0231","05",348
"0231","07",637
"0231","09",533
"0232","01",3429
"0232","03",852
"0232","04",319
"0232","07",639
"0232","09",445
"0233","01",2066
"0233","03",450
"0233","04",159
"0233","05",329
"0233","07",319
"0233","09",165
"0234","01",445
"0234","03",149
"0234","04",162
"0234","05",327
"0235","01",2675
"0235","03",727
"0235","04",327
"0235","05",1126
"0235","07",346
"0235","09",106
"0236","01",3173
"0236","03",486
"0236","04",374
"0236","05",1232
"0236","07",291
"0236","09",264
"0237","01",3529
"0237","03",560
"0237","04",403
"0237","05",875
"0237","07",219
"0237","09",385
"0237","92",354
"0238","01",1271
"0238","03",144
"0238","04",291
"0238","05",674
"0238","07",85
"0238","09",136
"0239","01",550
"0239","04",251
"0239","05",128
"0239","07",225
"0240","01",260
"0240","04",80
"0240","05",184
"0240","07",29
"0601","01",1008
"0601","03",709
"0601","04",148
"0601","07",212
"0601","09",88
"0601","90",349
"0611","01",646
"0611","05",189
"0611","09",49
"0613","01",4616
"0613","03",882
"0613","04",305
"0613","05",709
"0613","07",268
"0613","09",585
"0614","01",1168
"0614","09",256
"0614","90h",334
"0629","01",1085
"0629","03",128
"0629","04",127
"0629","05",465
"0630","01",705
"0630","03",157
"0630","04",63
"0630","05",277
"0630","92",147
"0634","01",280
"0634","90h",352
"0301","01",118849
"0301","03",106550
"0301","04",13791
"0301","07",12630
"0301","09",11756
"0301","92",2799
"0401","01",4295
"0401","03",1731
"0401","04",483
"0401","07",525
"0401","09",277
"0402","01",698
"0402","03",360
"0402","07",231
"0411","01",1164
"0411","03",214
"0411","05",493
"0411","07",254
"0412","01",4624
"0412","03",701
"0412","04",353
"0412","05",1216
"0412","07",427
"0412","09",296
"0413","01",2123
"0413","03",555
"0413","04",238
"0413","05",435
"0413","09",135
"0414","01",2716
"0414","03",382
"0414","05",567
"0414","09",273
"0415","01",2011
"0415","03",362
"0415","05",478
"0415","09",468
"0416","01",1848
"0416","03",226
"0416","04",229
"0416","05",406
"0416","09",330
"0417","01",3282
"0417","03",593
"0417","05",658
"0417","09",227
"0418","01",1437
"0418","04",192
"0418","09",490
"0418","90h",338
"0418","92",182
"0419","01",2430
"0419","03",267
"0419","04",225
"0419","05",518
"0419","09",387
"0420","01",2011
"0420","03",242
"0420","05",462
"0420","07",287
"0420","09",229
"0421","01",2015
"0421","03",202
"0421","05",323
"0421","07",202
"0421","09",296
"0422","01",1324
"0422","03",118
"0422","04",140
"0422","05",277
"0422","07",73
"0422","09",330
"0423","01",2219
"0423","03",307
"0423","05",617
"0423","09",288
"0424","01",829
"0424","03",64
"0424","04",138
"0424","05",283
"0424","09",176
"0425","01",1643
"0425","03",194
"0425","04",211
"0425","05",420
"0425","09",768
"0426","01",1105
"0426","03",257
"0426","04",140
"0426","05",408
"0426","09",534
"0427","01",3083
"0427","03",923
"0427","04",207
"0427","05",1260
"0427","07",195
"0427","09",643
"0427","90",300
"0428","01",1922
"0428","03",232
"0428","05",1212
"0428","07",270
"0428","09",394
"0429","01",1267
"0429","03",188
"0429","05",476
"0429","09",935
"0430","01",1337
"0430","03",186
"0430","05",308
"0430","09",351
"0431","01",123
"0431","90h",122
"0432","01",777
"0432","05",227
"0432","09",97
"0433","01",566
"0433","05",312
"0433","90h",86
"0434","01",504
"0434","03",62
"0434","05",302
"0434","07",103
"0435","01",469
"0435","05",445
"0435","07",107
"0436","01",269
"0436","05",554
"0436","92",134
"0437","01",882
"0437","05",1069
"0437","07",212
"0438","01",693
"0438","05",666
"0438","07",167
"0439","01",689
"0439","05",519
"0440","01",171
"0440","05",196
"0440","07",168
"0501","01",1787
"0501","03",1112
"0501","04",201
"0501","07",228
"0501","09",93
"0502","01",2399
"0502","03",827
"0502","04",411
"0502","07",265
"0502","09",258
"0511","01",810
"0511","05",435
"0511","90h",87
"0512","01",496
"0512","03",144
"0512","04",91
"0512","05",557
"0513","01",479
"0513","05",470
"0513","07",126
"0514","01",709
"0514","05",306
"0514","90h",187
"0515","01",921
"0515","05",583
"0515","07",97
"0515","90",374
"0516","01",374
"0516","05",191
"0516","90",205
"0517","01",1009
"0517","09",48
"0517","90h",551
"0518","01",1565
"0518","03",168
"0518","04",196
"0518","05",766
"0519","01",1047
"0519","05",610
"0520","01",1412
"0520","03",212
"0520","04",111
"0520","05",700
"0520","07",92
"0520","90",477
"0521","01",729
"0521","03",85
"0521","04",105
"0521","05",620
"0521","07",314
"0522","01",1061
"0522","05",525
