"Region","PolitParti","Godkjente1 2017"
"0101","01",5555
"0101","02",2929
"0101","03",3806
"0101","04",757
"0101","08",517
"0101","55",395
"0101","05",1530
"0101","06",885
"0101","07",405
"0101","130",12
"0101","122",23
"0101","44",6
"0101","123",58
"0101","133",55
"0101","10",83
"0101","132",80
"0104","01",5854
"0104","02",2717
"0104","03",4559
"0104","04",450
"0104","08",677
"0104","55",881
"0104","05",613
"0104","06",1046
"0104","07",653
"0104","130",20
"0104","122",27
"0104","44",11
"0104","123",13
"0104","133",49
"0104","10",141
"0104","132",106
"0105","01",10946
"0105","02",5447
"0105","03",6448
"0105","04",1211
"0105","08",504
"0105","55",429
"0105","05",1981
"0105","06",1039
"0105","07",495
"0105","130",42
"0105","122",48
"0105","44",12
"0105","123",159
"0105","133",57
"0105","10",352
"0105","132",153
"0106","01",15612
"0106","02",7495
"0106","03",10471
"0106","04",1716
"0106","08",1414
"0106","55",948
"0106","05",2078
"0106","06",2200
"0106","07",1118
"0106","130",73
"0106","122",40
"0106","44",33
"0106","123",121
"0106","133",93
"0106","10",488
"0106","132",211
"0111","01",836
"0111","02",574
"0111","03",773
"0111","04",74
"0111","08",70
"0111","55",78
"0111","05",192
"0111","06",128
"0111","07",74
"0111","130",3
"0111","122",3
"0111","44",3
"0111","123",6
"0111","10",14
"0111","132",19
"0118","01",171
"0118","02",102
"0118","03",137
"0118","04",83
"0118","08",17
"0118","55",7
"0118","05",347
"0118","06",15
"0118","07",10
"0118","122",1
"0118","44",1
"0118","123",9
"0118","133",2
"0118","10",3
"0118","132",3
"0119","01",686
"0119","02",251
"0119","03",340
"0119","04",211
"0119","08",21
"0119","55",18
"0119","05",532
"0119","06",38
"0119","07",43
"0119","130",7
"0119","44",2
"0119","123",9
"0119","133",8
"0119","10",13
"0119","132",7
"0121","01",118
"0121","02",45
"0121","03",39
"0121","04",88
"0121","08",7
"0121","55",1
"0121","05",111
"0121","06",4
"0121","07",1
"0121","123",2
"0121","10",1
"0121","132",1
"0122","01",551
"0122","02",558
"0122","03",684
"0122","04",106
"0122","08",34
"0122","55",45
"0122","05",818
"0122","06",67
"0122","07",45
"0122","130",4
"0122","122",2
"0122","44",3
"0122","123",6
"0122","133",9
"0122","10",4
"0122","132",12
"0123","01",714
"0123","02",584
"0123","03",820
"0123","04",185
"0123","08",71
"0123","55",62
"0123","05",496
"0123","06",141
"0123","07",77
"0123","130",3
"0123","122",6
"0123","44",1
"0123","123",13
"0123","133",2
"0123","10",18
"0123","132",14
"0124","01",2470
"0124","02",1532
"0124","03",2332
"0124","04",312
"0124","08",174
"0124","55",127
"0124","05",582
"0124","06",344
"0124","07",175
"0124","130",12
"0124","122",8
"0124","44",3
"0124","123",26
"0124","133",20
"0124","10",47
"0124","132",70
"0125","01",1485
"0125","02",1075
"0125","03",1482
"0125","04",259
"0125","08",109
"0125","55",70
"0125","05",1077
"0125","06",193
"0125","07",138
"0125","130",6
"0125","122",7
"0125","44",8
"0125","123",10
"0125","133",17
"0125","10",37
"0125","132",30
"0127","01",481
"0127","02",373
"0127","03",417
"0127","04",117
"0127","08",21
"0127","55",29
"0127","05",426
"0127","06",51
"0127","07",38
"0127","130",4
"0127","122",2
"0127","123",8
"0127","133",3
"0127","10",11
"0127","132",13
"0128","01",1001
"0128","02",805
"0128","03",829
"0128","04",370
"0128","08",65
"0128","55",35
"0128","05",1128
"0128","06",86
"0128","07",51
"0128","130",3
"0128","122",9
"0128","44",3
"0128","123",29
"0128","133",8
"0128","10",11
"0128","132",8
"0135","01",989
"0135","02",874
"0135","03",1149
"0135","04",294
"0135","08",96
"0135","55",48
"0135","05",555
"0135","06",125
"0135","07",81
"0135","130",6
"0135","122",1
"0135","44",2
"0135","123",20
"0135","133",2
"0135","10",31
"0135","132",12
"0136","01",2787
"0136","02",1533
"0136","03",2512
"0136","04",253
"0136","08",228
"0136","55",179
"0136","05",643
"0136","06",479
"0136","07",310
"0136","130",10
"0136","122",12
"0136","44",3
"0136","123",15
"0136","133",13
"0136","10",74
"0136","132",29
"0137","01",603
"0137","02",629
"0137","03",705
"0137","04",143
"0137","08",59
"0137","55",38
"0137","05",517
"0137","06",108
"0137","07",57
"0137","130",2
"0137","44",3
"0137","123",8
"0137","133",9
"0137","10",20
"0137","132",14
"0138","01",686
"0138","02",658
"0138","03",761
"0138","04",182
"0138","08",108
"0138","55",45
"0138","05",317
"0138","06",87
"0138","07",107
"0138","130",4
"0138","122",1
"0138","44",4
"0138","123",6
"0138","133",6
"0138","10",11
"0138","132",24
"0211","01",2488
"0211","02",1525
"0211","03",2744
"0211","04",200
"0211","08",444
"0211","55",223
"0211","05",624
"0211","06",590
"0211","07",467
"0211","130",9
"0211","122",9
"0211","44",8
"0211","123",22
"0211","133",18
"0211","10",44
"0211","124",16
"0211","132",48
"0213","01",4728
"0213","02",2516
"0213","03",5080
"0213","04",427
"0213","08",610
"0213","55",398
"0213","05",879
"0213","06",1076
"0213","07",935
"0213","130",17
"0213","122",8
"0213","44",5
"0213","123",14
"0213","133",30
"0213","10",149
"0213","124",28
"0213","132",103
"0214","01",2656
"0214","02",1441
"0214","03",2392
"0214","04",283
"0214","08",686
"0214","55",344
"0214","05",1039
"0214","06",871
"0214","07",639
"0214","130",14
"0214","122",4
"0214","44",7
"0214","123",12
"0214","133",22
"0214","10",44
"0214","124",18
"0214","132",49
"0215","01",2138
"0215","02",1432
"0215","03",3530
"0215","04",162
"0215","08",420
"0215","55",182
"0215","05",435
"0215","06",506
"0215","07",580
"0215","130",8
"0215","122",3
"0215","44",3
"0215","123",9
"0215","133",11
"0215","10",85
"0215","124",14
"0215","132",46
"0216","01",2667
"0216","02",1225
"0216","03",2636
"0216","04",240
"0216","08",1150
"0216","55",695
"0216","05",381
"0216","06",1190
"0216","07",691
"0216","130",11
"0216","122",5
"0216","44",4
"0216","123",9
"0216","133",14
"0216","10",44
"0216","124",24
"0216","132",66
"0217","01",3911
"0217","02",1975
"0217","03",5617
"0217","04",472
"0217","08",673
"0217","55",290
"0217","05",447
"0217","06",1196
"0217","07",1401
"0217","130",22
"0217","122",12
"0217","44",5
"0217","123",16
"0217","133",21
"0217","10",55
"0217","124",22
"0217","132",84
"0219","01",13989
"0219","02",7638
"0219","03",30050
"0219","04",1358
"0219","08",2964
"0219","55",1162
"0219","05",1535
"0219","06",3210
"0219","07",7700
"0219","130",60
"0219","122",26
"0219","44",16
"0219","123",64
"0219","133",100
"0219","10",458
"0219","124",95
"0219","132",181
"0220","01",7027
"0220","02",4052
"0220","03",13610
"0220","04",763
"0220","08",1692
"0220","55",557
"0220","05",976
"0220","06",1854
"0220","07",3483
"0220","130",21
"0220","122",14
"0220","44",9
"0220","123",51
"0220","133",47
"0220","10",171
"0220","124",42
"0220","132",90
"0221","01",2898
"0221","02",1811
"0221","03",1563
"0221","04",328
"0221","08",140
"0221","55",99
"0221","05",1563
"0221","06",278
"0221","07",168
"0221","130",11
"0221","122",3
"0221","44",7
"0221","123",18
"0221","133",18
"0221","10",34
"0221","124",15
"0221","132",53
"0226","01",2874
"0226","02",1565
"0226","03",2316
"0226","04",306
"0226","08",218
"0226","55",151
"0226","05",1299
"0226","06",405
"0226","07",309
"0226","130",12
"0226","122",9
"0226","44",2
"0226","123",15
"0226","133",21
"0226","10",32
"0226","124",14
"0226","132",62
"0227","01",1898
"0227","02",1162
"0227","03",1646
"0227","04",148
"0227","08",172
"0227","55",93
"0227","05",630
"0227","06",296
"0227","07",263
"0227","130",6
"0227","122",3
"0227","44",3
"0227","123",7
"0227","133",11
"0227","10",25
"0227","124",13
"0227","132",41
"0228","01",3488
"0228","02",1627
"0228","03",2470
"0228","04",222
"0228","08",228
"0228","55",160
"0228","05",477
"0228","06",459
"0228","07",366
"0228","130",7
"0228","122",5
"0228","44",3
"0228","123",24
"0228","133",7
"0228","10",70
"0228","124",19
"0228","132",86
"0229","01",1369
"0229","02",1303
"0229","03",1478
"0229","04",198
"0229","08",121
"0229","55",105
"0229","05",718
"0229","06",231
"0229","07",212
"0229","130",6
"0229","122",7
"0229","44",3
"0229","123",15
"0229","133",13
"0229","10",25
"0229","124",10
"0229","132",64
"0230","01",7147
"0230","02",3388
"0230","03",5693
"0230","04",425
"0230","08",547
"0230","55",391
"0230","05",699
"0230","06",1030
"0230","07",964
"0230","130",25
"0230","122",21
"0230","44",7
"0230","123",23
"0230","133",51
"0230","10",114
"0230","124",41
"0230","132",152
"0231","01",9921
"0231","02",4615
"0231","03",7659
"0231","04",628
"0231","08",681
"0231","55",525
"0231","05",1286
"0231","06",1507
"0231","07",1257
"0231","130",46
"0231","122",47
"0231","44",15
"0231","123",30
"0231","133",66
"0231","10",180
"0231","124",55
"0231","132",306
"0233","01",3787
"0233","02",2218
"0233","03",3627
"0233","04",293
"0233","08",480
"0233","55",298
"0233","05",768
"0233","06",767
"0233","07",739
"0233","130",18
"0233","122",20
"0233","44",4
"0233","123",12
"0233","133",24
"0233","10",62
"0233","124",15
"0233","132",97
"0234","01",977
"0234","02",584
"0234","03",1039
"0234","04",160
"0234","08",87
"0234","55",42
"0234","05",439
"0234","06",168
"0234","07",141
"0234","130",10
"0234","122",1
"0234","44",2
"0234","123",1
"0234","133",5
"0234","10",13
"0234","124",4
"0234","132",20
"0235","01",5069
"0235","02",4075
"0235","03",4786
"0235","04",340
"0235","08",336
"0235","55",280
"0235","05",1458
"0235","06",711
"0235","07",566
"0235","130",25
"0235","122",30
"0235","44",8
"0235","123",20
"0235","133",30
"0235","10",91
"0235","124",43
"0235","132",142
"0236","01",3706
"0236","02",2274
"0236","03",2135
"0236","04",279
"0236","08",258
"0236","55",184
"0236","05",1786
"0236","06",502
"0236","07",351
"0236","130",15
"0236","122",11
"0236","44",7
"0236","123",20
"0236","133",29
"0236","10",60
"0236","124",26
"0236","132",173
"0237","01",3666
"0237","02",2660
"0237","03",2728
"0237","04",329
"0237","08",309
"0237","55",248
"0237","05",1605
"0237","06",711
"0237","07",360
"0237","130",24
"0237","122",25
"0237","44",9
"0237","123",24
"0237","133",26
"0237","10",152
"0237","124",35
"0237","132",117
"0238","01",1888
"0238","02",1392
"0238","03",1433
"0238","04",175
"0238","08",155
"0238","55",84
"0238","05",817
"0238","06",236
"0238","07",207
"0238","130",13
"0238","122",5
"0238","44",8
"0238","123",11
"0238","133",28
"0238","10",36
"0238","124",12
"0238","132",60
"0239","01",397
"0239","02",263
"0239","03",219
"0239","04",103
"0239","08",88
"0239","55",31
"0239","05",358
"0239","06",65
"0239","07",54
"0239","130",3
"0239","44",1
"0239","123",3
"0239","133",6
"0239","10",10
"0239","124",4
"0239","132",12
"0602","01",11223
"0602","02",5822
"0602","03",10900
"0602","04",921
"0602","08",1180
"0602","55",613
"0602","05",1451
"0602","06",1996
"0602","07",1469
"0602","130",59
"0602","122",59
"0602","44",16
"0602","123",60
"0602","133",80
"0602","132",219
"0604","01",4185
"0604","02",2562
"0604","03",3730
"0604","04",344
"0604","08",514
"0604","55",239
"0604","05",2001
"0604","06",927
"0604","07",609
"0604","130",18
"0604","122",22
"0604","44",6
"0604","123",25
"0604","133",26
"0604","132",64
"0605","01",5365
"0605","02",2991
"0605","03",4041
"0605","04",367
"0605","08",377
"0605","55",321
"0605","05",1605
"0605","06",829
"0605","07",480
"0605","130",32
"0605","122",24
"0605","44",7
"0605","123",33
"0605","133",25
"0605","132",110
"0612","01",862
"0612","02",577
"0612","03",1321
"0612","04",135
"0612","08",115
"0612","55",51
"0612","05",382
"0612","06",157
"0612","07",162
"0612","130",4
"0612","122",8
"0612","44",1
"0612","123",2
"0612","133",6
"0612","132",20
"0615","01",157
"0615","02",101
"0615","03",93
"0615","04",8
"0615","08",14
"0615","55",8
"0615","05",196
"0615","06",9
"0615","07",12
"0615","122",1
"0615","123",1
"0615","133",2
"0616","01",463
"0616","02",244
"0616","03",398
"0616","04",82
"0616","08",44
"0616","55",18
"0616","05",518
"0616","06",61
"0616","07",44
"0616","130",3
"0616","122",2
"0616","44",1
"0616","123",4
"0616","133",1
"0616","132",19
"0617","01",550
"0617","02",379
"0617","03",639
"0617","04",73
"0617","08",47
"0617","55",13
"0617","05",576
"0617","06",106
"0617","07",60
"0617","130",1
"0617","122",3
"0617","123",2
"0617","133",4
"0617","132",9
"0618","01",194
"0618","02",135
"0618","03",292
"0618","04",107
"0618","08",30
"0618","55",11
"0618","05",321
"0618","06",52
"0618","07",57
"0618","130",2
"0618","44",1
"0618","123",4
"0618","133",1
"0618","132",4
"0619","01",612
"0619","02",328
"0619","03",475
"0619","04",142
"0619","08",62
"0619","55",41
"0619","05",905
"0619","06",98
"0619","07",103
"0619","130",1
"0619","122",2
"0619","44",1
"0619","123",4
"0619","133",2
"0619","132",10
"0620","01",535
"0620","02",380
"0620","03",688
"0620","04",64
"0620","08",43
"0620","55",26
"0620","05",635
"0620","06",78
"0620","07",78
"0620","130",3
"0620","122",1
"0620","44",2
"0620","123",7
"0620","133",3
"0620","132",14
"0621","01",398
"0621","02",303
"0621","03",428
"0621","04",20
"0621","08",14
"0621","55",13
"0621","05",734
"0621","06",37
"0621","07",42
"0621","130",7
"0621","123",1
"0621","133",1
"0621","132",9
"0622","01",374
"0622","02",173
"0622","03",244
"0622","04",15
"0622","08",18
"0622","55",11
"0622","05",329
"0622","06",42
"0622","07",28
"0622","130",1
"0622","123",2
"0622","133",1
"0622","132",9
"0623","01",2373
"0623","02",1688
"0623","03",1429
"0623","04",194
"0623","08",151
"0623","55",76
"0623","05",1226
"0623","06",320
"0623","07",144
"0623","130",3
"0623","122",10
"0623","44",2
"0623","123",15
"0623","133",7
"0623","132",67
"0624","01",2756
"0624","02",1946
"0624","03",2457
"0624","04",266
"0624","08",198
"0624","55",111
"0624","05",1418
"0624","06",493
"0624","07",236
"0624","130",14
"0624","122",19
"0624","44",14
"0624","123",28
"0624","133",56
"0624","132",58
"0625","01",4077
"0625","02",2627
"0625","03",3267
"0625","04",377
"0625","08",236
"0625","55",177
"0625","05",777
"0625","06",700
"0625","07",344
"0625","130",34
"0625","122",20
"0625","44",7
"0625","123",30
"0625","133",23
"0625","132",72
"0626","01",3740
"0626","02",2293
"0626","03",4609
"0626","04",330
"0626","08",400
"0626","55",155
"0626","05",1074
"0626","06",726
"0626","07",752
"0626","130",16
"0626","122",13
"0626","44",8
"0626","123",22
"0626","133",30
"0626","132",74
"0627","01",3012
"0627","02",2268
"0627","03",3866
"0627","04",307
"0627","08",415
"0627","55",217
"0627","05",566
"0627","06",631
"0627","07",686
"0627","130",16
"0627","122",10
"0627","44",16
"0627","123",11
"0627","133",29
"0627","132",46
"0628","01",1464
"0628","02",982
"0628","03",1535
"0628","04",157
"0628","08",192
"0628","55",128
"0628","05",371
"0628","06",275
"0628","07",242
"0628","130",6
"0628","122",4
"0628","44",5
"0628","123",14
"0628","133",19
"0628","132",37
"0631","01",275
"0631","02",312
"0631","03",269
"0631","04",26
"0631","08",34
"0631","55",18
"0631","05",447
"0631","06",43
"0631","07",29
"0631","130",1
"0631","122",2
"0631","44",1
"0631","123",7
"0631","133",2
"0631","132",4
"0632","01",206
"0632","02",100
"0632","03",107
"0632","04",27
"0632","08",5
"0632","55",6
"0632","05",360
"0632","06",16
"0632","07",21
"0632","44",2
"0632","123",2
"0632","132",6
"0633","01",322
"0633","02",208
"0633","03",223
"0633","04",33
"0633","08",23
"0633","55",7
"0633","05",554
"0633","06",46
"0633","07",6
"0633","122",1
"0633","44",1
"0633","123",1
"0633","132",4
"0301","01",104089
"0301","02",35037
"0301","03",97085
"0301","04",7843
"0301","08",21853
"0301","55",23083
"0301","05",7778
"0301","06",34052
"0301","07",30933
"0301","130",314
"0301","122",326
"0301","131",326
"0301","123",343
"0301","133",667
"0301","09",119
"0301","10",1335
"0301","124",630
"0301","21",104
"0301","132",1184
"0402","01",3718
"0402","02",1627
"0402","03",1777
"0402","04",154
"0402","08",150
"0402","55",123
"0402","05",1393
"0402","06",535
"0402","07",213
"0402","130",7
"0402","122",12
"0402","44",7
"0402","123",14
"0402","133",20
"0402","136",10
"0402","10",228
"0402","132",55
"0403","01",7009
"0403","02",1631
"0403","03",3882
"0403","04",467
"0403","08",503
"0403","55",359
"0403","05",1816
"0403","06",1602
"0403","07",809
"0403","130",22
"0403","122",13
"0403","44",2
"0403","123",26
"0403","133",25
"0403","136",10
"0403","10",196
"0403","132",50
"0412","01",7317
"0412","02",2159
"0412","03",2998
"0412","04",346
"0412","08",381
"0412","55",213
"0412","05",3537
"0412","06",874
"0412","07",441
"0412","130",20
"0412","122",42
"0412","44",9
"0412","123",24
"0412","133",26
"0412","136",26
"0412","10",263
"0412","132",50
"0415","01",1688
"0415","02",513
"0415","03",524
"0415","04",78
"0415","08",81
"0415","55",54
"0415","05",1199
"0415","06",188
"0415","07",65
"0415","130",6
"0415","122",20
"0415","44",2
"0415","123",4
"0415","133",7
"0415","136",4
"0415","10",28
"0415","132",19
"0417","01",4526
"0417","02",1331
"0417","03",1649
"0417","04",395
"0417","08",302
"0417","55",168
"0417","05",2579
"0417","06",749
"0417","07",277
"0417","130",7
"0417","122",14
"0417","44",2
"0417","123",34
"0417","133",9
"0417","136",12
"0417","10",112
"0417","132",30
"0418","01",1158
"0418","02",432
"0418","03",326
"0418","04",37
"0418","08",38
"0418","55",39
"0418","05",703
"0418","06",167
"0418","07",33
"0418","130",8
"0418","122",6
"0418","44",1
"0418","123",4
"0418","133",5
"0418","136",4
"0418","10",29
"0418","132",18
"0419","01",1542
"0419","02",714
"0419","03",762
"0419","04",25
"0419","08",68
"0419","55",62
"0419","05",921
"0419","06",277
"0419","07",74
"0419","130",2
"0419","122",1
"0419","44",3
"0419","123",3
"0419","133",9
"0419","136",8
"0419","10",48
"0419","132",29
"0420","01",1193
"0420","02",613
"0420","03",496
"0420","04",67
"0420","08",43
"0420","55",48
"0420","05",789
"0420","06",129
"0420","07",59
"0420","130",13
"0420","122",8
"0420","44",1
"0420","123",12
"0420","133",4
"0420","136",3
"0420","10",59
"0420","132",17
"0423","01",957
"0423","02",433
"0423","03",370
"0423","04",21
"0423","08",33
"0423","55",26
"0423","05",766
"0423","06",85
"0423","07",31
"0423","130",1
"0423","122",6
"0423","44",2
"0423","123",2
"0423","133",9
"0423","136",2
"0423","10",39
"0423","132",11
"0425","01",1365
"0425","02",600
"0425","03",451
"0425","04",60
"0425","08",52
"0425","55",36
"0425","05",1348
"0425","06",166
"0425","07",50
"0425","130",6
"0425","122",14
"0425","44",2
"0425","123",16
"0425","133",3
"0425","136",8
"0425","10",63
"0425","132",9
"0426","01",743
"0426","02",298
"0426","03",221
"0426","04",25
"0426","08",25
"0426","55",20
"0426","05",659
"0426","06",111
"0426","07",53
"0426","130",4
"0426","122",4
"0426","44",2
"0426","123",4
"0426","133",1
"0426","136",3
"0426","10",35
"0426","132",10
"0427","01",4094
"0427","02",1540
"0427","03",2237
"0427","04",147
"0427","08",232
"0427","55",144
"0427","05",2395
"0427","06",689
"0427","07",277
"0427","130",10
"0427","122",28
"0427","44",5
"0427","123",3
"0427","133",22
"0427","136",34
"0427","10",93
"0427","132",39
"0428","01",1195
"0428","02",427
"0428","03",500
"0428","04",68
"0428","08",40
"0428","55",17
"0428","05",1393
"0428","06",140
"0428","07",62
"0428","130",1
"0428","122",9
"0428","123",6
"0428","133",11
"0428","136",2
"0428","10",27
"0428","132",4
"0429","01",707
"0429","02",304
"0429","03",352
"0429","04",18
"0429","08",41
"0429","55",31
"0429","05",812
"0429","06",140
"0429","07",44
"0429","130",3
"0429","122",5
"0429","44",1
"0429","133",6
"0429","136",15
"0429","10",22
"0429","132",2
"0430","01",500
"0430","02",190
"0430","03",153
"0430","04",7
