kom2024,parti,aar,stemmer
4221,08,2021,11
4221,08,2025,12
4221,55,2021,17
4221,55,2025,23
4221,05,2021,207
4221,05,2025,154
4221,06,2021,24
4221,06,2025,11
4221,07,2021,12
4221,07,2025,9
4221,122,2021,9
4221,122,2025,7
4221,158,2025,3
4221,154,2025,5
4221,152,2021,3
4221,152,2025,5
4221,123,2021,2
4221,123,2025,10
4221,159,2025,2
4221,153,2025,1
4221,10,2021,2
4221,10,2025,7
4221,132,2025,1
4222,01,2021,99
4222,01,2025,143
4222,02,2021,39
4222,02,2025,123
4222,03,2021,96
4222,03,2025,79
4222,04,2021,39
4222,04,2025,35
4222,08,2021,16
4222,08,2025,19
4222,55,2021,17
4222,55,2025,33
4222,05,2021,131
4222,05,2025,79
4222,06,2021,35
4222,06,2025,24
4222,07,2021,25
4222,07,2025,18
4222,122,2021,9
4222,122,2025,5
4222,158,2025,1
4222,154,2025,6
4222,152,2021,1
4222,152,2025,3
4222,123,2021,4
4222,123,2025,8
4222,159,2025,2
4222,153,2025,1
4222,10,2025,2
4222,124,2021,1
4222,132,2025,2
4223,01,2021,1658
4223,01,2025,1874
4223,02,2021,1095
4223,02,2025,2825
4223,03,2021,1127
4223,03,2025,771
4223,04,2021,1731
4223,04,2025,1665
4223,08,2021,118
4223,08,2025,133
4223,55,2021,179
4223,55,2025,278
4223,05,2021,1238
4223,05,2025,484
4223,06,2021,327
4223,06,2025,242
4223,07,2021,137
4223,07,2025,143
4223,150,2021,3
4223,122,2021,184
4223,122,2025,93
4223,151,2021,4
4223,158,2025,17
4223,154,2025,54
4223,152,2021,27
4223,152,2025,42
4223,123,2021,138
4223,123,2025,207
4223,133,2021,16
4223,09,2025,5
4223,159,2025,15
4223,153,2021,36
4223,153,2025,24
4223,10,2021,22
4223,10,2025,88
4223,124,2021,7
4223,132,2021,9
4223,132,2025,10
4224,01,2021,92
4224,01,2025,107
4224,02,2021,64
4224,02,2025,128
4224,03,2021,67
4224,03,2025,30
4224,04,2021,81
4224,04,2025,86
4224,08,2021,1
4224,08,2025,3
4224,55,2021,6
4224,55,2025,13
4224,05,2021,205
4224,05,2025,132
4224,06,2021,8
4224,06,2025,11
4224,07,2021,4
4224,07,2025,4
4224,122,2021,8
4224,122,2025,5
4224,158,2025,1
4224,154,2025,3
4224,152,2025,4
4224,123,2021,13
4224,123,2025,11
4224,159,2025,6
4224,153,2025,2
4224,10,2021,1
4224,10,2025,1
4224,132,2021,2
4224,132,2025,1
4225,01,2021,763
4225,01,2025,885
4225,02,2021,988
4225,02,2025,2075
4225,03,2021,1141
4225,03,2025,654
4225,04,2021,1203
4225,04,2025,1293
4225,08,2021,72
4225,08,2025,92
4225,55,2021,111
4225,55,2025,166
4225,05,2021,865
4225,05,2025,395
4225,06,2021,142
4225,06,2025,93
4225,07,2021,103
4225,07,2025,102
4225,150,2021,1
4225,122,2021,86
4225,122,2025,56
4225,151,2021,1
4225,158,2025,5
4225,154,2025,30
4225,152,2021,40
4225,152,2025,55
4225,123,2021,75
4225,123,2025,125
4225,133,2021,9
4225,159,2025,5
4225,153,2021,31
4225,153,2025,9
4225,10,2021,14
4225,10,2025,23
4225,124,2021,1
4225,132,2021,8
4225,132,2025,4
4226,01,2021,78
4226,01,2025,106
4226,02,2021,183
4226,02,2025,347
4226,03,2021,103
4226,03,2025,72
4226,04,2021,277
4226,04,2025,279
4226,08,2021,6
4226,08,2025,9
4226,55,2021,10
4226,55,2025,27
4226,05,2021,301
4226,05,2025,155
4226,06,2021,12
4226,06,2025,9
4226,07,2021,1
4226,07,2025,8
4226,122,2021,22
4226,122,2025,5
4226,154,2025,6
4226,152,2021,2
4226,152,2025,7
4226,123,2021,19
4226,123,2025,41
4226,159,2025,1
4226,153,2021,3
4226,153,2025,4
4226,10,2025,2
4226,124,2021,1
4226,132,2021,1
4227,01,2021,625
4227,01,2025,741
4227,02,2021,673
4227,02,2025,1228
4227,03,2021,446
4227,03,2025,291
4227,04,2021,480
4227,04,2025,445
4227,08,2021,62
4227,08,2025,83
4227,55,2021,53
4227,55,2025,128
4227,05,2021,665
4227,05,2025,285
4227,06,2021,86
4227,06,2025,74
4227,07,2021,48
4227,07,2025,37
4227,150,2021,2
4227,122,2021,68
4227,122,2025,35
4227,158,2025,5
4227,154,2025,31
4227,152,2021,37
4227,152,2025,39
4227,123,2021,46
4227,123,2025,66
4227,133,2021,8
4227,09,2025,1
4227,159,2025,4
4227,153,2021,14
4227,153,2025,3
4227,10,2021,8
4227,10,2025,17
4227,124,2021,6
4227,132,2021,3
4227,132,2025,7
4228,01,2021,152
4228,01,2025,182
4228,02,2021,167
4228,02,2025,328
4228,03,2021,156
4228,03,2025,115
4228,04,2021,136
4228,04,2025,146
4228,08,2021,14
4228,08,2025,23
4228,55,2021,20
4228,55,2025,45
4228,05,2021,264
4228,05,2025,169
4228,06,2021,24
4228,06,2025,16
4228,07,2021,23
4228,07,2025,29
4228,122,2021,22
4228,122,2025,11
4228,158,2025,1
4228,154,2025,5
4228,152,2021,5
4228,152,2025,6
4228,123,2021,15
4228,123,2025,18
4228,133,2021,2
4228,159,2025,1
4228,153,2021,2
4228,153,2025,4
4228,10,2021,2
4228,10,2025,5
1101,01,1989,2028
1101,01,1993,2196
1101,01,1997,2283
1101,01,2001,1588
1101,01,2005,1936
1101,01,2009,1901
1101,01,2013,1864
1101,01,2017,1825
1101,01,2021,1832
1101,01,2025,1975
1101,02,1989,968
1101,02,1993,421
1101,02,1997,1136
1101,02,2001,1039
1101,02,2005,1680
1101,02,2009,2038
1101,02,2013,1491
1101,02,2017,1881
1101,02,2021,1574
1101,02,2025,2666
1101,03,1989,1679
1101,03,1993,1062
1101,03,1997,817
1101,03,2001,1588
1101,03,2005,1081
1101,03,2009,1250
1101,03,2013,2200
1101,03,2017,2202
1101,03,2021,1831
1101,03,2025,1229
1101,04,1989,1155
1101,04,1993,1102
1101,04,1997,1439
1101,04,2001,1367
1101,04,2005,856
1101,04,2009,807
1101,04,2013,838
1101,04,2017,598
1101,04,2021,650
1101,04,2025,881
1101,08,1989,10
1101,08,1993,7
1101,08,1997,2
1101,08,2001,2
1101,08,2005,3
1101,08,2009,11
1101,08,2013,115
1101,08,2017,129
1101,08,2021,142
1101,08,2025,150
1101,55,2009,24
1101,55,2013,28
1101,55,2017,59
1101,55,2021,222
1101,55,2025,384
1101,05,1989,623
1101,05,1993,1289
1101,05,1997,498
1101,05,2001,304
1101,05,2005,498
1101,05,2009,404
1101,05,2013,457
1101,05,2017,752
1101,05,2021,1099
1101,05,2025,546
1101,06,1989,402
1101,06,1993,350
1101,06,1997,174
1101,06,2001,395
1101,06,2005,324
1101,06,2009,218
1101,06,2013,178
1101,06,2017,224
1101,06,2021,341
1101,06,2025,280
1101,07,1989,299
1101,07,1993,350
1101,07,1997,867
1101,07,2001,720
1101,07,2005,788
1101,07,2009,552
1101,07,2013,306
1101,07,2017,225
1101,07,2021,226
1101,07,2025,190
1101,100,2005,27
1101,130,2017,13
1101,150,2021,7
1101,29,1997,9
1101,122,2005,6
1101,122,2013,2
1101,122,2017,7
1101,122,2021,81
1101,122,2025,44
1101,13,1993,49
1101,13,1997,9
1101,13,2001,8
1101,151,2021,5
1101,158,2025,9
1101,15,1989,8
1101,154,2025,38
1101,152,2021,58
1101,152,2025,64
1101,19,1993,42
1101,19,1997,16
1101,48,2001,24
1101,48,2005,19
1101,48,2009,18
1101,48,2013,9
1101,44,2001,104
1101,44,2005,50
1101,44,2009,15
1101,44,2013,7
1101,44,2017,7
1101,123,2013,89
1101,123,2017,31
1101,123,2021,28
1101,123,2025,67
1101,12,2009,2
1101,133,2017,16
1101,133,2021,10
1101,20,1997,3
1101,09,2001,2
1101,09,2009,3
1101,09,2013,2
1101,09,2017,4
1101,49,2001,2
1101,159,2025,15
1101,153,2021,23
1101,153,2025,5
1101,10,1993,75
1101,10,1997,38
1101,10,2005,16
1101,10,2009,32
1101,10,2013,23
1101,10,2017,33
1101,10,2021,37
1101,10,2025,59
1101,124,2013,18
1101,124,2017,7
1101,124,2021,9
1101,46,2001,49
1101,11,1993,11
1101,11,1997,33
1101,11,2001,15
1101,11,2005,17
1101,22,1993,16
1101,14,1989,23
1101,132,2017,15
1101,132,2021,9
1101,132,2025,14
1101,92,2001,8
1101,92,2005,1
1101,92,2009,1
1103,01,1989,17770
1103,01,1993,19936
1103,01,1997,19259
1103,01,2001,12452
1103,01,2005,18525
1103,01,2009,19959
1103,01,2013,17528
1103,01,2017,18989
1103,01,2021,19913
1103,01,2025,24184
1103,02,1989,9363
1103,02,1993,5122
1103,02,1997,11612
1103,02,2001,9790
1103,02,2005,14524
1103,02,2009,14501
1103,02,2013,10690
1103,02,2017,10813
1103,02,2021,9663
1103,02,2025,19830
1103,03,1989,15454
1103,03,1993,12132
1103,03,1997,11281
1103,03,2001,17072
1103,03,2005,12098
1103,03,2009,15430
1103,03,2013,22588
1103,03,2017,22058
1103,03,2021,21345
1103,03,2025,15400
1103,04,1989,5566
1103,04,1993,5689
1103,04,1997,8319
1103,04,2001,7994
1103,04,2005,4985
1103,04,2009,4495
1103,04,2013,4212
1103,04,2017,3355
1103,04,2021,3665
1103,04,2025,4151
1103,08,1989,222
1103,08,1993,81
1103,08,1997,129
1103,08,2001,111
1103,08,2005,121
1103,08,2009,225
1103,08,2013,2155
1103,08,2017,2639
1103,08,2021,2697
1103,08,2025,3319
1103,55,2009,386
1103,55,2013,499
1103,55,2017,1354
1103,55,2021,4160
1103,55,2025,6150
1103,05,1989,1173
1103,05,1993,4888
1103,05,1997,1668
1103,05,2001,967
1103,05,2005,1564
1103,05,2009,1377
1103,05,2013,1052
1103,05,2017,2171
1103,05,2021,4225
1103,05,2025,2042
1103,06,1989,5782
1103,06,1993,4812
1103,06,1997,3632
1103,06,2001,7257
1103,06,2005,5564
1103,06,2009,4645
1103,06,2013,3549
1103,06,2017,4109
1103,06,2021,5299
1103,06,2025,3873
1103,07,1989,3339
1103,07,1993,3182
1103,07,1997,3639
1103,07,2001,3148
1103,07,2005,5375
1103,07,2009,4028
1103,07,2013,4376
1103,07,2017,3674
1103,07,2021,3939
1103,07,2025,3175
1103,100,2005,90
1103,130,2017,51
1103,150,2021,72
1103,29,1997,69
1103,122,2005,67
1103,122,2013,22
1103,122,2017,32
1103,122,2021,585
1103,122,2025,476
1103,13,1993,542
1103,13,1997,143
1103,13,2001,103
1103,151,2021,118
1103,158,2025,248
1103,15,1989,268
1103,154,2025,420
1103,152,2021,361
1103,152,2025,476
1103,19,1993,222
1103,19,1997,72
1103,48,2001,136
1103,48,2005,142
1103,48,2009,97
1103,48,2013,48
1103,44,2001,405
1103,44,2005,216
1103,44,2009,43
1103,44,2013,21
1103,44,2017,63
1103,123,2013,279
1103,123,2017,151
1103,123,2021,228
1103,123,2025,366
1103,12,2009,37
1103,12,2013,55
1103,133,2017,188
1103,133,2021,101
1103,20,1997,49
1103,09,1997,40
1103,09,2001,39
1103,09,2009,17
1103,09,2013,21
1103,09,2017,29
1103,49,2001,34
1103,159,2025,99
1103,153,2021,287
1103,153,2025,96
1103,10,1993,729
1103,10,1997,434
1103,10,2005,277
1103,10,2009,400
1103,10,2013,291
1103,10,2017,278
1103,10,2021,413
1103,10,2025,575
1103,124,2013,253
1103,124,2017,138
1103,124,2021,62
1103,46,2001,556
1103,11,1993,186
1103,11,1997,888
1103,11,2001,604
1103,11,2005,490
1103,22,1993,148
1103,14,1989,333
1103,132,2017,143
1103,132,2021,154
1103,132,2025,107
1103,137,2017,42
1103,92,2001,215
1103,92,2005,16
1103,92,2009,28
1106,01,1989,5513
1106,01,1993,5621
1106,01,1997,5438
1106,01,2001,3577
1106,01,2005,5153
1106,01,2009,5512
1106,01,2013,5310
1106,01,2017,5256
1106,01,2021,5285
1106,01,2025,5865
1106,02,1989,2869
1106,02,1993,1567
1106,02,1997,3797
1106,02,2001,3955
1106,02,2005,5187
1106,02,2009,5179
1106,02,2013,3465
1106,02,2017,3763
1106,02,2021,3262
1106,02,2025,6008
1106,03,1989,4251
1106,03,1993,2928
1106,03,1997,2664
1106,03,2001,4042
1106,03,2005,2938
1106,03,2009,3931
1106,03,2013,6299
1106,03,2017,6077
1106,03,2021,5230
1106,03,2025,3855
1106,04,1989,1874
1106,04,1993,2073
1106,04,1997,2715
1106,04,2001,2088
1106,04,2005,1213
1106,04,2009,1087
1106,04,2013,1060
1106,04,2017,849
1106,04,2021,813
1106,04,2025,854
1106,08,1989,56
1106,08,1993,17
1106,08,1997,24
1106,08,2001,26
1106,08,2005,24
1106,08,2009,53
1106,08,2013,458
1106,08,2017,540
1106,08,2021,578
1106,08,2025,701
1106,55,2009,94
1106,55,2013,86
1106,55,2017,252
1106,55,2021,786
1106,55,2025,1158
1106,05,1989,252
1106,05,1993,1628
1106,05,1997,438
1106,05,2001,206
1106,05,2005,395
1106,05,2009,359
1106,05,2013,306
1106,05,2017,665
1106,05,2021,1162
1106,05,2025,423
1106,06,1989,1339
1106,06,1993,1045
1106,06,1997,700
1106,06,2001,1628
1106,06,2005,1159
1106,06,2009,755
1106,06,2013,565
1106,06,2017,908
1106,06,2021,1180
1106,06,2025,900
1106,07,1989,1064
1106,07,1993,852
1106,07,1997,1099
1106,07,2001,763
1106,07,2005,1079
1106,07,2009,705
1106,07,2013,826
1106,07,2017,779
1106,07,2021,804
1106,07,2025,596
1106,100,2005,31
1106,130,2017,28
1106,150,2021,16
1106,29,1997,45
1106,122,2005,18
1106,122,2013,10
1106,122,2017,20
1106,122,2021,260
1106,122,2025,156
1106,13,1993,362
1106,13,1997,40
1106,13,2001,27
1106,151,2021,9
1106,158,2025,72
1106,15,1989,41
1106,154,2025,192
1106,152,2021,219
1106,152,2025,174
1106,19,1993,46
1106,19,1997,23
1106,48,2001,46
1106,48,2005,36
1106,48,2009,42
1106,48,2013,62
1106,44,2001,314
1106,44,2005,178
1106,44,2009,27
1106,44,2013,64
1106,44,2017,21
1106,123,2013,156
1106,123,2017,69
1106,123,2021,80
1106,123,2025,167
1106,12,2009,12
1106,12,2013,39
1106,133,2017,53
1106,133,2021,47
1106,20,1997,11
1106,09,1997,1
1106,09,2001,6
1106,09,2009,8
1106,09,2013,6
1106,09,2017,5
1106,49,2001,15
1106,159,2025,48
1106,153,2021,32
1106,153,2025,21
1106,10,1993,365
1106,10,1997,161
1106,10,2005,87
1106,10,2009,217
1106,10,2013,283
1106,10,2017,272
1106,10,2021,213
1106,10,2025,266
1106,124,2013,85
1106,124,2017,42
1106,124,2021,29
1106,46,2001,145
1106,11,1993,60
1106,11,1997,146
1106,11,2001,87
1106,11,2005,111
1106,22,1993,45
1106,14,1989,174
1106,132,2017,49
1106,132,2021,44
1106,132,2025,45
1106,137,2017,6
1106,92,2001,14
1106,92,2005,7
1106,92,2009,31
1108,01,2021,9507
1108,01,2025,10735
1108,02,2021,7242
1108,02,2025,13120
1108,03,2021,9429
1108,03,2025,6726
1108,04,2021,3331
1108,04,2025,3919
1108,08,2021,1003
1108,08,2025,1314
1108,55,2021,1511
1108,55,2025,2521
1108,05,2021,3408
1108,05,2025,1553
1108,06,2021,2028
1108,06,2025,1717
1108,07,2021,1525
1108,07,2025,1282
1108,150,2021,36
1108,122,2021,420
1108,122,2025,338
1108,151,2021,72
1108,158,2025,138
1108,154,2025,274
1108,152,2021,228
1108,152,2025,263
1108,123,2021,217
1108,123,2025,389
1108,133,2021,84
1108,159,2025,69
1108,153,2021,241
1108,153,2025,100
1108,10,2021,221
1108,10,2025,344
1108,124,2021,30
1108,132,2021,83
1108,132,2025,74
1111,01,1989,537
1111,01,1993,516
1111,01,1997,518
1111,01,2001,337
1111,01,2005,460
1111,01,2009,465
1111,01,2013,433
1111,01,2017,366
1111,01,2021,333
1111,01,2025,364
1111,02,1989,357
1111,02,1993,144
1111,02,1997,428
1111,02,2001,420
1111,02,2005,560
1111,02,2009,557
1111,02,2013,413
1111,02,2017,520
1111,02,2021,439
1111,02,2025,719
1111,03,1989,464
1111,03,1993,240
1111,03,1997,181
1111,03,2001,316
1111,03,2005,174
1111,03,2009,222
1111,03,2013,418
1111,03,2017,451
1111,03,2021,331
1111,03,2025,170
1111,04,1989,476
1111,04,1993,414
1111,04,1997,552
1111,04,2001,461
1111,04,2005,377
1111,04,2009,371
1111,04,2013,316
1111,04,2017,284
1111,04,2021,313
1111,04,2025,391
1111,08,1989,5
1111,08,1993,2
1111,08,1997,1
1111,08,2001,1
1111,08,2005,1
1111,08,2009,9
1111,08,2013,21
1111,08,2017,20
1111,08,2021,13
1111,08,2025,23
1111,55,2009,2
1111,55,2013,5
1111,55,2017,17
1111,55,2021,58
1111,55,2025,67
1111,05,1989,193
1111,05,1993,523
1111,05,1997,188
1111,05,2001,98
1111,05,2005,123
1111,05,2009,105
1111,05,2013,121
1111,05,2017,172
1111,05,2021,289
1111,05,2025,146
1111,06,1989,119
1111,06,1993,106
1111,06,1997,57
1111,06,2001,95
1111,06,2005,75
1111,06,2009,49
1111,06,2013,28
1111,06,2017,40
1111,06,2021,42
1111,06,2025,38
1111,07,1989,58
1111,07,1993,77
1111,07,1997,108
1111,07,2001,118
1111,07,2005,126
1111,07,2009,64
1111,07,2013,45
1111,07,2017,26
1111,07,2021,34
1111,07,2025,22
1111,100,2005,10
1111,130,2017,2
1111,29,1997,2
1111,122,2005,1
1111,122,2013,1
1111,122,2017,4
1111,122,2021,19
1111,122,2025,3
1111,13,1993,7
1111,13,1997,7
1111,13,2001,1
1111,151,2021,2
1111,158,2025,9
1111,15,1989,12
1111,154,2025,4
1111,152,2021,14
1111,152,2025,14
1111,19,1993,14
1111,19,1997,10
1111,48,2001,19
1111,48,2005,10
1111,48,2009,23
1111,48,2013,13
1111,44,2001,37
1111,44,2005,8
1111,44,2009,3
1111,44,2013,1
1111,44,2017,3
1111,123,2013,82
1111,123,2017,30
1111,123,2021,41
1111,123,2025,78
1111,12,2009,1
1111,133,2017,1
1111,133,2021,3
1111,09,1997,2
1111,09,2001,1
1111,09,2009,2
1111,09,2013,3
1111,09,2017,2
1111,159,2025,5
1111,153,2021,3
1111,153,2025,1
1111,10,1993,20
1111,10,1997,10
1111,10,2005,1
1111,10,2009,8
1111,10,2013,4
1111,10,2017,5
1111,10,2021,3
1111,10,2025,3
1111,124,2013,4
1111,124,2017,7
1111,124,2021,4
1111,46,2001,3
1111,11,1993,1
1111,11,1997,10
1111,11,2001,3
1111,11,2005,1
1111,22,1993,12
1111,14,1989,15
1111,132,2017,7
1111,132,2021,2
1111,137,2017,1
1112,01,1989,457
1112,01,1993,404
1112,01,1997,404
1112,01,2001,289
1112,01,2005,323
1112,01,2009,423
1112,01,2013,399
1112,01,2017,338
1112,01,2021,296
1112,01,2025,364
1112,02,1989,263
1112,02,1993,86
1112,02,1997,257
1112,02,2001,282
1112,02,2005,474
1112,02,2009,512
1112,02,2013,397
1112,02,2017,468
1112,02,2021,335
1112,02,2025,605
1112,03,1989,323
1112,03,1993,218
1112,03,1997,175
1112,03,2001,255
1112,03,2005,142
1112,03,2009,180
1112,03,2013,341
1112,03,2017,361
1112,03,2021,236
1112,03,2025,142
1112,04,1989,426
1112,04,1993,353
1112,04,1997,523
1112,04,2001,448
1112,04,2005,365
1112,04,2009,319
1112,04,2013,297
1112,04,2017,244
1112,04,2021,285
1112,04,2025,323
1112,08,1989,2
1112,08,1993,1
1112,08,2001,2
1112,08,2005,2
1112,08,2009,2
1112,08,2013,25
1112,08,2017,32
1112,08,2021,27
1112,08,2025,24
1112,55,2009,4
1112,55,2013,5
1112,55,2017,12
1112,55,2021,33
1112,55,2025,73
1112,05,1989,235
1112,05,1993,485
1112,05,1997,253
1112,05,2001,195
1112,05,2005,225
1112,05,2009,168
1112,05,2013,185
1112,05,2017,262
1112,05,2021,403
1112,05,2025,209
1112,06,1989,89
1112,06,1993,53
1112,06,1997,32
1112,06,2001,82
1112,06,2005,63
1112,06,2009,29
1112,06,2013,21
1112,06,2017,26
1112,06,2021,27
1112,06,2025,21
1112,07,1989,63
1112,07,1993,45
1112,07,1997,114
1112,07,2001,94
1112,07,2005,109
1112,07,2009,64
1112,07,2013,46
1112,07,2017,34
1112,07,2021,38
1112,07,2025,26
1112,100,2005,11
1112,130,2017,6
1112,150,2021,2
1112,29,1997,3
1112,122,2005,1
1112,122,2013,2
1112,122,2017,2
1112,122,2021,29
1112,122,2025,22
1112,13,1993,10
1112,13,1997,7
1112,13,2001,4
1112,158,2025,4
1112,15,1989,3
1112,154,2025,11
1112,152,2021,12
1112,152,2025,20
1112,19,1993,13
1112,19,1997,12
1112,48,2001,35
1112,48,2005,10
1112,48,2009,13
1112,48,2013,4
1112,44,2001,16
1112,44,2005,8
1112,44,2009,2
1112,44,2013,1
1112,123,2013,57
1112,123,2017,21
1112,123,2021,35
1112,123,2025,53
1112,12,2009,1
1112,133,2017,1
1112,133,2021,1
1112,20,1997,1
1112,09,1997,1
1112,09,2001,2
1112,09,2009,1
1112,09,2013,1
1112,09,2017,1
1112,49,2001,1
1112,159,2025,2
1112,153,2021,5
1112,153,2025,1
1112,10,1993,14
1112,10,1997,3
1112,10,2005,5
1112,10,2009,9
1112,10,2013,6
1112,10,2017,5
1112,10,2021,5
1112,10,2025,14
1112,124,2013,5
1112,124,2017,4
1112,46,2001,11
1112,11,1993,2
1112,11,1997,21
1112,11,2001,8
1112,11,2005,5
1112,22,1993,4
1112,14,1989,6
1112,132,2017,1
1112,132,2021,4
1112,132,2025,1
1112,137,2017,6
1112,92,2009,1
1114,01,1989,185
1114,01,1993,172
1114,01,1997,185
1114,01,2001,103
1114,01,2005,160
1114,01,2009,207
1114,01,2013,196
1114,01,2017,150
1114,01,2021,177
1114,01,2025,221
1114,02,1989,81
1114,02,1993,30
1114,02,1997,140
1114,02,2001,141
1114,02,2005,248
1114,02,2009,243
1114,02,2013,182
1114,02,2017,258
1114,02,2021,219
1114,02,2025,390
1114,03,1989,198
1114,03,1993,94
1114,03,1997,90
1114,03,2001,183
1114,03,2005,134
1114,03,2009,191
1114,03,2013,318
1114,03,2017,307
1114,03,2021,236
1114,03,2025,171
1114,04,1989,353
1114,04,1993,339
1114,04,1997,485
1114,04,2001,499
1114,04,2005,327
1114,04,2009,333
1114,04,2013,330
1114,04,2017,298
1114,04,2021,253
1114,04,2025,272
1114,08,1989,1
1114,08,1997,1
1114,08,2001,1
1114,08,2005,2
1114,08,2009,9
1114,08,2013,14
1114,08,2017,10
1114,08,2021,14
1114,08,2025,24
1114,55,2009,3
1114,55,2013,2
1114,55,2017,11
1114,55,2021,27
1114,55,2025,74
1114,05,1989,507
1114,05,1993,736
1114,05,1997,459
1114,05,2001,332
1114,05,2005,421
1114,05,2009,374
1114,05,2013,452
1114,05,2017,456
1114,05,2021,571
1114,05,2025,401
1114,06,1989,39
1114,06,1993,30
1114,06,1997,33
1114,06,2001,59
1114,06,2005,32
1114,06,2009,22
1114,06,2013,16
1114,06,2017,26
1114,06,2021,42
1114,06,2025,32
1114,07,1989,34
1114,07,1993,26
1114,07,1997,64
1114,07,2001,74
1114,07,2005,103
1114,07,2009,63
1114,07,2013,27
1114,07,2017,30
1114,07,2021,30
1114,07,2025,22
1114,100,2005,6
1114,130,2017,2
1114,150,2021,1
1114,29,1997,1
1114,122,2005,1
1114,122,2013,1
1114,122,2017,1
1114,122,2021,13
1114,122,2025,9
1114,13,1993,6
1114,13,1997,2
1114,13,2001,5
1114,158,2025,4
1114,154,2025,10
1114,152,2021,7
1114,152,2025,13
1114,19,1993,6
1114,19,1997,6
1114,48,2001,12
1114,48,2005,7
1114,48,2009,4
1114,48,2013,1
1114,44,2001,11
1114,44,2005,5
1114,44,2013,2
1114,123,2013,27
1114,123,2017,8
1114,123,2021,9
1114,123,2025,16
1114,12,2013,1
1114,09,2017,1
1114,159,2025,1
1114,153,2021,4
1114,153,2025,1
1114,10,1997,3
1114,10,2005,3
1114,10,2009,2
1114,10,2013,2
1114,10,2021,3
1114,10,2025,5
1114,124,2013,2
1114,124,2017,3
1114,124,2021,1
1114,46,2001,5
1114,11,1993,3
1114,11,1997,7
1114,11,2001,3
1114,11,2005,1
1114,22,1993,3
1114,14,1989,2
1114,132,2017,3
1114,132,2021,4
1114,132,2025,4
1114,92,2001,2
1119,01,1989,1274
1119,01,1993,1413
1119,01,1997,1539
1119,01,2001,910
1119,01,2005,1221
1119,01,2009,1475
1119,01,2013,1348
1119,01,2017,1321
1119,01,2021,1397
1119,01,2025,1626
1119,02,1989,1076
1119,02,1993,431
1119,02,1997,1148
1119,02,2001,1292
1119,02,2005,2022
1119,02,2009,2233
1119,02,2013,1773
1119,02,2017,2228
1119,02,2021,1992
1119,02,2025,3569
1119,03,1989,1223
1119,03,1993,709
1119,03,1997,716
1119,03,2001,1101
1119,03,2005,847
1119,03,2009,1140
1119,03,2013,2185
1119,03,2017,2279
1119,03,2021,1734
1119,03,2025,1151
1119,04,1989,1870
1119,04,1993,1582
1119,04,1997,2342
1119,04,2001,2414
1119,04,2005,1865
1119,04,2009,1812
1119,04,2013,1805
1119,04,2017,1651
1119,04,2021,1706
1119,04,2025,1931
1119,08,1989,12
1119,08,1993,5
1119,08,1997,8
1119,08,2001,4
1119,08,2005,6
1119,08,2009,18
1119,08,2013,106
1119,08,2017,124
1119,08,2021,100
1119,08,2025,97
1119,55,2009,7
1119,55,2013,18
1119,55,2017,52
1119,55,2021,204
1119,55,2025,354
1119,05,1989,1630
1119,05,1993,2664
1119,05,1997,1514
1119,05,2001,1000
1119,05,2005,1253
1119,05,2009,1168
1119,05,2013,1316
1119,05,2017,1504
1119,05,2021,2133
1119,05,2025,1219
1119,06,1989,302
1119,06,1993,231
1119,06,1997,172
1119,06,2001,409
1119,06,2005,320
1119,06,2009,244
1119,06,2013,168
1119,06,2017,222
1119,06,2021,258
1119,06,2025,263
1119,07,1989,212
1119,07,1993,144
1119,07,1997,231
1119,07,2001,253
1119,07,2005,396
1119,07,2009,161
1119,07,2013,175
1119,07,2017,126
1119,07,2021,122
1119,07,2025,99
1119,100,2005,32
1119,130,2017,9
1119,150,2021,6
1119,29,1997,5
1119,122,2005,6
1119,122,2013,3
1119,122,2017,12
1119,122,2021,103
1119,122,2025,91
1119,13,1993,30
1119,13,1997,10
1119,13,2001,17
1119,151,2021,12
1119,158,2025,12
1119,15,1989,11
1119,154,2025,57
1119,152,2021,27
1119,152,2025,64
1119,19,1993,17
1119,19,1997,19
1119,48,2001,112
1119,48,2005,62
1119,48,2009,69
1119,48,2013,29
1119,44,2001,68
1119,44,2005,20
1119,44,2009,8
1119,44,2013,7
1119,44,2017,10
1119,123,2013,188
1119,123,2017,143
1119,123,2021,125
1119,123,2025,213
1119,12,2009,1
1119,12,2013,10
1119,133,2017,30
1119,133,2021,19
1119,20,1997,2
1119,09,2001,1
1119,09,2009,2
1119,09,2017,2
1119,49,2001,6
1119,159,2025,14
1119,153,2021,25
1119,153,2025,20
1119,10,1993,36
1119,10,1997,30
1119,10,2005,34
1119,10,2009,42
1119,10,2013,19
1119,10,2017,27
1119,10,2021,40
1119,10,2025,70
1119,124,2013,28
1119,124,2017,7
1119,124,2021,7
1119,46,2001,41
1119,11,1993,15
1119,11,1997,30
1119,11,2001,19
1119,11,2005,17
1119,22,1993,57
1119,14,1989,20
1119,132,2017,13
1119,132,2021,10
1119,132,2025,22
1119,137,2017,2
1119,92,2001,12
1119,92,2005,2
1119,92,2009,6
1120,01,1989,1371
1120,01,1993,1528
1120,01,1997,1567
1120,01,2001,986
1120,01,2005,1398
1120,01,2009,1643
1120,01,2013,1522
1120,01,2017,1653
1120,01,2021,1754
1120,01,2025,1921
1120,02,1989,1174
1120,02,1993,533
1120,02,1997,1405
1120,02,2001,1503
1120,02,2005,2289
1120,02,2009,2605
