"Region","PolitParti","Godkjente1 1947"
"0101","01",2889
"0101","03",1241
"0101","04",640
"0101","07",221
"0101","09",623
"0102","01",3197
"0102","03",1467
"0102","04",921
"0102","07",443
"0102","09",1355
"0103","01",3180
"0103","03",2156
"0103","04",1086
"0103","07",347
"0103","09",940
"0104","01",4991
"0104","03",2245
"0104","04",951
"0104","07",436
"0104","09",1410
"0111","01",426
"0111","03",452
"0111","04",270
"0111","07",192
"0112","01",280
"0112","04",71
"0112","09",100
"0112","90h",153
"0113","01",1399
"0113","04",539
"0113","07",53
"0113","09",824
"0113","90h",468
"0114","01",136
"0114","04",110
"0114","07",26
"0114","90h",150
"0115","01",1625
"0115","03",305
"0115","04",673
"0115","07",186
"0115","71",172
"0115","09",582
"0115","90h",173
"0116","01",2109
"0116","03",382
"0116","04",680
"0116","71",481
"0116","09",157
"0116","90h",374
"0117","01",1507
"0117","03",189
"0117","04",331
"0117","07",64
"0117","71",180
"0117","09",207
"0117","90h",200
"0118","01",354
"0118","04",230
"0118","07",30
"0118","90h",189
"0119","01",621
"0119","04",238
"0119","90h",292
"0120","01",240
"0120","90h",411
"0122","01",421
"0122","04",364
"0122","07",112
"0122","71",856
"0123","01",637
"0123","04",126
"0123","71",669
"0124","01",1898
"0124","04",446
"0124","09",253
"0124","92",1690
"0125","01",788
"0125","04",577
"0125","07",130
"0125","71",1158
"0125","90",139
"0126","01",507
"0126","04",186
"0126","09",93
"0126","90h",563
"0127","01",393
"0127","04",200
"0127","90h",525
"0128","01",709
"0128","04",747
"0128","71",669
"0128","90",129
"0128","90h",170
"0129","01",167
"0129","04",186
"0129","71",365
"0130","01",2358
"0130","03",403
"0130","04",840
"0130","07",168
"0130","71",213
"0130","09",797
"0131","01",736
"0131","04",241
"0131","09",126
"0131","90h",240
"0132","01",3450
"0132","03",1243
"0132","04",1060
"0132","07",362
"0132","09",713
"0133","01",1109
"0133","04",473
"0133","09",244
"0133","90h",520
"0134","01",1413
"0134","04",884
"0134","09",287
"0134","90h",1306
"0135","01",556
"0135","04",370
"0135","90h",553
"0136","01",821
"0136","03",233
"0136","04",331
"0136","07",234
"0136","71",422
"0137","01",240
"0137","04",79
"0137","71",298
"0137","90",63
"0137","90h",128
"0137","92",142
"0138","01",411
"0138","04",216
"0138","71",517
"0138","09",100
"0201","01",146
"0201","09",27
