kom2024,parti,aar,stemmer
4036,06,2023,284
4036,91,2023,282
4036,92,2023,331
4201,01,2019,1149
4201,01,2023,1193
4201,02,2019,312
4201,02,2023,315
4201,03,2019,1082
4201,03,2023,1199
4201,04,2019,167
4201,55,2019,372
4201,55,2023,343
4201,05,2019,209
4201,05,2023,146
4201,06,2019,65
4201,07,2019,380
4201,07,2023,460
4202,01,2019,2250
4202,01,2023,2117
4202,02,2019,1084
4202,02,2023,1253
4202,03,2019,2268
4202,03,2023,2798
4202,04,2019,1696
4202,04,2023,1490
4202,08,2019,543
4202,08,2023,292
4202,55,2019,237
4202,55,2023,239
4202,05,2019,1062
4202,05,2023,734
4202,06,2019,518
4202,06,2023,841
4202,07,2019,909
4202,07,2023,666
4202,92,2019,166
4202,92,2023,1032
4203,01,2019,5866
4203,01,2023,6688
4203,02,2019,2606
4203,02,2023,3722
4203,03,2019,4198
4203,03,2023,3761
4203,04,2019,1255
4203,04,2023,1131
4203,08,2019,787
4203,08,2023,311
4203,55,2019,440
4203,55,2023,526
4203,05,2019,1520
4203,05,2023,669
4203,06,2019,1670
4203,06,2023,2548
4203,07,2019,741
4203,07,2023,736
4203,10,2019,668
4203,10,2023,519
4203,91,2019,1296
4203,91,2023,692
4203,92,2019,855
4203,92,2023,510
4204,01,2019,10250
4204,01,2023,8050
4204,02,2019,3093
4204,02,2023,5189
4204,03,2019,9926
4204,03,2023,16594
4204,04,2019,6431
4204,04,2023,6982
4204,08,2019,4216
4204,08,2023,2396
4204,55,2019,1610
4204,55,2023,1609
4204,05,2019,2575
4204,05,2023,1516
4204,06,2019,3431
4204,06,2023,3523
4204,07,2019,1857
4204,07,2023,2555
4204,10,2019,626
4204,10,2023,2745
4204,91,2019,3071
4204,91,2023,1763
4204,92,2019,8913
4204,92,2023,3899
4205,01,2019,2505
4205,01,2023,1444
4205,02,2019,3136
4205,02,2023,2848
4205,03,2019,1781
4205,03,2023,1878
4205,04,2019,1060
4205,04,2023,1025
4205,08,2019,554
4205,08,2023,320
4205,55,2019,170
4205,55,2023,185
4205,05,2019,1337
4205,05,2023,603
4205,06,2019,372
4205,06,2023,795
4205,07,2019,494
4205,07,2023,1796
4205,10,2019,187
4205,92,2019,141
4205,92,2023,1239
4206,01,2019,1317
4206,01,2023,881
4206,02,2019,1065
4206,02,2023,1723
4206,03,2019,712
4206,03,2023,655
4206,04,2019,777
4206,04,2023,782
4206,08,2023,49
4206,55,2019,120
4206,05,2019,430
4206,05,2023,380
4206,06,2019,231
4206,06,2023,270
4206,07,2019,169
4206,07,2023,129
4206,10,2019,82
4206,92,2023,257
4207,01,2019,512
4207,01,2023,402
4207,02,2019,732
4207,02,2023,2124
4207,03,2019,1042
4207,03,2023,557
4207,04,2019,624
4207,04,2023,648
4207,55,2019,141
4207,55,2023,157
4207,05,2019,857
4207,05,2023,271
4207,06,2019,196
4207,06,2023,201
4207,07,2019,302
4207,07,2023,217
4207,91,2023,135
4207,92,2019,61
4211,01,2019,448
4211,01,2023,233
4211,02,2019,109
4211,02,2023,172
4211,03,2019,169
4211,03,2023,403
4211,04,2019,78
4211,04,2023,92
4211,55,2023,72
4211,05,2019,409
4211,05,2023,250
4212,01,2019,298
4212,01,2023,326
4212,03,2019,116
4212,03,2023,166
4212,04,2019,497
4212,04,2023,432
4212,05,2019,326
4212,05,2023,292
4213,01,2019,658
4213,01,2023,617
4213,02,2019,144
4213,02,2023,220
4213,03,2019,725
4213,03,2023,992
4213,04,2019,146
4213,04,2023,176
4213,08,2019,73
4213,55,2019,30
4213,55,2023,86
4213,05,2019,627
4213,05,2023,369
4213,06,2023,231
4213,07,2019,306
4213,07,2023,138
4213,91,2019,551
4213,92,2023,246
4214,01,2019,641
4214,01,2023,649
4214,02,2019,369
4214,02,2023,573
4214,03,2019,148
4214,03,2023,203
4214,04,2019,812
4214,04,2023,639
4214,05,2019,633
4214,05,2023,458
4214,06,2023,129
4214,07,2019,56
4214,92,2019,119
4214,92,2023,240
4215,01,2019,1047
4215,01,2023,992
4215,02,2019,418
4215,02,2023,523
4215,03,2019,1527
4215,03,2023,1672
4215,04,2019,445
4215,04,2023,465
4215,08,2019,266
4215,08,2023,171
4215,55,2019,126
4215,55,2023,167
4215,05,2019,394
4215,05,2023,257
4215,06,2019,321
4215,06,2023,408
4215,07,2019,468
4215,07,2023,295
4215,10,2019,464
4215,10,2023,729
4216,01,2019,389
4216,01,2023,307
4216,02,2019,225
4216,02,2023,237
4216,03,2019,547
4216,03,2023,663
4216,04,2019,260
4216,04,2023,368
4216,55,2023,50
4216,05,2019,825
4216,05,2023,528
4216,06,2023,82
4216,07,2019,58
4216,07,2023,29
4216,90,2019,174
4216,92,2023,185
4217,01,2019,287
4217,01,2023,364
4217,03,2019,135
4217,03,2023,147
4217,04,2019,84
4217,55,2023,58
4217,05,2019,448
4217,05,2023,341
4218,01,2019,88
4218,01,2023,81
4218,02,2019,62
4218,02,2023,69
4218,03,2019,154
4218,03,2023,209
4218,04,2019,153
4218,04,2023,196
4218,05,2019,254
4218,05,2023,138
4219,01,2019,677
4219,01,2023,565
4219,02,2019,96
4219,02,2023,113
4219,03,2019,191
4219,03,2023,368
4219,04,2019,400
4219,04,2023,360
4219,55,2019,43
4219,55,2023,38
4219,05,2019,246
4219,05,2023,128
4219,06,2019,43
4219,06,2023,42
4219,07,2019,127
4219,07,2023,195
4220,01,2019,207
4220,01,2023,149
4220,03,2019,173
4220,03,2023,273
4220,05,2019,192
4220,05,2023,183
4220,10,2023,52
4220,91,2019,122
4221,01,2019,254
4221,01,2023,145
4221,03,2019,104
4221,03,2023,148
4221,05,2019,264
4221,05,2023,190
4221,07,2019,30
4221,91,2023,158
4222,01,2019,157
4222,01,2023,149
4222,03,2019,154
4222,03,2023,127
4222,04,2019,34
4222,04,2023,40
4222,05,2019,111
4222,05,2023,101
4222,07,2019,67
4222,07,2023,100
4222,91,2023,43
4223,01,2019,1219
4223,01,2023,1043
4223,02,2019,610
4223,02,2023,1029
4223,03,2019,840
4223,03,2023,1052
4223,04,2019,1863
4223,04,2023,1742
4223,55,2019,117
4223,55,2023,154
4223,05,2019,1590
4223,05,2023,1088
4223,06,2019,290
4223,06,2023,333
4223,07,2019,137
4223,07,2023,121
4223,92,2019,298
4223,92,2023,483
4224,01,2019,206
4224,01,2023,175
4224,03,2019,113
4224,03,2023,86
4224,04,2019,86
4224,04,2023,125
4224,05,2019,170
4224,05,2023,137
4225,01,2019,688
4225,01,2023,557
4225,02,2019,572
4225,02,2023,1722
4225,03,2019,1435
4225,03,2023,911
4225,04,2019,1087
4225,04,2023,863
4225,08,2023,60
4225,55,2019,149
4225,55,2023,93
4225,05,2019,894
4225,05,2023,504
4225,06,2023,66
4225,07,2019,200
4225,07,2023,301
4225,92,2023,237
4226,01,2019,67
4226,01,2023,117
4226,02,2019,160
4226,02,2023,165
4226,03,2019,195
4226,03,2023,326
4226,04,2019,77
4226,04,2023,107
4226,05,2019,371
4226,05,2023,247
4226,91,2019,93
4226,91,2023,71
4227,01,2019,698
4227,01,2023,608
4227,02,2019,470
4227,02,2023,700
4227,03,2019,427
4227,03,2023,325
4227,04,2019,817
4227,04,2023,892
4227,08,2023,82
4227,05,2019,687
4227,05,2023,229
4227,07,2019,62
4227,07,2023,48
4227,92,2023,255
4228,01,2019,443
4228,01,2023,346
4228,02,2023,50
4228,03,2019,193
4228,03,2023,207
4228,04,2019,107
4228,04,2023,150
4228,05,2019,216
4228,05,2023,284
4228,07,2019,68
4228,07,2023,60
4228,90,2019,73
1101,01,1987,1669
1101,01,1991,2022
1101,01,1995,2151
1101,01,1999,2171
1101,01,2003,1433
1101,01,2007,1580
1101,01,2011,1631
1101,01,2015,2022
1101,01,2019,2481
1101,01,2023,1897
1101,02,1987,452
1101,02,1991,344
1101,02,1995,453
1101,02,1999,539
1101,02,2003,1051
1101,02,2007,1031
1101,02,2011,902
1101,02,2015,1020
1101,02,2019,1554
1101,02,2023,1613
1101,03,1987,1532
1101,03,1991,1160
1101,03,1995,1041
1101,03,1999,1163
1101,03,2003,1699
1101,03,2007,1697
1101,03,2011,1693
1101,03,2015,1269
1101,03,2019,1205
1101,03,2023,1607
1101,04,1987,1142
1101,04,1991,987
1101,04,1995,1236
1101,04,1999,1015
1101,04,2003,637
1101,04,2007,899
1101,04,2011,1257
1101,04,2015,957
1101,04,2019,650
1101,04,2023,702
1101,08,2019,167
1101,08,2023,87
1101,55,2023,124
1101,05,1987,540
1101,05,1991,827
1101,05,1995,680
1101,05,1999,437
1101,05,2003,492
1101,05,2007,368
1101,05,2011,421
1101,05,2015,521
1101,05,2019,886
1101,05,2023,387
1101,06,1987,220
1101,06,1991,335
1101,06,2003,209
1101,06,2007,131
1101,06,2011,164
1101,06,2015,285
1101,06,2019,397
1101,06,2023,332
1101,07,1987,371
1101,07,1991,389
1101,07,1995,509
1101,07,1999,462
1101,07,2003,432
1101,07,2007,409
1101,07,2011,415
1101,07,2015,268
1101,07,2019,181
1101,07,2023,345
1101,10,2023,85
1101,92,2023,447
1103,01,1987,14943
1103,01,1991,12607
1103,01,1995,12507
1103,01,1999,11228
1103,01,2003,10087
1103,01,2007,11614
1103,01,2011,17618
1103,01,2015,16321
1103,01,2019,18190
1103,01,2023,23897
1103,02,1987,7719
1103,02,1991,4503
1103,02,1995,8323
1103,02,1999,8748
1103,02,2003,10805
1103,02,2007,8271
1103,02,2011,7983
1103,02,2015,6480
1103,02,2019,6345
1103,02,2023,6523
1103,03,1987,14735
1103,03,1991,12359
1103,03,1995,11151
1103,03,1999,14823
1103,03,2003,13622
1103,03,2007,18369
1103,03,2011,20694
1103,03,2015,17242
1103,03,2019,16504
1103,03,2023,22598
1103,04,1987,4432
1103,04,1991,4380
1103,04,1995,4965
1103,04,1999,5358
1103,04,2003,3423
1103,04,2007,4160
1103,04,2011,3547
1103,04,2015,3499
1103,04,2019,3161
1103,04,2023,3422
1103,08,1995,255
1103,08,2003,140
1103,08,2011,765
1103,08,2015,3113
1103,08,2019,4643
1103,08,2023,2161
1103,55,2011,840
1103,55,2015,779
1103,55,2019,3922
1103,55,2023,2854
1103,05,1987,839
1103,05,1991,2556
1103,05,1995,1723
1103,05,1999,697
1103,05,2003,861
1103,05,2007,933
1103,05,2011,1153
1103,05,2015,1101
1103,05,2019,3426
1103,05,2023,1582
1103,06,1987,2677
1103,06,1991,5815
1103,06,1995,2642
1103,06,1999,2932
1103,06,2003,5847
1103,06,2007,2969
1103,06,2011,2408
1103,06,2015,2662
1103,06,2019,3402
1103,06,2023,3447
1103,07,1987,3401
1103,07,1991,1867
1103,07,1995,2851
1103,07,1999,2153
1103,07,2003,2374
1103,07,2007,4939
1103,07,2011,4546
1103,07,2015,4966
1103,07,2019,3341
1103,07,2023,2739
1103,13,1991,427
1103,13,1995,152
1103,44,2003,56
1103,12,1987,619
1103,09,1987,75
1103,09,1991,95
1103,10,1991,4030
1103,10,1995,1402
1103,10,1999,988
1103,10,2003,2150
1103,10,2007,896
1103,10,2011,1196
1103,10,2015,617
1103,10,2019,1223
1103,10,2023,941
1103,11,1987,533
1103,11,1991,343
1103,11,1995,544
1103,11,1999,2049
1103,11,2003,785
1103,11,2007,687
1103,91,1995,1804
1103,91,1999,680
1103,91,2007,252
1103,91,2015,2524
1103,91,2023,382
1103,92,1991,1293
1103,92,2003,70
1103,92,2007,117
1103,92,2011,88
1103,92,2015,292
1103,92,2019,7395
1103,92,2023,3942
1106,01,1987,4431
1106,01,1991,2961
1106,01,1995,3229
1106,01,1999,2910
1106,01,2003,3171
1106,01,2007,2910
1106,01,2011,4450
1106,01,2015,6286
1106,01,2019,5382
1106,01,2023,4033
1106,02,1987,2291
1106,02,1991,1394
1106,02,1995,2274
1106,02,1999,2519
1106,02,2003,3313
1106,02,2007,1950
1106,02,2011,1891
1106,02,2015,2184
1106,02,2019,2182
1106,02,2023,2495
1106,03,1987,3517
1106,03,1991,2451
1106,03,1995,2902
1106,03,1999,3540
1106,03,2003,3976
1106,03,2007,5649
1106,03,2011,5933
1106,03,2015,3490
1106,03,2019,4828
1106,03,2023,5407
1106,04,1987,2047
1106,04,1991,2204
1106,04,1995,1719
1106,04,1999,1651
1106,04,2003,809
1106,04,2007,807
1106,04,2011,868
1106,04,2015,834
1106,04,2019,626
1106,04,2023,619
1106,08,2011,96
1106,08,2015,569
1106,08,2019,884
1106,08,2023,449
1106,55,2011,84
1106,55,2015,60
1106,55,2019,353
1106,55,2023,483
1106,05,1987,191
1106,05,1991,552
1106,05,1995,427
1106,05,1999,228
1106,05,2003,213
1106,05,2007,189
1106,05,2011,175
1106,05,2015,295
1106,05,2019,876
1106,05,2023,335
1106,06,1987,494
1106,06,1991,1108
1106,06,1995,555
1106,06,1999,794
1106,06,2003,1005
1106,06,2007,613
1106,06,2011,390
1106,06,2015,546
1106,06,2019,922
1106,06,2023,1253
1106,07,1987,1190
1106,07,1991,849
1106,07,1995,1616
1106,07,1999,799
1106,07,2003,459
1106,07,2007,1293
1106,07,2011,843
1106,07,2015,768
1106,07,2019,515
1106,07,2023,700
1106,13,1995,95
1106,10,1991,2324
1106,10,1995,753
1106,10,2003,230
1106,10,2007,656
1106,10,2011,794
1106,10,2015,490
1106,10,2019,576
1106,10,2023,542
1106,11,1987,75
1106,11,1991,63
1106,11,1995,84
1106,11,1999,93
1106,11,2003,77
1106,11,2007,102
1106,92,1991,139
1106,92,1995,63
1106,92,2015,113
1106,92,2019,197
1106,92,2023,1480
1108,01,2019,9233
1108,01,2023,5813
1108,02,2019,6634
1108,02,2023,8665
1108,03,2019,6010
1108,03,2023,9306
1108,04,2019,2728
1108,04,2023,3192
1108,08,2019,1900
1108,08,2023,1078
1108,55,2019,841
1108,55,2023,1078
1108,05,2019,2553
1108,05,2023,1478
1108,06,2019,1649
1108,06,2023,1880
1108,07,2019,911
1108,07,2023,1276
1108,10,2019,447
1108,10,2023,552
1108,92,2019,3939
1108,92,2023,2661
1111,01,1987,612
1111,01,1991,485
1111,01,1995,463
1111,01,1999,510
1111,01,2003,441
1111,01,2007,512
1111,01,2011,516
1111,01,2015,519
1111,01,2019,400
1111,01,2023,353
1111,02,1987,212
1111,02,1991,150
1111,02,1995,253
1111,02,1999,318
1111,02,2003,459
1111,02,2007,457
1111,02,2011,319
1111,02,2015,175
1111,02,2019,164
1111,02,2023,248
1111,03,1987,397
1111,03,1991,288
1111,03,1995,228
1111,03,1999,161
1111,03,2003,149
1111,03,2007,129
1111,03,2011,322
1111,03,2015,204
1111,03,2019,209
1111,03,2023,182
1111,04,1987,460
1111,04,1991,380
1111,04,1995,362
1111,04,1999,324
1111,04,2003,236
1111,04,2007,257
1111,04,2011,337
1111,04,2015,446
1111,04,2019,478
1111,04,2023,511
1111,55,2023,61
1111,05,1987,139
1111,05,1991,264
1111,05,1995,221
1111,05,1999,146
1111,05,2003,127
1111,05,2007,96
1111,05,2011,99
1111,05,2015,117
1111,05,2019,215
1111,05,2023,234
1111,06,2003,69
1111,06,2007,24
1111,07,1987,100
1111,07,1991,142
1111,07,1995,113
1111,07,1999,134
1111,07,2003,106
1111,07,2007,135
1111,07,2011,128
1111,07,2015,146
1111,07,2019,126
1111,07,2023,179
1111,91,1995,108
1111,91,2019,230
1111,92,1991,132
1112,01,1987,416
1112,01,1991,365
1112,01,1995,352
1112,01,1999,324
1112,01,2003,259
1112,01,2007,337
1112,01,2011,499
1112,01,2015,537
1112,01,2019,344
1112,01,2023,240
1112,02,1987,144
1112,02,1995,127
1112,02,1999,222
1112,02,2003,351
1112,02,2007,391
1112,02,2011,272
1112,02,2015,276
1112,02,2019,239
1112,02,2023,246
1112,03,1987,282
1112,03,1991,340
1112,03,1995,231
1112,03,1999,188
1112,03,2003,146
1112,03,2007,104
1112,03,2011,227
1112,03,2015,224
1112,03,2019,323
1112,03,2023,386
1112,04,1987,465
1112,04,1991,411
1112,04,1995,404
1112,04,1999,379
1112,04,2003,376
1112,04,2007,373
1112,04,2011,361
1112,04,2015,236
1112,04,2019,300
1112,04,2023,471
1112,05,1987,216
1112,05,1991,331
1112,05,1995,338
1112,05,1999,274
1112,05,2003,243
1112,05,2007,288
1112,05,2011,193
1112,05,2015,188
1112,05,2019,369
1112,05,2023,335
1112,07,1987,124
1112,07,1991,103
1112,07,1995,57
1112,07,1999,85
1112,07,2003,83
1112,07,2007,110
1112,07,2011,75
1112,07,2015,119
1112,07,2019,98
1112,07,2023,22
1114,01,1987,168
1114,01,1991,153
1114,01,1995,181
1114,01,1999,199
1114,01,2003,162
1114,01,2007,141
1114,01,2011,150
1114,01,2015,201
1114,01,2019,161
1114,01,2023,167
1114,02,2011,104
1114,02,2015,82
1114,02,2023,102
1114,03,1987,197
1114,03,1991,162
1114,03,1995,191
1114,03,1999,274
1114,03,2003,366
1114,03,2007,365
1114,03,2011,477
1114,03,2015,344
1114,03,2019,375
1114,03,2023,323
1114,04,1987,341
1114,04,1991,348
1114,04,1995,343
1114,04,1999,356
1114,04,2003,283
1114,04,2007,304
1114,04,2011,249
1114,04,2015,333
1114,04,2019,296
1114,04,2023,337
1114,05,1987,386
1114,05,1991,555
1114,05,1995,619
1114,05,1999,434
1114,05,2003,426
1114,05,2007,411
1114,05,2011,304
1114,05,2015,426
1114,05,2019,543
1114,05,2023,252
1114,07,2007,102
1114,07,2011,76
1114,07,2015,86
1114,07,2019,111
1114,91,1987,136
1114,91,1991,87
1114,91,2023,320
1119,01,1987,588
1119,01,1991,449
1119,01,1995,601
1119,01,1999,534
1119,01,2003,541
1119,01,2007,449
1119,01,2011,599
1119,01,2015,672
1119,01,2019,708
1119,01,2023,546
1119,02,1987,249
1119,02,1991,229
1119,02,1995,460
1119,02,1999,761
1119,02,2003,1045
1119,02,2007,914
1119,02,2011,723
1119,02,2015,748
1119,02,2019,841
1119,02,2023,1529
1119,03,1987,380
1119,03,1991,530
1119,03,1995,613
1119,03,1999,941
1119,03,2003,839
1119,03,2007,635
1119,03,2011,1586
1119,03,2015,1680
1119,03,2019,1246
1119,03,2023,1780
1119,04,1987,1080
1119,04,1991,1231
1119,04,1995,1398
1119,04,1999,1335
1119,04,2003,1242
1119,04,2007,1449
1119,04,2011,1385
1119,04,2015,1763
1119,04,2019,1852
1119,04,2023,2286
1119,08,2015,104
1119,55,2019,89
1119,55,2023,107
1119,05,1987,448
1119,05,1991,1165
1119,05,1995,1562
1119,05,1999,1195
1119,05,2003,1173
1119,05,2007,826
1119,05,2011,770
1119,05,2015,798
1119,05,2019,1419
1119,05,2023,936
1119,06,1987,157
1119,06,1991,332
1119,06,1995,254
1119,06,1999,297
1119,06,2003,312
1119,06,2007,192
1119,06,2011,144
1119,06,2015,134
1119,06,2019,228
1119,06,2023,309
1119,07,1991,123
1119,07,1995,97
1119,07,1999,94
1119,07,2003,74
1119,07,2007,120
1119,07,2011,114
1119,07,2015,51
1119,07,2023,122
1119,90,1987,154
1119,91,1987,3346
1119,91,1991,2298
1119,91,1995,1311
1119,91,1999,1028
1119,91,2003,1222
1119,91,2007,2383
1119,91,2011,2619
1119,91,2015,2744
1119,91,2019,2345
1119,91,2023,1103
1119,92,2007,60
1119,92,2011,114
1119,92,2015,140
1119,92,2019,233
1119,92,2023,578
1120,01,1987,1031
1120,01,1991,760
1120,01,1995,879
1120,01,1999,771
1120,01,2003,749
1120,01,2007,839
1120,01,2011,1231
1120,01,2015,1292
1120,01,2019,1245
1120,01,2023,1011
1120,02,1987,726
1120,02,1991,594
1120,02,1995,776
1120,02,1999,1120
1120,02,2003,1481
1120,02,2007,1480
1120,02,2011,1316
1120,02,2015,1548
1120,02,2019,1938
1120,02,2023,2484
1120,03,1987,1465
1120,03,1991,1298
1120,03,1995,1054
1120,03,1999,1278
1120,03,2003,1346
1120,03,2007,1706
1120,03,2011,2580
1120,03,2015,2313
1120,03,2019,2048
1120,03,2023,1915
1120,04,1987,920
1120,04,1991,931
1120,04,1995,895
1120,04,1999,1114
1120,04,2003,831
1120,04,2007,978
1120,04,2011,1240
1120,04,2015,1240
1120,04,2019,1169
1120,04,2023,1276
1120,08,2015,265
1120,08,2019,312
1120,08,2023,165
1120,55,2011,30
1120,55,2019,96
1120,55,2023,172
1120,05,1987,946
1120,05,1991,1671
1120,05,1995,1650
1120,05,1999,1078
1120,05,2003,976
1120,05,2007,796
1120,05,2011,812
1120,05,2015,993
1120,05,2019,1595
1120,05,2023,931
1120,06,1991,336
1120,06,1995,167
1120,06,1999,210
1120,06,2003,387
1120,06,2007,172
1120,06,2011,113
1120,06,2019,316
1120,06,2023,359
1120,07,1991,218
1120,07,1995,323
1120,07,1999,355
1120,07,2003,263
1120,07,2007,357
1120,07,2011,346
1120,07,2015,332
1120,07,2019,190
1120,07,2023,485
1120,11,1987,22
1120,11,2007,22
1120,90,1987,417
1120,92,2019,519
1120,92,2023,857
1121,01,1987,1233
1121,01,1991,1042
1121,01,1995,1276
1121,01,1999,1178
1121,01,2003,1092
1121,01,2007,1388
1121,01,2011,1248
1121,01,2015,1643
1121,01,2019,1664
1121,01,2023,1005
1121,02,1987,728
1121,02,1991,640
1121,02,1995,810
1121,02,1999,1032
1121,02,2003,1574
1121,02,2007,1270
1121,02,2011,960
1121,02,2015,970
1121,02,2019,1165
1121,02,2023,975
1121,03,1987,1450
1121,03,1991,1268
1121,03,1995,1032
1121,03,1999,1047
1121,03,2003,906
1121,03,2007,1220
1121,03,2011,2878
1121,03,2015,2582
1121,03,2019,2634
1121,03,2023,3722
1121,04,1987,1066
1121,04,1991,1081
1121,04,1995,1219
1121,04,1999,1296
1121,04,2003,1234
1121,04,2007,1321
1121,04,2011,1199
1121,04,2015,1265
1121,04,2019,1080
1121,04,2023,1016
1121,08,2011,126
1121,08,2015,355
1121,08,2019,354
1121,08,2023,200
1121,55,2023,129
1121,05,1987,824
1121,05,1991,1434
1121,05,1995,1234
1121,05,1999,887
1121,05,2003,1013
1121,05,2007,822
1121,05,2011,1052
1121,05,2015,1109
1121,05,2019,1817
1121,05,2023,1257
1121,06,1987,282
1121,06,1991,486
1121,06,1995,306
1121,06,1999,319
1121,06,2003,522
1121,06,2007,385
1121,06,2011,293
1121,06,2015,317
1121,06,2019,576
1121,06,2023,710
1121,07,1991,264
1121,07,1995,409
1121,07,1999,450
1121,07,2003,251
1121,07,2007,376
1121,07,2011,428
1121,07,2015,363
1121,07,2019,419
1121,07,2023,491
1121,10,2007,146
1121,11,1987,25
1121,11,2003,31
1121,11,2007,37
1121,90,1987,330
1121,92,2023,527
1122,01,1987,1029
1122,01,1991,772
1122,01,1995,813
1122,01,1999,984
1122,01,2003,790
1122,01,2007,806
1122,01,2011,1070
1122,01,2015,1732
1122,01,2019,2057
1122,01,2023,1443
1122,02,1987,417
1122,02,1991,244
1122,02,1995,362
1122,02,1999,560
1122,02,2003,947
1122,02,2007,1033
1122,02,2011,1028
1122,02,2015,737
1122,02,2019,804
1122,02,2023,769
1122,03,1987,550
1122,03,1991,559
1122,03,1995,529
1122,03,1999,747
1122,03,2003,457
1122,03,2007,621
1122,03,2011,1080
1122,03,2015,713
1122,03,2019,749
1122,03,2023,1252
1122,04,1987,721
1122,04,1991,683
1122,04,1995,759
1122,04,1999,836
1122,04,2003,1062
1122,04,2007,1022
1122,04,2011,1302
1122,04,2015,1046
1122,04,2019,758
1122,04,2023,797
1122,08,2015,99
1122,08,2019,160
1122,08,2023,69
1122,55,2019,70
1122,55,2023,101
1122,05,1987,436
1122,05,1991,762
1122,05,1995,699
1122,05,1999,407
1122,05,2003,413
1122,05,2007,473
1122,05,2011,376
1122,05,2015,567
1122,05,2019,771
1122,05,2023,540
1122,06,1991,396
1122,06,1995,185
1122,06,2003,277
1122,06,2007,174
1122,06,2011,134
1122,06,2015,120
1122,06,2019,202
1122,06,2023,192
1122,07,1987,283
1122,07,1991,165
1122,07,1995,155
1122,07,1999,152
1122,07,2007,197
1122,07,2011,163
1122,07,2015,103
1122,07,2019,82
1122,07,2023,94
1122,11,2003,21
1122,92,2023,410
1124,01,1987,1295
1124,01,1991,1088
1124,01,1995,1269
1124,01,1999,1188
1124,01,2003,1145
1124,01,2007,1400
1124,01,2011,1800
1124,01,2015,1845
1124,01,2019,2139
1124,01,2023,1514
1124,02,1987,1719
1124,02,1991,1508
1124,02,1995,1345
1124,02,1999,1680
1124,02,2003,2298
1124,02,2007,2340
1124,02,2011,2224
1124,02,2015,1787
1124,02,2019,2334
1124,02,2023,2997
1124,03,1987,1396
1124,03,1991,1476
1124,03,1995,1754
1124,03,1999,2297
1124,03,2003,2252
1124,03,2007,2812
1124,03,2011,3980
1124,03,2015,4139
1124,03,2019,3720
1124,03,2023,4911
1124,04,1987,858
1124,04,1991,926
1124,04,1995,1071
1124,04,1999,1214
1124,04,2003,922
1124,04,2007,981
1124,04,2011,1104
1124,04,2015,1020
1124,04,2019,849
1124,04,2023,871
1124,08,2015,274
1124,08,2019,454
1124,08,2023,334
1124,55,2019,202
1124,55,2023,269
1124,05,1987,776
1124,05,1991,1073
1124,05,1995,1064
1124,05,1999,531
1124,05,2003,485
1124,05,2007,382
1124,05,2011,368
1124,05,2015,600
1124,05,2019,1311
1124,05,2023,565
1124,06,1987,176
1124,06,1991,447
1124,06,2003,704
1124,06,2007,391
1124,06,2011,260
1124,06,2015,182
1124,06,2019,496
1124,06,2023,531
1124,07,1991,279
1124,07,1995,368
1124,07,1999,404
1124,07,2003,275
1124,07,2007,430
1124,07,2011,448
1124,07,2015,456
1124,07,2019,351
1124,07,2023,364
1124,10,1991,421
1124,10,1995,336
1124,10,2007,188
1124,10,2011,348
1124,90,1987,396
1124,91,1987,833
1124,91,1991,528
1124,91,1995,719
1124,91,1999,656
1124,91,2003,461
1124,91,2007,835
1124,91,2011,442
1124,91,2015,560
1124,92,2019,1335
1124,92,2023,974
1127,01,1987,909
1127,01,1991,932
1127,01,1995,859
1127,01,1999,938
1127,01,2003,1536
1127,01,2007,1522
1127,01,2011,1349
1127,01,2015,1384
1127,01,2019,1403
1127,01,2023,789
1127,02,1991,308
1127,02,1995,563
1127,02,1999,681
1127,02,2003,744
1127,02,2007,837
1127,02,2011,665
1127,02,2015,573
1127,02,2019,793
1127,02,2023,863
1127,03,1987,1180
1127,03,1991,944
1127,03,1995,796
1127,03,1999,701
1127,03,2003,492
1127,03,2007,770
1127,03,2011,1459
1127,03,2015,1188
1127,03,2019,1308
1127,03,2023,1375
1127,04,1987,622
1127,04,1991,633
1127,04,1995,691
1127,04,1999,754
1127,04,2003,612
1127,04,2007,743
1127,04,2011,752
1127,04,2015,807
1127,04,2019,724
1127,04,2023,676
1127,08,2015,181
1127,08,2019,246
1127,08,2023,147
1127,55,2023,96
1127,05,1987,539
1127,05,1991,704
1127,05,1995,738
1127,05,1999,610
1127,05,2003,311
1127,05,2007,349
1127,05,2011,368
1127,05,2015,535
1127,05,2019,908
1127,05,2023,1214
1127,06,2003,249
1127,06,2007,118
1127,06,2011,95
1127,06,2019,181
1127,06,2023,170
1127,07,1987,321
1127,07,1991,213
1127,07,1995,263
1127,07,1999,374
1127,07,2003,205
1127,07,2007,208
1127,07,2011,265
1127,07,2015,246
1127,07,2019,166
1127,07,2023,332
1127,92,2023,243
1130,01,1987,1206
1130,01,1991,1004
1130,01,1995,1161
1130,01,1999,1227
1130,01,2003,1236
1130,01,2007,1068
1130,01,2011,2212
1130,01,2015,1314
1130,01,2019,872
1130,01,2023,802
1130,02,1999,350
1130,02,2003,806
1130,02,2007,867
1130,02,2011,666
1130,02,2015,491
1130,02,2019,485
1130,02,2023,674
1130,03,1987,844
1130,03,1991,537
1130,03,1995,706
1130,03,1999,691
1130,03,2003,514
1130,03,2007,671
1130,03,2011,916
1130,03,2015,1339
1130,03,2019,2234
1130,03,2023,2074
1130,04,1987,975
