"Region","PolitParti","Godkjente1 1975"
"0101","01",7791
"0101","03",2173
"0101","04",2048
"0101","05",1059
"0101","06",693
"0101","90",474
"0102","01",3597
"0102","03",1605
"0102","04",826
"0102","06",414
"0102","75",149
"0102","90",403
"0103","01",8086
"0103","03",4044
"0103","04",1806
"0103","05",413
"0103","06",943
"0103","07",315
"0103","74",291
"0104","01",6157
"0104","03",4474
"0104","04",941
"0104","05",322
"0104","06",741
"0104","75",125
"0104","74",401
"0104","11",162
"0111","01",447
"0111","03",397
"0111","04",149
"0111","05",147
"0111","06",43
"0111","92",180
"0113","01",3076
"0113","03",754
"0113","04",496
"0113","05",425
"0113","06",517
"0113","07",155
"0114","01",331
"0114","04",203
"0114","05",295
"0115","01",3260
"0115","03",570
"0115","04",1025
"0115","05",574
"0115","06",381
"0115","07",183
"0115","75",236
"0118","01",362
"0118","04",197
"0118","05",230
"0119","01",813
"0119","03",153
"0119","04",516
"0119","05",435
"0121","01",174
"0121","03",36
"0121","04",109
"0121","05",71
"0122","01",646
"0122","03",218
"0122","04",362
"0122","05",806
"0122","07",70
"0123","01",597
"0123","03",377
"0123","04",191
"0123","05",595
"0123","06",70
"0124","01",2276
"0124","03",828
"0124","04",634
"0124","05",704
"0124","06",255
"0124","07",313
"0124","92",425
"0125","01",1648
"0125","03",626
"0125","04",883
"0125","05",1050
"0125","06",152
"0125","07",207
"0127","01",477
"0127","03",92
"0127","04",253
"0127","05",438
"0127","07",81
"0128","01",1276
"0128","03",356
"0128","04",912
"0128","05",1017
"0128","07",92
"0128","92",129
"0130","01",4515
"0130","03",1190
"0130","04",1288
"0130","05",476
"0130","06",531
"0130","07",284
"0130","74",197
"0131","01",1581
"0131","03",403
"0131","04",369
"0131","05",220
"0131","06",160
"0131","07",67
"0133","01",1978
"0133","03",926
"0133","04",488
"0133","06",281
"0133","07",128
"0133","92",246
"0134","01",2463
"0134","03",1507
"0134","04",1000
"0134","05",462
"0134","06",215
"0134","07",358
"0135","01",988
"0135","03",319
"0135","04",489
"0135","05",499
"0135","92",230
"0136","01",1691
"0136","03",1298
"0136","04",421
"0136","05",736
"0136","06",157
"0136","74",343
"0137","01",283
"0137","03",252
"0137","04",166
"0137","05",340
"0137","06",74
"0137","07",66
"0137","74",44
"0138","01",618
"0138","03",325
"0138","04",201
"0138","05",486
"0211","01",1316
"0211","03",1064
"0211","04",242
"0211","05",630
"0211","06",190
"0211","74",70
"0213","01",2862
"0213","03",2805
"0213","04",735
"0213","05",728
"0213","06",543
"0213","07",306
"0213","74",181
"0213","11",53
"0214","01",1429
"0214","03",1042
"0214","04",374
"0214","05",1269
"0214","06",330
"0214","07",265
"0214","75",113
"0214","74",232
"0215","01",1290
"0215","03",1472
"0215","04",250
"0215","05",503
"0215","07",264
"0215","75",116
"0215","74",101
"0216","01",1297
"0216","03",1566
"0216","04",455
"0216","05",193
"0216","06",382
"0216","07",182
"0216","75",98
"0216","74",101
"0216","92",17
"0217","01",2176
"0217","03",3268
"0217","04",514
"0217","05",224
"0217","06",563
"0217","07",212
"0217","74",445
"0219","01",9283
"0219","03",22222
"0219","04",2265
"0219","05",1165
"0219","06",2160
"0219","07",1768
"0219","75",1360
"0219","74",1264
"0219","11",437
"0220","01",4033
"0220","03",7355
"0220","04",1054
"0220","05",946
"0220","06",1019
"0220","07",863
"0220","75",752
"0220","74",430
"0220","11",226
"0221","01",3149
"0221","03",636
"0221","04",735
"0221","05",1149
"0221","06",227
"0221","07",144
"0221","74",125
"0226","01",1902
"0226","03",477
"0226","04",346
"0226","05",1275
"0226","06",336
"0226","75",90
"0226","90",96
"0227","01",1684
"0227","03",533
"0227","04",269
"0227","05",472
"0227","06",213
"0227","07",180
"0227","74",86
"0228","01",2073
"0228","03",1381
"0228","04",359
"0228","05",257
"0228","06",334
"0228","07",126
"0228","74",145
"0228","92",126
"0229","01",1150
"0229","03",513
"0229","04",209
"0229","05",387
"0229","06",159
"0229","07",85
"0229","75",64
"0229","74",99
"0229","92",5
"0230","01",3899
"0230","03",2302
"0230","04",661
"0230","05",436
"0230","06",793
"0230","07",306
"0230","74",209
"0231","01",8395
"0231","03",3963
"0231","04",1174
"0231","05",831
"0231","06",1293
"0231","07",477
"0231","74",562
"0231","11",136
"0233","01",2371
"0233","03",1264
"0233","04",319
"0233","05",388
"0233","06",413
"0233","07",877
"0233","75",130
"0233","74",321
"0234","01",594
"0234","03",297
"0234","04",168
"0234","05",397
"0235","01",3179
"0235","03",1631
"0235","04",514
"0235","05",1187
"0235","06",262
"0235","07",190
"0235","75",186
"0235","74",189
"0236","01",3732
"0236","03",598
"0236","04",499
"0236","05",1265
"0236","06",431
"0236","90",194
"0237","01",3960
"0237","03",852
"0237","04",543
"0237","05",1059
"0237","06",500
"0237","07",191
"0237","92",228
"0238","01",1708
"0238","03",324
"0238","04",310
"0238","05",868
"0238","06",184
"0238","74",120
"0239","01",639
"0239","03",66
"0239","04",281
"0239","05",210
"0239","90",144
"0601","01",7964
"0601","03",2808
"0601","04",1099
"0601","05",1471
"0601","06",1319
"0601","07",313
"0601","75",268
"0601","74",277
"0301","01",99807
"0301","03",104664
"0301","04",19476
"0301","05",4164
"0301","06",16781
"0301","07",5468
"0301","74",3207
"0301","11",3523
"0301","90",3186
"0301","92",4733
"0401","01",4687
"0401","03",2055
"0401","04",761
"0401","05",323
"0401","06",518
"0401","07",333
"0401","74",182
"0402","01",4473
"0402","03",840
"0402","04",436
"0402","05",884
"0402","06",754
"0402","07",134
"0402","74",170
"0412","01",9104
"0412","03",1505
"0412","04",829
"0412","05",2442
"0412","06",584
"0412","90",333
"0412","92",408
"0414","01",3185
"0414","03",500
"0414","04",184
"0414","05",611
"0414","06",342
"0415","01",2281
"0415","03",258
"0415","05",683
"0415","06",358
"0417","01",5649
"0417","03",744
"0417","04",514
"0417","05",1193
"0417","06",754
"0417","74",168
"0418","01",2064
"0418","03",106
"0418","04",137
"0418","05",333
"0418","06",338
"0419","01",2480
"0419","03",316
"0419","04",161
"0419","05",572
"0419","06",345
"0420","01",2039
"0420","03",248
"0420","04",299
"0420","05",628
"0420","06",282
"0423","01",2037
"0423","03",245
"0423","04",147
"0423","05",602
"0423","06",347
"0425","01",2130
"0425","03",253
"0425","04",301
"0425","05",600
"0425","06",980
"0425","92",450
"0426","01",1141
"0426","03",229
"0426","04",110
"0426","05",384
"0426","06",389
"0426","92",123
"0427","01",3666
"0427","03",1150
"0427","04",388
"0427","05",1377
"0427","06",706
"0427","07",163
"0427","74",190
"0427","92",81
"0428","01",2027
"0428","03",240
"0428","04",383
"0428","05",929
"0428","06",388
"0428","74",77
"0429","01",1102
"0429","03",289
"0429","05",479
"0429","06",695
"0430","01",1325
"0430","03",213
"0430","05",369
"0430","06",210
"0432","01",1125
"0432","03",81
"0432","05",495
"0432","06",106
"0434","01",504
"0434","03",85
"0434","05",287
"0434","07",54
"0434","74",67
"0434","92",2
"0436","01",176
"0436","05",538
"0436","92",289
"0437","01",891
"0437","03",228
"0437","04",185
"0437","05",1086
"0437","06",103
"0437","92",76
"0438","01",534
"0438","04",72
"0438","05",609
"0438","07",41
"0438","92",107
"0439","01",578
"0439","05",526
"0439","92",166
"0441","01",436
"0441","04",90
"0441","05",418
"0501","01",4905
"0501","03",2098
"0501","04",974
"0501","05",1251
"0501","06",792
"0501","07",320
"0501","74",300
"0501","90",107
"0502","01",8090
"0502","03",1622
"0502","04",1443
"0502","05",1496
"0502","06",596
"0502","07",514
"0502","75",136
"0511","01",852
"0511","05",548
"0511","92",167
"0512","01",366
"0512","04",109
"0512","05",544
"0512","92",149
"0513","01",603
"0513","05",565
"0513","06",35
"0513","92",201
"0514","01",633
"0514","05",437
"0514","92",282
"0515","01",1274
"0515","05",641
"0515","06",159
"0515","92",172
"0517","01",1955
"0517","03",261
"0517","04",161
"0517","05",612
"0517","06",153
"0517","92",8
"0518","01",2695
"0518","03",202
"0518","04",215
"0518","05",1003
"0518","06",197
"0518","07",83
"0518","92",434
"0520","01",1398
"0520","03",238
"0520","04",175
"0520","05",636
"0520","06",115
"0520","92",240
"0521","01",1089
"0521","04",153
"0521","05",762
"0521","07",78
"0521","92",175
"0522","01",1810
"0522","03",149
"0522","04",271
"0522","05",883
"0522","06",281
"0522","07",104
"0528","01",3603
"0528","03",459
"0528","04",687
"0528","05",1581
"0528","06",308
"0528","74",94
"0528","92",230
"0529","01",3815
"0529","03",474
"0529","04",651
"0529","05",910
"0529","06",435
"0529","07",164
"0532","01",1640
"0532","03",311
"0532","04",259
"0532","05",232
"0532","06",366
"0533","01",1649
"0533","03",314
"0533","04",268
"0533","05",662
"0533","06",204
"0534","01",2908
"0534","03",572
"0534","04",525
"0534","05",1534
"0534","06",449
"0534","07",179
"0536","01",2302
"0536","03",226
"0536","04",157
"0536","06",295
"0536","90",513
"0538","01",2155
"0538","03",233
"0538","04",238
"0538","05",492
"0538","07",112
"0538","92",314
"0540","01",888
"0540","03",111
"0540","04",207
"0540","05",437
"0540","06",69
"0540","07",66
"0540","92",33
"0541","01",356
"0541","03",40
"0541","04",170
"0541","05",206
"0541","06",33
"0541","07",138
"0542","01",1217
"0542","03",322
"0542","04",425
"0542","05",910
"0542","06",63
"0542","07",58
"0543","01",453
"0543","04",152
"0543","05",525
"0544","01",537
"0544","05",555
"0544","06",52
"0544","07",318
"0545","01",154
"0545","04",75
"0545","05",324
"0545","92",325
"0602","01",12370
"0602","03",8713
"0602","04",2389
"0602","05",646
"0602","06",1311
"0602","07",331
"0602","75",257
"0602","74",369
"0604","01",4735
"0604","03",2139
"0604","04",695
"0604","05",1022
"0604","06",563
"0604","07",620
"0615","01",428
"0615","90",341
"0616","01",919
"0616","04",202
"0616","90",708
"0616","92",10
"0617","01",417
"0617","03",350
"0617","04",257
"0617","05",461
"0617","06",51
"0617","07",157
"0617","92",159
"0618","01",128
"0618","03",143
"0618","04",145
"0618","05",301
"0618","07",64
"0618","92",2
"0619","01",674
"0619","03",384
"0619","04",379
"0619","05",572
"0619","07",259
"0620","01",731
"0620","03",452
"0620","04",225
"0620","05",379
"0620","07",192
"0620","92",157
"0621","01",756
"0621","03",344
"0621","05",897
"0622","01",626
"0622","03",208
"0622","04",89
"0622","05",257
"0622","06",97
"0623","01",3308
"0623","03",770
"0623","04",435
"0623","05",1101
"0623","06",517
"0624","01",2946
"0624","03",1151
"0624","04",550
"0624","05",1405
"0624","06",481
"0624","07",118
"0625","01",3482
"0625","03",1108
"0625","04",560
"0625","05",314
"0625","06",811
"0625","92",1129
"0626","01",3794
"0626","03",2643
"0626","04",467
"0626","05",1195
"0626","06",406
"0626","07",199
"0626","75",118
"0627","01",2006
"0627","03",1396
"0627","04",362
"0627","05",514
"0627","06",396
"0627","07",242
"0627","92",639
"0628","01",1994
"0628","03",664
"0628","04",358
"0628","05",258
"0628","06",317
"0631","01",449
"0631","03",185
"0631","04",73
"0631","05",454
"0631","07",55
"0632","01",249
"0632","03",71
"0632","04",87
"0632","90",256
"0632","92",166
"0633","01",658
"0633","04",155
"0633","75",57
"0633","90",713
"0702","01",2056
"0702","03",816
"0702","04",398
"0702","05",442
"0702","06",190
"0702","90",216
"0703","01",2963
"0703","03",2581
"0703","04",591
"0703","06",279
"0703","07",348
"0705","01",2246
"0705","03",2168
"0705","04",632
"0705","06",311
"0705","07",123
"0705","75",166
"0706","01",4949
"0706","03",6221
"0706","04",1687
"0706","05",797
"0706","06",492
"0706","07",605
"0706","75",506
"0706","74",594
"0707","01",2366
"0707","03",1122
"0707","04",523
"0707","06",515
"0707","07",344
"0707","74",158
"0708","01",540
"0708","03",433
"0708","04",142
"0708","90",187
"0711","01",1280
"0711","03",599
"0711","04",216
"0711","05",227
"0711","06",125
"0713","01",1533
"0713","03",451
"0713","04",157
"0713","05",610
"0713","90",109
"0714","01",676
"0714","90",629
"0716","01",472
"0716","03",377
"0716","04",208
"0716","05",586
"0717","01",1490
"0717","03",1504
"0717","04",296
"0717","05",391
"0717","06",171
"0717","75",88
"0717","74",124
"0718","01",370
"0718","03",314
"0718","04",160
"0718","05",591
"0718","06",64
"0719","01",502
"0719","03",445
"0719","04",196
"0719","05",359
"0719","07",182
"0719","75",51
"0720","01",901
"0720","03",873
"0720","04",457
"0720","05",605
"0720","06",106
"0720","07",220
"0720","75",207
"0721","01",3323
"0721","03",3598
"0721","04",1204
"0721","05",688
"0721","06",393
"0721","07",350
"0721","75",342
"0721","74",230
"0721","92",21
"0722","01",2224
"0722","03",3709
"0722","04",650
"0722","05",374
"0722","06",336
"0722","07",178
"0722","75",309
"0722","74",309
"0723","01",557
"0723","03",720
"0723","04",130
"0723","05",45
"0723","06",57
"0723","75",116
"0723","74",128
"0725","01",1478
"0725","03",638
"0725","04",368
"0725","05",677
"0725","06",156
"0725","07",324
"0726","01",1288
"0726","03",615
"0726","04",553
"0726","05",328
"0726","06",98
"0726","07",464
"0726","74",106
"0726","92",150
"0727","01",1464
"0727","03",916
"0727","04",711
"0727","05",669
"0727","06",162
"0727","07",215
"0727","74",193
"0728","01",598
"0728","03",137
"0728","04",77
"0728","05",410
"0728","90",90
"0805","01",6434
"0805","03",2339
"0805","04",2022
"0805","05",457
"0805","06",1386
"0805","07",789
"0805","75",209
