"Region","PolitParti","Godkjente1 1997"
"0101","01",7279
"0101","02",2189
"0101","03",1528
"0101","04",2147
"0101","08",41
"0101","05",884
"0101","06",681
"0101","07",363
"0101","13",13
"0101","20",8
"0101","09",11
"0101","10",214
"0101","11",237
"0101","22",17
"0104","01",6379
"0104","02",2502
"0104","03",2671
"0104","04",1227
"0104","08",34
"0104","05",332
"0104","06",837
"0104","07",387
"0104","13",23
"0104","20",20
"0104","09",28
"0104","10",265
"0104","11",395
"0104","22",20
"0105","01",12461
"0105","02",4393
"0105","03",2802
"0105","04",3685
"0105","08",42
"0105","05",1407
"0105","06",1263
"0105","07",856
"0105","13",34
"0105","20",24
"0105","09",20
"0105","10",327
"0105","11",409
"0105","22",103
"0106","01",16105
"0106","02",6174
"0106","03",4903
"0106","04",5002
"0106","08",70
"0106","05",1663
"0106","06",2192
"0106","07",1530
"0106","13",57
"0106","20",33
"0106","09",69
"0106","10",763
"0106","11",625
"0106","22",112
"0111","01",695
"0111","02",418
"0111","03",318
"0111","04",244
"0111","08",2
"0111","05",100
"0111","06",103
"0111","07",108
"0111","13",6
"0111","20",2
"0111","09",1
"0111","10",27
"0111","11",29
"0118","01",297
"0118","02",85
"0118","03",68
"0118","04",211
"0118","08",10
"0118","05",195
"0118","06",32
"0118","07",23
"0118","13",1
"0118","10",4
"0118","11",4
"0118","22",2
"0119","01",730
"0119","02",183
"0119","03",158
"0119","04",470
"0119","08",2
"0119","05",374
"0119","06",50
"0119","07",26
"0119","20",1
"0119","10",4
"0119","11",15
"0119","22",4
"0121","01",151
"0121","02",35
"0121","03",23
"0121","04",149
"0121","05",67
"0121","06",5
"0121","07",4
"0121","13",1
"0121","20",1
"0121","10",2
"0122","01",875
"0122","02",538
"0122","03",277
"0122","04",465
"0122","08",1
"0122","05",560
"0122","06",78
"0122","07",93
"0122","13",6
"0122","20",1
"0122","09",1
"0122","10",11
"0122","11",17
"0122","22",7
"0123","01",788
"0123","02",419
"0123","03",345
"0123","04",380
"0123","08",3
"0123","05",388
"0123","06",117
"0123","07",88
"0123","13",7
"0123","20",1
"0123","09",1
"0123","10",11
"0123","11",32
"0123","22",2
"0124","01",2804
"0124","02",1547
"0124","03",1051
"0124","04",973
"0124","08",14
"0124","05",423
"0124","06",327
"0124","07",272
"0124","13",13
"0124","20",7
"0124","09",5
