"Region","PolitParti","Godkjente1 2025"
"3101","01",5692
"3101","02",4979
"3101","03",2049
"3101","04",783
"3101","08",747
"3101","55",1064
"3101","05",818
"3101","06",682
"3101","07",400
"3101","122",160
"3101","158",34
"3101","154",103
"3101","152",262
"3101","123",112
"3101","159",17
"3101","153",19
"3101","10",375
"3101","132",27
"3103","01",9376
"3103","02",7478
"3103","03",4750
"3103","04",701
"3103","08",1398
"3103","55",1896
"3103","05",652
"3103","06",1597
"3103","07",1089
"3103","122",233
"3103","158",94
"3103","154",218
"3103","152",130
"3103","123",90
"3103","159",35
"3103","153",66
"3103","10",390
"3103","132",30
"3105","01",10198
"3105","02",10418
"3105","03",3583
"3105","04",1242
"3105","08",785
"3105","55",1561
"3105","05",1160
"3105","06",1268
"3105","07",615
"3105","122",405
"3105","158",104
"3105","154",203
"3105","152",156
"3105","123",166
"3105","159",38
"3105","153",25
"3105","10",432
"3105","132",37
"3107","01",15789
"3107","02",13816
"3107","03",6359
"3107","04",1780
"3107","08",1960
"3107","55",2665
"3107","05",1231
"3107","06",2543
"3107","07",1327
"3107","122",419
"3107","158",145
"3107","154",298
"3107","152",284
"3107","123",171
"3107","159",75
"3107","153",52
"3107","10",764
"3107","132",64
"3110","01",1002
"3110","02",925
"3110","03",474
"3110","04",94
"3110","08",126
"3110","55",158
"3110","05",139
"3110","06",110
"3110","07",126
"3110","122",22
"3110","158",12
"3110","154",13
"3110","152",12
"3110","123",15
"3110","159",5
"3110","153",1
"3110","10",31
"3110","132",3
"3112","01",1118
"3112","02",1407
"3112","03",612
"3112","04",317
"3112","08",141
"3112","55",160
"3112","05",359
"3112","06",155
"3112","07",86
"3112","122",45
"3112","158",4
"3112","154",34
"3112","152",35
"3112","123",40
"3112","159",4
"3112","153",7
"3112","10",52
"3112","132",8
"3114","01",713
"3114","02",1146
"3114","03",389
"3114","04",143
"3114","08",82
"3114","55",148
"3114","05",363
"3114","06",96
"3114","07",69
"3114","122",30
"3114","158",11
"3114","154",32
"3114","152",21
"3114","123",12
"3114","159",4
"3114","153",6
"3114","10",27
"3114","132",3
"3116","01",506
"3116","02",817
"3116","03",191
"3116","04",130
"3116","08",54
"3116","55",91
"3116","05",294
"3116","06",64
"3116","07",29
"3116","122",32
"3116","158",9
"3116","154",23
"3116","152",22
"3116","123",9
"3116","159",0
"3116","153",4
"3116","10",21
"3116","132",1
"3118","01",6495
"3118","02",7981
"3118","03",3210
"3118","04",1067
"3118","08",685
"3118","55",1181
"3118","05",2172
"3118","06",1026
"3118","07",585
"3118","122",287
"3118","158",85
"3118","154",215
"3118","152",133
"3118","123",116
"3118","159",34
"3118","153",47
"3118","10",275
"3118","132",47
"3120","01",1225
"3120","02",1417
"3120","03",443
"3120","04",332
"3120","08",74
"3120","55",177
"3120","05",779
"3120","06",112
"3120","07",56
"3120","122",55
"3120","158",17
"3120","154",33
"3120","152",31
"3120","123",41
"3120","159",20
"3120","153",7
"3120","10",34
"3120","132",9
"3122","01",656
"3122","02",492
"3122","03",173
"3122","04",188
"3122","08",48
"3122","55",93
"3122","05",369
"3122","06",46
"3122","07",48
"3122","122",31
"3122","158",6
"3122","154",18
"3122","152",7
"3122","123",23
"3122","159",3
"3122","153",2
"3122","10",14
"3122","132",6
"3124","01",191
"3124","02",179
"3124","03",58
"3124","04",81
"3124","08",16
"3124","55",42
"3124","05",234
"3124","06",18
"3124","07",7
"3124","122",8
"3124","158",4
"3124","154",8
"3124","152",11
"3124","123",6
"3124","159",1
"3124","153",2
"3124","10",8
"3124","132",1
"3201","01",17670
"3201","02",14702
"3201","03",23928
"3201","04",1912
"3201","08",4964
"3201","55",2202
"3201","05",641
"3201","06",3088
"3201","07",7767
"3201","122",380
"3201","158",226
"3201","154",263
"3201","152",295
"3201","123",128
"3201","159",41
"3201","153",100
"3201","10",447
"3201","132",95
"3203","01",13950
"3203","02",12657
"3203","03",14241
"3203","04",1651
"3203","08",3995
"3203","55",2080
"3203","05",981
"3203","06",2541
