"Region","PolitParti","Godkjente1 2009"
"0101","01",6609
"0101","02",3877
"0101","03",1963
"0101","04",978
"0101","08",85
"0101","55",169
"0101","05",727
"0101","06",830
"0101","07",416
"0101","48",33
"0101","44",15
"0101","10",166
"0101","92",39
"0104","01",6383
"0104","02",4241
"0104","03",3219
"0104","04",448
"0104","08",53
"0104","55",216
"0104","05",153
"0104","06",1059
"0104","07",523
"0104","48",22
"0104","44",6
"0104","10",134
"0104","92",17
"0105","01",12453
"0105","02",7598
"0105","03",3389
"0105","04",1607
"0105","08",50
"0105","55",120
"0105","05",908
"0105","06",944
"0105","07",516
"0105","48",60
"0105","44",18
"0105","10",332
"0105","92",48
"0106","01",17234
"0106","02",9971
"0106","03",6159
"0106","04",2138
"0106","08",96
"0106","55",305
"0106","05",849
"0106","06",1990
"0106","07",1015
"0106","48",50
"0106","44",40
"0106","10",421
"0106","92",119
"0111","01",915
"0111","02",695
"0111","03",452
"0111","04",84
"0111","08",2
"0111","55",23
"0111","05",57
"0111","06",140
"0111","07",72
"0111","48",2
"0111","44",4
"0111","10",26
"0111","92",4
"0118","01",270
"0118","02",188
"0118","03",91
"0118","04",94
"0118","08",1
"0118","55",2
"0118","05",154
"0118","06",25
"0118","07",11
"0118","48",1
"0118","10",6
"0118","92",2
"0119","01",757
"0119","02",374
"0119","03",210
"0119","04",277
"0119","08",7
"0119","55",5
"0119","05",321
"0119","06",36
"0119","07",40
"0119","48",9
"0119","44",1
"0119","10",8
"0119","92",2
"0121","01",154
"0121","02",73
"0121","03",17
"0121","04",118
"0121","08",1
"0121","55",1
"0121","05",49
"0121","06",7
"0121","07",3
"0121","48",2
"0121","10",1
"0121","92",1
"0122","01",805
"0122","02",763
"0122","03",374
"0122","04",181
"0122","08",6
"0122","55",11
"0122","05",486
"0122","06",72
"0122","07",65
"0122","44",2
"0122","10",8
"0122","92",2
"0123","01",873
"0123","02",772
"0123","03",477
"0123","04",235
"0123","08",3
"0123","55",13
"0123","05",404
"0123","06",117
"0123","07",90
"0123","48",4
"0123","44",1
"0123","10",18
"0123","92",1
"0124","01",2828
"0124","02",2188
"0124","03",1250
"0124","04",460
"0124","08",18
"0124","55",59
"0124","05",424
"0124","06",283
"0124","07",200
"0124","48",8
"0124","44",6
"0124","10",49
"0124","92",13
"0125","01",1803
"0125","02",1560
"0125","03",812
"0125","04",385
"0125","08",9
"0125","55",14
"0125","05",645
"0125","06",206
"0125","07",188
"0125","48",12
"0125","44",7
"0125","10",26
"0125","92",6
"0127","01",573
"0127","02",532
"0127","03",192
"0127","04",159
"0127","08",4
"0127","55",5
"0127","05",283
"0127","06",47
"0127","07",27
"0127","48",2
"0127","44",3
"0127","10",10
"0128","01",1317
"0128","02",879
"0128","03",428
"0128","04",474
"0128","08",3
"0128","55",7
"0128","05",724
"0128","06",82
"0128","07",114
"0128","48",19
"0128","44",2
"0128","10",17
"0128","92",3
"0135","01",1287
"0135","02",1229
"0135","03",648
"0135","04",359
"0135","08",8
"0135","55",19
"0135","05",312
"0135","06",116
"0135","07",99
"0135","48",9
"0135","44",6
"0135","10",22
"0135","92",3
"0136","01",2869
"0136","02",2313
"0136","03",1588
"0136","04",268
"0136","08",17
"0136","55",41
"0136","05",264
"0136","06",371
"0136","07",203
"0136","48",4
"0136","44",8
"0136","10",52
"0136","92",24
"0137","01",684
"0137","02",832
"0137","03",406
"0137","04",150
"0137","08",5
"0137","55",12
"0137","05",268
"0137","06",70
"0137","07",49
"0137","48",7
"0137","44",6
"0137","10",11
"0137","92",3
"0138","01",799
"0138","02",768
"0138","03",366
"0138","04",174
"0138","08",6
"0138","55",19
"0138","05",222
"0138","06",106
"0138","07",108
"0138","48",6
"0138","44",4
"0138","10",13
"0138","92",1
"0211","01",2708
"0211","02",2107
"0211","03",1558
"0211","04",230
"0211","08",33
"0211","55",71
"0211","05",347
"0211","06",530
"0211","07",363
"0211","48",5
"0211","44",4
"0211","10",45
"0211","92",6
"0213","01",5679
"0213","02",3823
"0213","03",3367
"0213","04",542
"0213","08",47
"0213","55",161
"0213","05",431
"0213","06",1063
"0213","07",713
"0213","48",15
"0213","44",12
"0213","10",133
"0213","92",17
"0214","01",2957
"0214","02",1815
"0214","03",1504
"0214","04",343
"0214","08",44
"0214","55",95
"0214","05",684
"0214","06",848
"0214","07",465
"0214","48",3
"0214","44",4
"0214","10",29
"0214","92",7
"0215","01",2620
"0215","02",2220
"0215","03",2262
"0215","04",171
"0215","08",42
"0215","55",68
"0215","05",226
"0215","06",530
"0215","07",451
"0215","48",5
"0215","44",8
"0215","10",83
"0215","92",5
"0216","01",3225
"0216","02",1824
"0216","03",1716
"0216","04",348
"0216","08",142
"0216","55",280
"0216","05",162
"0216","06",1427
"0216","07",666
"0216","48",9
"0216","44",7
"0216","10",44
"0216","92",14
"0217","01",4720
"0217","02",3173
"0217","03",4375
"0217","04",563
"0217","08",63
"0217","55",119
"0217","05",172
"0217","06",938
"0217","07",790
"0217","48",6
"0217","44",1
"0217","10",60
"0217","92",5
"0219","01",16367
"0219","02",13033
"0219","03",22495
"0219","04",1565
"0219","08",250
"0219","55",489
"0219","05",743
"0219","06",3465
"0219","07",4713
"0219","48",44
"0219","44",23
"0219","10",286
"0219","92",41
"0220","01",8193
"0220","02",6823
"0220","03",9671
"0220","04",913
"0220","08",113
"0220","55",194
"0220","05",540
"0220","06",1857
"0220","07",2170
"0220","48",26
"0220","44",9
"0220","10",132
"0220","92",22
"0221","01",3402
