"Region","PolitParti","Godkjente1 1969"
"0101","01",10093
"0101","03",2290
"0101","04",1657
"0101","05",1386
"0101","07",518
"0101","09",61
"0101","70",568
"0102","01",4898
"0102","03",1940
"0102","04",708
"0102","05",186
"0102","07",452
"0102","09",111
"0102","70",355
"0103","01",10262
"0103","03",4799
"0103","04",1561
"0103","05",467
"0103","07",941
"0103","09",238
"0103","70",664
"0104","01",7968
"0104","03",3913
"0104","04",893
"0104","05",490
"0104","07",568
"0104","09",203
"0104","70",593
"0111","01",580
"0111","03",444
"0111","04",161
"0111","05",80
"0111","07",82
"0111","09",1
"0111","70",9
"0113","01",3915
"0113","03",517
"0113","04",448
"0113","05",449
"0113","07",202
"0113","09",164
"0113","70",240
"0114","01",393
"0114","03",22
"0114","04",151
"0114","05",165
"0114","07",10
"0114","09",4
"0114","70",15
"0115","01",4422
"0115","03",570
"0115","04",733
"0115","05",640
"0115","07",239
"0115","09",77
"0115","70",342
"0118","01",373
"0118","03",50
"0118","04",188
"0118","05",215
"0118","07",10
"0118","09",4
"0118","70",7
"0119","01",1001
"0119","03",167
"0119","04",369
"0119","05",481
"0119","07",30
"0119","70",18
"0121","01",172
"0121","03",25
"0121","04",117
"0121","05",62
"0121","07",4
"0121","09",2
"0121","70",10
"0122","01",830
"0122","03",227
"0122","04",322
"0122","05",914
"0122","07",57
"0122","09",5
"0122","70",24
"0123","01",821
"0123","03",174
"0123","04",182
"0123","05",615
"0123","07",55
"0123","09",1
"0123","70",50
"0124","01",3329
"0124","03",831
"0124","04",477
"0124","05",784
"0124","07",530
"0124","09",22
"0124","70",158
"0125","01",2329
"0125","03",783
"0125","04",809
"0125","05",1128
"0125","07",147
"0125","09",8
"0125","70",125
"0127","01",613
"0127","03",59
"0127","04",218
"0127","05",431
"0127","07",46
"0127","09",1
"0127","70",16
"0128","01",1507
"0128","03",299
"0128","04",938
"0128","05",1187
"0128","07",97
"0128","09",4
"0128","70",47
"0130","01",5773
"0130","03",1127
"0130","04",912
"0130","05",523
"0130","07",351
"0130","09",77
"0130","70",416
"0131","01",1637
"0131","03",273
"0131","04",327
"0131","05",220
"0131","07",75
"0131","09",19
"0131","70",119
"0133","01",2302
"0133","03",922
"0133","04",390
"0133","05",117
"0133","07",190
"0133","09",66
"0133","70",155
"0134","01",3186
"0134","03",1265
"0134","04",869
"0134","05",547
"0134","07",284
"0134","09",32
"0134","70",197
"0135","01",1095
"0135","03",305
"0135","04",457
"0135","05",488
"0135","07",54
"0135","09",10
"0135","70",55
"0136","01",2367
"0136","03",1207
"0136","04",378
"0136","05",776
"0136","07",253
"0136","09",19
"0136","70",134
"0137","01",435
"0137","03",173
"0137","04",152
"0137","05",431
"0137","07",56
"0137","09",6
"0137","70",21
"0138","01",801
"0138","03",169
"0138","04",149
"0138","05",482
"0138","07",46
"0138","09",1
"0138","70",43
"0211","01",1580
"0211","03",628
"0211","07",199
"0211","09",15
"0211","70",129
"0211","90c",159
"0211","90e",599
"0213","01",3383
"0213","03",1675
"0213","07",847
"0213","09",66
"0213","70",327
"0213","90c",364
"0213","90e",775
"0214","01",1840
"0214","03",751
"0214","07",658
"0214","09",18
"0214","70",164
"0214","90c",246
"0214","90e",1057
"0215","01",1695
"0215","03",1227
"0215","07",315
"0215","09",13
"0215","70",101
"0215","90c",203
"0215","90e",467
"0216","01",1848
"0216","03",1358
"0216","07",548
"0216","09",55
"0216","70",273
"0216","90c",315
"0216","90e",183
"0217","01",2813
"0217","03",2322
"0217","07",812
"0217","09",30
"0217","70",283
"0217","90c",361
"0217","90e",92
"0219","01",12443
"0219","03",19940
"0219","07",5473
"0219","09",369
"0219","70",1448
"0219","90c",1671
"0219","90e",1173
"0220","01",5323
"0220","03",6084
"0220","07",2153
"0220","09",98
"0220","70",662
