kom2024,aar,befolkning
3448,1980,7078
3448,1981,7108
3448,1982,7088
3448,1983,7069
3448,1984,7106
3448,1985,7050
3448,1986,7019
3448,1987,7022
3448,1988,7027
3448,1989,7009
3448,1990,7028
3449,1951,4103
3449,1952,4134
3449,1953,4171
3449,1954,4145
3449,1955,4167
3449,1956,4119
3449,1957,4166
3449,1958,4106
3449,1959,4128
3449,1960,4099
3449,1961,4065
3449,1962,4022
3449,1963,4012
3449,1964,3927
3449,1965,3911
3449,1966,3861
3449,1967,3838
3449,1968,3823
3449,1969,3782
3449,1970,3770
3449,1971,3776
3449,1972,3826
3449,1973,3812
3449,1974,3824
3449,1975,3833
3449,1976,3753
3449,1977,3731
3449,1978,3737
3449,1979,3703
3449,1980,3698
3449,1981,3737
3449,1982,3779
3449,1983,3742
3449,1984,3711
3449,1985,3676
3449,1986,3663
3449,1987,3618
3449,1988,3613
3449,1989,3599
3449,1990,3568
3450,1951,2093
3450,1952,1990
3450,1953,1997
3450,1954,2007
3450,1955,1975
3450,1956,2071
3450,1957,2040
3450,1958,2011
3450,1959,2001
3450,1960,1964
3450,1961,1930
3450,1962,1908
3450,1963,1901
3450,1964,1919
3450,1965,1919
3450,1966,1893
3450,1967,1870
3450,1968,1845
3450,1969,1829
3450,1970,1837
3450,1971,1785
3450,1972,1769
3450,1973,1775
3450,1974,1766
3450,1975,1774
3450,1976,1766
3450,1977,1764
3450,1978,1747
3450,1979,1736
3450,1980,1732
3450,1981,1707
3450,1982,1688
3450,1983,1678
3450,1984,1710
3450,1985,1702
3450,1986,1690
3450,1987,1657
3450,1988,1616
3450,1989,1602
3450,1990,1580
3451,1951,5715
3451,1952,5782
3451,1953,5768
3451,1954,5769
3451,1955,5745
3451,1956,5663
3451,1957,5681
3451,1958,5690
3451,1959,5700
3451,1960,5707
3451,1961,5648
3451,1962,5686
3451,1963,5665
3451,1964,5655
3451,1965,5720
3451,1966,5791
3451,1967,5863
3451,1968,5881
3451,1969,5878
3451,1970,5829
3451,1971,5880
3451,1972,5956
3451,1973,6007
3451,1974,6071
3451,1975,6133
3451,1976,6166
3451,1977,6226
3451,1978,6311
3451,1979,6360
3451,1980,6333
3451,1981,6401
3451,1982,6503
3451,1983,6590
3451,1984,6576
3451,1985,6586
3451,1986,6560
3451,1987,6541
3451,1988,6627
3451,1989,6632
3451,1990,6573
3452,1951,2518
3452,1952,2529
3452,1953,2559
3452,1954,2549
3452,1955,2548
3452,1956,2532
3452,1957,2513
3452,1958,2532
3452,1959,2543
3452,1960,2492
3452,1961,2464
3452,1962,2484
3452,1963,2481
3452,1964,2453
3452,1965,2460
3452,1966,2448
3452,1967,2390
3452,1968,2383
3452,1969,2407
3452,1970,2393
3452,1971,2361
3452,1972,2376
3452,1973,2381
3452,1974,2389
3452,1975,2412
3452,1976,2430
3452,1977,2435
3452,1978,2443
3452,1979,2447
3452,1980,2442
3452,1981,2465
3452,1982,2431
3452,1983,2468
3452,1984,2466
3452,1985,2458
3452,1986,2470
3452,1987,2404
3452,1988,2548
3452,1989,2516
3452,1990,2525
3453,1951,2886
3453,1952,2885
3453,1953,2866
3453,1954,2860
3453,1955,2865
3453,1956,2892
3453,1957,2874
3453,1958,2838
3453,1959,2836
3453,1960,2793
3453,1961,2790
3453,1962,2724
3453,1963,2718
3453,1964,2695
3453,1965,2704
3453,1966,2717
3453,1967,2718
3453,1968,2728
3453,1969,2746
3453,1970,2744
3453,1971,2762
3453,1972,2817
3453,1973,2812
3453,1974,2848
3453,1975,2876
3453,1976,2901
3453,1977,2925
3453,1978,2982
3453,1979,2990
3453,1980,3017
3453,1981,3026
3453,1982,3068
3453,1983,3075
3453,1984,3101
3453,1985,3066
3453,1986,3074
3453,1987,3082
3453,1988,3092
3453,1989,3100
3453,1990,3120
3454,1951,1954
3454,1952,1925
3454,1953,1938
3454,1954,1948
3454,1955,1963
3454,1956,1977
3454,1957,2011
3454,1958,2009
3454,1959,1977
3454,1960,1981
3454,1961,1959
3454,1962,1931
3454,1963,1908
3454,1964,1871
3454,1965,1869
3454,1966,1840
3454,1967,1794
3454,1968,1786
3454,1969,1772
3454,1970,1762
3454,1971,1762
3454,1972,1812
3454,1973,1839
3454,1974,1803
3454,1975,1774
3454,1976,1751
3454,1977,1737
3454,1978,1751
3454,1979,1742
3454,1980,1736
3454,1981,1751
3454,1982,1773
3454,1983,1761
3454,1984,1743
3454,1985,1762
3454,1986,1752
3454,1987,1748
3454,1988,1947
3454,1989,1897
3454,1990,1817
3901,1951,16875
3901,1952,17541
3901,1953,17969
3901,1954,18323
3901,1955,18648
3901,1956,18783
3901,1957,18957
3901,1958,19145
3901,1959,19310
3901,1960,19500
3901,1961,19809
3901,1962,19939
3901,1963,20047
3901,1964,19810
3901,1965,19921
3901,1966,20178
3901,1967,20186
3901,1968,20485
3901,1969,20854
3901,1970,21192
3901,1971,21408
3901,1972,21605
3901,1973,21813
3901,1974,21917
3901,1975,22123
3901,1976,22175
3901,1977,22066
3901,1978,22030
3901,1979,21937
3901,1980,21760
3901,1981,21696
3901,1982,21658
3901,1983,21675
3901,1984,21791
3901,1985,21913
3901,1986,21984
3901,1987,22092
3901,1988,22228
3901,1989,22353
3901,1990,22507
3903,1951,12755
3903,1952,12962
3903,1953,13164
3903,1954,13367
3903,1955,13516
3903,1956,13622
3903,1957,13807
3903,1958,13853
3903,1959,13884
3903,1960,13925
3903,1961,13943
3903,1962,14107
3903,1963,14233
3903,1964,14416
3903,1965,14538
3903,1966,14544
3903,1967,14621
3903,1968,14718
3903,1969,14939
3903,1970,15244
3903,1971,15519
3903,1972,15829
3903,1973,16138
3903,1974,16348
3903,1975,16400
3903,1976,16486
3903,1977,16906
3903,1978,17033
3903,1979,17166
3903,1980,17326
3903,1981,17306
3903,1982,17432
3903,1983,17760
3903,1984,17920
3903,1985,18216
3903,1986,18412
3903,1987,18420
3903,1988,18569
3903,1989,18714
3903,1990,18789
3905,1951,30823
3905,1952,31063
3905,1953,31250
3905,1954,31653
3905,1955,32021
3905,1956,32301
3905,1957,32420
3905,1958,32745
3905,1959,33104
3905,1960,33878
3905,1961,34370
3905,1962,34607
3905,1963,34852
3905,1964,34885
3905,1965,35065
3905,1966,35401
3905,1967,35514
3905,1968,35774
3905,1969,36056
3905,1970,36374
3905,1971,36499
3905,1972,36663
3905,1973,36773
3905,1974,36666
3905,1975,36780
3905,1976,36851
3905,1977,36948
3905,1978,37066
3905,1979,37003
3905,1980,37072
3905,1981,37169
3905,1982,37269
3905,1983,37264
3905,1984,37383
3905,1985,37411
3905,1986,37761
3905,1987,37948
3905,1988,38077
3905,1989,38268
3905,1990,38610
3907,1951,33635
3907,1952,34062
3907,1953,34335
3907,1954,34871
3907,1955,35352
3907,1956,35807
3907,1957,36421
3907,1958,36728
3907,1959,37058
3907,1960,37539
3907,1961,38197
3907,1962,38497
3907,1963,38761
3907,1964,38837
3907,1965,39156
3907,1966,39605
3907,1967,40023
3907,1968,40587
3907,1969,41157
3907,1970,41682
3907,1971,42388
3907,1972,43052
3907,1973,43594
3907,1974,44048
3907,1975,44194
3907,1976,44513
3907,1977,44745
3907,1978,45192
3907,1979,45803
3907,1980,46347
3907,1981,46718
3907,1982,47084
3907,1983,47417
3907,1984,47489
3907,1985,47679
3907,1986,47936
3907,1987,48376
3907,1988,48619
3907,1989,49060
3907,1990,49082
3909,1951,31402
3909,1952,31680
3909,1953,32233
3909,1954,32490
3909,1955,32716
3909,1956,32959
3909,1957,33109
3909,1958,33355
3909,1959,33517
3909,1960,33789
3909,1961,34127
3909,1962,34460
3909,1963,34675
3909,1964,34604
3909,1965,34770
3909,1966,35106
3909,1967,35385
3909,1968,35616
3909,1969,35931
3909,1970,36086
3909,1971,36399
3909,1972,36654
3909,1973,36767
3909,1974,37032
3909,1975,37352
3909,1976,37528
3909,1977,37496
3909,1978,37678
3909,1979,37779
3909,1980,37770
3909,1981,37936
3909,1982,38216
3909,1983,38530
3909,1984,38784
3909,1985,38976
3909,1986,39109
3909,1987,39398
3909,1988,39883
3909,1989,40177
3909,1990,40425
3911,1951,14129
3911,1952,14298
3911,1953,14523
3911,1954,14675
3911,1955,14854
3911,1956,15187
3911,1957,15322
3911,1958,15554
3911,1959,15784
3911,1960,16041
3911,1961,16235
3911,1962,16607
3911,1963,16836
3911,1964,17169
3911,1965,17308
3911,1966,17406
3911,1967,17688
3911,1968,18089
3911,1969,18388
3911,1970,18605
3911,1971,18814
3911,1972,19065
3911,1973,19143
3911,1974,19329
3911,1975,19439
3911,1976,19532
3911,1977,19876
3911,1978,20027
3911,1979,20189
3911,1980,20297
3911,1981,20420
3911,1982,20593
3911,1983,20609
3911,1984,20584
3911,1985,20779
3911,1986,20840
3911,1987,21036
3911,1988,21372
3911,1989,21682
3911,1990,21864
4001,1951,20098
4001,1952,20610
4001,1953,21217
4001,1954,21645
4001,1955,22253
4001,1956,23172
4001,1957,23731
4001,1958,24357
4001,1959,24797
4001,1960,25098
4001,1961,25183
4001,1962,25573
4001,1963,25947
4001,1964,26466
4001,1965,27165
4001,1966,27547
4001,1967,28153
4001,1968,31703
4001,1969,31613
4001,1970,31587
4001,1971,31566
4001,1972,31655
4001,1973,31648
4001,1974,31575
4001,1975,31547
4001,1976,31709
4001,1977,31710
4001,1978,31616
4001,1979,31577
4001,1980,31378
4001,1981,31243
4001,1982,31102
4001,1983,31251
4001,1984,31321
4001,1985,31402
4001,1986,31317
4001,1987,31294
4001,1988,31249
4001,1989,31238
4001,1990,31209
4003,1951,36969
4003,1952,37489
4003,1953,38232
4003,1954,39038
4003,1955,39649
4003,1956,40343
4003,1957,41181
4003,1958,41800
4003,1959,42323
4003,1960,42736
4003,1961,43034
4003,1962,43677
4003,1963,44335
4003,1964,45070
4003,1965,45478
4003,1966,46679
4003,1967,47343
4003,1968,44300
4003,1969,44865
4003,1970,45396
4003,1971,45471
4003,1972,45934
4003,1973,46037
4003,1974,46046
4003,1975,46657
4003,1976,47103
4003,1977,47345
4003,1978,47507
4003,1979,47530
4003,1980,47435
4003,1981,47287
4003,1982,47167
4003,1983,46730
4003,1984,46693
4003,1985,46656
4003,1986,47020
4003,1987,47258
4003,1988,47531
4003,1989,47553
4003,1990,47679
4005,1951,12740
4005,1952,12966
4005,1953,13149
4005,1954,13279
4005,1955,13349
4005,1956,13444
4005,1957,13504
4005,1958,13594
4005,1959,13687
4005,1960,13663
4005,1961,13838
4005,1962,14040
4005,1963,14057
4005,1964,13503
4005,1965,13633
4005,1966,13761
4005,1967,13674
4005,1968,13649
4005,1969,13570
4005,1970,13425
4005,1971,13320
4005,1972,13177
4005,1973,13137
4005,1974,13006
4005,1975,13027
4005,1976,12967
4005,1977,13016
4005,1978,12970
4005,1979,12973
4005,1980,12895
4005,1981,12855
4005,1982,12821
4005,1983,12796
4005,1984,12719
4005,1985,12622
4005,1986,12625
4005,1987,12491
4005,1988,12494
4005,1989,12514
4005,1990,12483
4010,1951,1336
4010,1952,1357
4010,1953,1381
4010,1954,1398
4010,1955,1401
4010,1956,1382
4010,1957,1392
4010,1958,1417
4010,1959,1395
4010,1960,1419
4010,1961,1420
4010,1962,1410
4010,1963,1400
4010,1964,1428
4010,1965,1422
4010,1966,1435
4010,1967,1428
4010,1968,1514
4010,1969,1570
4010,1970,1613
4010,1971,1624
4010,1972,1609
4010,1973,1611
4010,1974,1635
4010,1975,1651
4010,1976,1702
4010,1977,1705
4010,1978,1827
4010,1979,1898
4010,1980,1941
4010,1981,1987
4010,1982,2023
4010,1983,2059
4010,1984,2083
4010,1985,2096
4010,1986,2124
4010,1987,2133
4010,1988,2180
4010,1989,2200
4010,1990,2187
4012,1951,7515
4012,1952,7584
4012,1953,7653
4012,1954,7688
4012,1955,7663
4012,1956,7734
4012,1957,7818
4012,1958,7900
4012,1959,7918
4012,1960,7951
4012,1961,7973
4012,1962,8115
4012,1963,8166
4012,1964,8242
4012,1965,8354
4012,1966,8390
4012,1967,8575
4012,1968,8793
4012,1969,8992
4012,1970,9208
4012,1971,9393
4012,1972,9680
4012,1973,9793
4012,1974,9885
4012,1975,9947
4012,1976,10092
4012,1977,10778
4012,1978,11452
4012,1979,11675
4012,1980,12019
4012,1981,12467
4012,1982,12656
4012,1983,12828
4012,1984,12902
4012,1985,13162
4012,1986,13331
4012,1987,13384
4012,1988,13661
4012,1989,13793
4012,1990,13797
4014,1951,10172
4014,1952,10172
4014,1953,10113
4014,1954,10152
4014,1955,10149
4014,1956,10387
4014,1957,10439
4014,1958,10457
4014,1959,10437
4014,1960,10450
4014,1961,10185
4014,1962,10121
4014,1963,10117
4014,1964,10091
4014,1965,10072
4014,1966,10103
4014,1967,10133
4014,1968,10117
4014,1969,10121
4014,1970,10126
4014,1971,10108
4014,1972,10175
4014,1973,10279
4014,1974,10399
4014,1975,10515
4014,1976,10516
4014,1977,10601
4014,1978,10657
4014,1979,10751
4014,1980,10785
4014,1981,10808
4014,1982,10802
4014,1983,10796
4014,1984,10875
4014,1985,10904
4014,1986,10855
4014,1987,10855
4014,1988,10870
4014,1989,10791
4014,1990,10780
4016,1951,4977
4016,1952,4970
4016,1953,4926
4016,1954,4881
4016,1955,4805
4016,1956,4797
4016,1957,4773
4016,1958,4752
4016,1959,4670
4016,1960,4629
4016,1961,4632
4016,1962,4594
4016,1963,4585
4016,1964,4603
4016,1965,4554
4016,1966,4476
4016,1967,4436
4016,1968,4416
4016,1969,4374
4016,1970,4462
4016,1971,4550
4016,1972,4602
4016,1973,4554
4016,1974,4512
4016,1975,4485
4016,1976,4504
4016,1977,4505
4016,1978,4494
4016,1979,4502
4016,1980,4555
4016,1981,4558
4016,1982,4556
4016,1983,4569
4016,1984,4562
4016,1985,4531
4016,1986,4521
4016,1987,4504
4016,1988,4476
4016,1989,4453
4016,1990,4463
4018,1951,7408
4018,1952,7385
4018,1953,7428
4018,1954,7423
4018,1955,7365
4018,1956,7474
4018,1957,7472
4018,1958,7495
4018,1959,7440
4018,1960,7427
4018,1961,7405
4018,1962,7406
4018,1963,7416
4018,1964,7173
4018,1965,7205
4018,1966,7193
4018,1967,7205
4018,1968,7195
4018,1969,7166
4018,1970,7126
4018,1971,7252
4018,1972,7326
4018,1973,7304
4018,1974,7206
4018,1975,7239
4018,1976,7255
4018,1977,7287
4018,1978,7303
4018,1979,7296
4018,1980,7266
4018,1981,7277
4018,1982,7210
4018,1983,7163
4018,1984,7170
4018,1985,7117
4018,1986,7104
4018,1987,7093
4018,1988,7029
4018,1989,6986
4018,1990,6954
4020,1951,7826
4020,1952,7852
4020,1953,7799
4020,1954,7758
4020,1955,7687
4020,1956,7617
4020,1957,7576
4020,1958,7568
4020,1959,7596
4020,1960,7547
4020,1961,7580
4020,1962,7595
4020,1963,7604
4020,1964,7608
4020,1965,7629
4020,1966,7644
4020,1967,7629
4020,1968,7696
4020,1969,7805
4020,1970,7833
4020,1971,7789
4020,1972,7836
4020,1973,7881
4020,1974,7925
4020,1975,7998
4020,1976,8099
4020,1977,8189
4020,1978,8306
4020,1979,8383
4020,1980,8474
4020,1981,8557
4020,1982,8661
4020,1983,8733
4020,1984,8833
4020,1985,8902
4020,1986,8845
4020,1987,8921
4020,1988,9035
4020,1989,9113
4020,1990,9089
4022,1951,3045
4022,1952,3033
4022,1953,2992
4022,1954,2935
4022,1955,2924
4022,1956,2866
4022,1957,2842
4022,1958,2862
4022,1959,2890
4022,1960,2870
4022,1961,2813
4022,1962,2824
4022,1963,2810
4022,1964,2830
4022,1965,2794
4022,1966,2792
4022,1967,2822
4022,1968,2841
4022,1969,2887
4022,1970,2887
4022,1971,2912
4022,1972,2933
4022,1973,2955
4022,1974,2999
4022,1975,3036
4022,1976,3066
4022,1977,3067
4022,1978,3130
4022,1979,3152
4022,1980,3173
4022,1981,3180
4022,1982,3169
4022,1983,3192
4022,1984,3213
4022,1985,3217
4022,1986,3176
4022,1987,3173
4022,1988,3193
4022,1989,3153
4022,1990,3135
4024,1951,2035
4024,1952,2001
4024,1953,1953
4024,1954,1940
4024,1955,1969
4024,1956,2010
4024,1957,2018
4024,1958,2013
4024,1959,1996
4024,1960,1968
4024,1961,1892
4024,1962,1855
4024,1963,1821
4024,1964,1784
4024,1965,1785
4024,1966,1780
4024,1967,1754
4024,1968,1759
4024,1969,1736
4024,1970,1761
4024,1971,1680
4024,1972,1692
4024,1973,1708
4024,1974,1712
4024,1975,1717
4024,1976,1730
4024,1977,1736
4024,1978,1724
4024,1979,1708
4024,1980,1699
4024,1981,1706
4024,1982,1751
4024,1983,1732
4024,1984,1724
4024,1985,1711
4024,1986,1724
4024,1987,1723
4024,1988,1774
4024,1989,1756
4024,1990,1758
4026,1951,9068
4026,1952,9054
4026,1953,9080
4026,1954,9147
4026,1955,9220
4026,1956,9300
4026,1957,9468
4026,1958,9568
4026,1959,9568
4026,1960,9614
4026,1961,9631
4026,1962,9573
4026,1963,9577
4026,1964,9910
4026,1965,9718
4026,1966,9438
4026,1967,9121
4026,1968,8937
4026,1969,8758
4026,1970,8534
4026,1971,8358
4026,1972,8110
4026,1973,7935
4026,1974,7815
4026,1975,7790
4026,1976,7669
4026,1977,7639
4026,1978,7674
4026,1979,7570
4026,1980,7480
4026,1981,7496
4026,1982,7432
4026,1983,7345
4026,1984,7357
4026,1985,7270
4026,1986,7201
4026,1987,7106
4026,1988,7089
4026,1989,6961
4026,1990,6876
4028,1951,3335
4028,1952,3280
4028,1953,3306
4028,1954,3270
4028,1955,3270
4028,1956,3274
4028,1957,3281
4028,1958,3262
4028,1959,3229
4028,1960,3199
4028,1961,3215
4028,1962,3206
4028,1963,3126
4028,1964,3089
4028,1965,3109
4028,1966,3105
4028,1967,3061
4028,1968,3038
4028,1969,3029
4028,1970,3004
4028,1971,2964
4028,1972,2940
4028,1973,2946
4028,1974,2900
4028,1975,2897
4028,1976,2914
4028,1977,2948
4028,1978,2963
4028,1979,2954
4028,1980,2946
4028,1981,2962
4028,1982,3002
4028,1983,3007
4028,1984,2973
4028,1985,2921
4028,1986,2956
4028,1987,2933
4028,1988,3016
4028,1989,3038
4028,1990,2976
4030,1951,1795
4030,1952,1783
4030,1953,1794
4030,1954,1765
4030,1955,1766
4030,1956,1767
4030,1957,1723
4030,1958,1720
4030,1959,1713
4030,1960,1683
4030,1961,1697
4030,1962,1664
4030,1963,1675
4030,1964,1658
4030,1965,1657
4030,1966,1646
4030,1967,1584
4030,1968,1596
4030,1969,1595
4030,1970,1541
4030,1971,1459
4030,1972,1488
4030,1973,1468
4030,1974,1472
4030,1975,1458
4030,1976,1447
4030,1977,1439
4030,1978,1447
4030,1979,1479
4030,1980,1510
4030,1981,1512
4030,1982,1527
4030,1983,1530
4030,1984,1522
4030,1985,1527
4030,1986,1532
4030,1987,1510
4030,1988,1530
4030,1989,1537
4030,1990,1502
4032,1951,1717
4032,1952,1716
4032,1953,1709
4032,1954,1683
4032,1955,1681
4032,1956,1690
4032,1957,1682
4032,1958,1692
4032,1959,1706
4032,1960,1707
4032,1961,1678
4032,1962,1669
4032,1963,1640
4032,1964,1648
4032,1965,1634
4032,1966,1598
4032,1967,1576
4032,1968,1548
4032,1969,1536
4032,1970,1497
4032,1971,1477
4032,1972,1508
4032,1973,1524
4032,1974,1447
4032,1975,1471
4032,1976,1458
4032,1977,1456
4032,1978,1439
4032,1979,1425
4032,1980,1414
4032,1981,1440
4032,1982,1408
4032,1983,1422
4032,1984,1452
4032,1985,1466
4032,1986,1454
4032,1987,1441
4032,1988,1446
4032,1989,1433
4032,1990,1430
4034,1951,3108
4034,1952,3057
4034,1953,3041
4034,1954,2999
4034,1955,2948
4034,1956,2926
4034,1957,3033
4034,1958,3387
4034,1959,3590
4034,1960,3637
4034,1961,3803
4034,1962,3697
4034,1963,3614
4034,1964,3587
4034,1965,3560
4034,1966,3464
4034,1967,3408
4034,1968,3284
4034,1969,3156
4034,1970,3052
4034,1971,2979
4034,1972,2883
4034,1973,2821
4034,1974,2806
4034,1975,2772
4034,1976,2762
4034,1977,2768
4034,1978,2802
4034,1979,2788
4034,1980,2758
4034,1981,2765
4034,1982,2794
4034,1983,2766
4034,1984,2739
4034,1985,2770
4034,1986,2750
4034,1987,2749
4034,1988,2748
4034,1989,2727
4034,1990,2746
4036,1951,3375
4036,1952,3389
4036,1953,3399
4036,1954,3424
4036,1955,3422
4036,1956,3406
4036,1957,3556
4036,1958,3681
4036,1959,3837
4036,1960,3941
4036,1961,3964
4036,1962,4084
4036,1963,4180
4036,1964,4221
4036,1965,4138
4036,1966,3949
4036,1967,3885
4036,1968,3881
4036,1969,3838
4036,1970,3865
4036,1971,3876
4036,1972,3878
4036,1973,3873
4036,1974,3893
4036,1975,3862
4036,1976,3847
4036,1977,3907
4036,1978,3934
4036,1979,3944
4036,1980,3945
4036,1981,3950
4036,1982,3966
4036,1983,4020
4036,1984,4015
4036,1985,3981
4036,1986,3994
4036,1987,3950
4036,1988,3919
4036,1989,3959
4036,1990,3917
4201,1951,5952
4201,1952,6027
4201,1953,6059
4201,1954,6049
4201,1955,6067
4201,1956,6096
4201,1957,6107
4201,1958,6136
4201,1959,6159
4201,1960,6192
4201,1961,6215
4201,1962,6197
4201,1963,6179
4201,1964,6136
4201,1965,6136
4201,1966,6126
4201,1967,6133
4201,1968,6113
4201,1969,6158
4201,1970,6150
4201,1971,6192
4201,1972,6248
4201,1973,6352
4201,1974,6448
4201,1975,6552
4201,1976,6557
4201,1977,6637
4201,1978,6746
4201,1979,6748
4201,1980,6860
4201,1981,6907
4201,1982,6918
4201,1983,6971
4201,1984,6950
4201,1985,6967
4201,1986,6953
4201,1987,6979
4201,1988,7013
4201,1989,7023
4201,1990,6995
4202,1951,9826
4202,1952,9874
4202,1953,9938
4202,1954,9960
4202,1955,9981
4202,1956,10016
4202,1957,10153
4202,1958,10205
4202,1959,10191
4202,1960,10132
4202,1961,10160
4202,1962,10221
4202,1963,10243
4202,1964,10346
4202,1965,10466
4202,1966,10592
4202,1967,10805
4202,1968,11061
4202,1969,11317
4202,1970,11596
4202,1971,11764
4202,1972,11861
4202,1973,12345
4202,1974,12594
4202,1975,12870
4202,1976,13088
4202,1977,13295
4202,1978,13395
4202,1979,13588
4202,1980,13663
4202,1981,13839
4202,1982,14001
4202,1983,14280
4202,1984,14547
4202,1985,14631
4202,1986,14768
4202,1987,14959
4202,1988,15119
4202,1989,15343
4202,1990,15522
4203,1951,26810
4203,1952,27006
4203,1953,27270
4203,1954,27527
4203,1955,27697
4203,1956,27567
4203,1957,27749
4203,1958,27885
4203,1959,28217
4203,1960,28487
4203,1961,28546
4203,1962,29124
4203,1963,29296
4203,1964,29410
4203,1965,29636
4203,1966,29922
4203,1967,29959
4203,1968,30452
4203,1969,30865
4203,1970,31527
4203,1971,31918
4203,1972,32465
4203,1973,32652
4203,1974,33003
4203,1975,33588
4203,1976,33995
4203,1977,34100
4203,1978,34409
4203,1979,34528
4203,1980,34758
4203,1981,35035
4203,1982,35411
4203,1983,35837
4203,1984,36200
4203,1985,36625
4203,1986,36911
4203,1987,37202
4203,1988,37446
4203,1989,37637
4203,1990,37791
4204,1951,42323
4204,1952,43025
4204,1953,44245
4204,1954,45592
4204,1955,46732
4204,1956,47822
4204,1957,48774
4204,1958,49955
4204,1959,50886
4204,1960,51715
4204,1961,52845
4204,1962,54014
4204,1963,55249
4204,1964,56122
4204,1965,57296
4204,1966,58665
4204,1967,59734
4204,1968,61003
4204,1969,62520
4204,1970,63954
4204,1971,65021
4204,1972,66229
4204,1973,67193
4204,1974,68073
4204,1975,68575
4204,1976,69149
4204,1977,70095
4204,1978,70964
4204,1979,71122
4204,1980,71269
4204,1981,71715
4204,1982,72453
4204,1983,72981
4204,1984,73175
4204,1985,73778
4204,1986,74340
4204,1987,75221
4204,1988,75687
4204,1989,76820
4204,1990,77489
4205,1951,15267
4205,1952,15317
4205,1953,15410
4205,1954,15493
4205,1955,15442
4205,1956,15356
4205,1957,15593
4205,1958,15657
4205,1959,15785
4205,1960,15942
4205,1961,16139
4205,1962,16318
4205,1963,16284
4205,1964,16257
4205,1965,16336
4205,1966,16605
4205,1967,16743
4205,1968,17054
4205,1969,17141
4205,1970,17145
4205,1971,17052
4205,1972,17175
4205,1973,17413
4205,1974,17520
4205,1975,17646
4205,1976,17777
4205,1977,17837
4205,1978,17927
4205,1979,18144
4205,1980,18256
4205,1981,18364
4205,1982,18453
4205,1983,18600
4205,1984,18663
4205,1985,18605
4205,1986,18619
4205,1987,18611
4205,1988,18782
4205,1989,18848
4205,1990,18855
4206,1951,7997
4206,1952,7986
4206,1953,7984
4206,1954,8036
4206,1955,8107
4206,1956,8120
4206,1957,8059
4206,1958,8035
4206,1959,8095
4206,1960,8086
4206,1961,7938
4206,1962,7882
4206,1963,7900
4206,1964,7790
4206,1965,7717
4206,1966,7702
4206,1967,7759
4206,1968,7809
4206,1969,7851
4206,1970,7991
4206,1971,8357
4206,1972,8479
4206,1973,8670
4206,1974,8723
4206,1975,8834
4206,1976,8900
4206,1977,8992
4206,1978,9101
4206,1979,9217
4206,1980,9325
4206,1981,9410
4206,1982,9489
4206,1983,9540
4206,1984,9557
4206,1985,9576
4206,1986,9504
4206,1987,9506
4206,1988,9431
4206,1989,9378
4206,1990,9349
4207,1951,9023
4207,1952,9017
4207,1953,9011
4207,1954,9020
4207,1955,8995
4207,1956,9219
4207,1957,9223
4207,1958,9196
4207,1959,9232
4207,1960,8979
4207,1961,8818
4207,1962,8809
4207,1963,8834
4207,1964,8775
4207,1965,8813
4207,1966,8717
4207,1967,8618
4207,1968,8625
4207,1969,8591
4207,1970,8642
4207,1971,8514
4207,1972,8521
4207,1973,8539
4207,1974,8619
4207,1975,8722
4207,1976,8752
4207,1977,8743
4207,1978,8756
4207,1979,8755
4207,1980,8743
4207,1981,8795
4207,1982,8782
4207,1983,8798
4207,1984,8820
4207,1985,8822
4207,1986,8825
4207,1987,8774
4207,1988,8798
4207,1989,8796
4207,1990,8785
4211,1951,2704
4211,1952,2724
4211,1953,2735
4211,1954,2669
4211,1955,2635
4211,1956,2629
4211,1957,2613
4211,1958,2612
4211,1959,2601
4211,1960,2616
4211,1961,2615
4211,1962,2562
4211,1963,2567
4211,1964,2543
4211,1965,2533
4211,1966,2545
4211,1967,2550
4211,1968,2530
4211,1969,2551
4211,1970,2565
4211,1971,2555
4211,1972,2570
4211,1973,2613
4211,1974,2587
4211,1975,2578
4211,1976,2601
4211,1977,2657
4211,1978,2679
4211,1979,2707
4211,1980,2708
4211,1981,2706
4211,1982,2726
4211,1983,2744
4211,1984,2713
4211,1985,2684
4211,1986,2687
4211,1987,2664
4211,1988,2653
4211,1989,2628
4211,1990,2604
4212,1951,1862
4212,1952,1835
4212,1953,1849
4212,1954,1847
4212,1955,1827
4212,1956,1795
4212,1957,1787
4212,1958,1783
4212,1959,1791
4212,1960,1769
4212,1961,1744
4212,1962,1746
4212,1963,1764
4212,1964,1752
4212,1965,1734
4212,1966,1733
4212,1967,1739
4212,1968,1719
4212,1969,1724
4212,1970,1689
4212,1971,1656
4212,1972,1671
4212,1973,1636
4212,1974,1643
4212,1975,1648
4212,1976,1647
4212,1977,1638
4212,1978,1638
4212,1979,1674
4212,1980,1702
4212,1981,1735
4212,1982,1752
4212,1983,1781
4212,1984,1807
4212,1985,1835
4212,1986,1825
4212,1987,1845
4212,1988,1832
4212,1989,1834
4212,1990,1839
4213,1951,6587
4213,1952,6567
4213,1953,6532
4213,1954,6486
4213,1955,6455
4213,1956,6562
4213,1957,6477
4213,1958,6448
4213,1959,6459
4213,1960,6432
4213,1961,6384
4213,1962,5951
4213,1963,5904
4213,1964,5892
4213,1965,5814
4213,1966,5771
4213,1967,5693
4213,1968,5685
4213,1969,5655
4213,1970,5619
4213,1971,5611
4213,1972,5563
4213,1973,5479
