"Region","PolitParti","Godkjente1 1977"
"0101","01",9915
"0101","02",208
"0101","03",2568
"0101","04",1869
"0101","05",1026
"0101","06",484
"0101","07",216
"0101","76",7
"0101","24",8
"0101","78",8
"0101","09",45
"0101","74",75
"0101","11",61
"0102","01",4510
"0102","02",78
"0102","03",1970
"0102","04",802
"0102","05",89
"0102","06",297
"0102","07",142
"0102","76",5
"0102","78",2
"0102","09",50
"0102","74",86
"0102","11",19
"0103","01",9646
"0103","02",249
"0103","03",4996
"0103","04",1637
"0103","05",363
"0103","06",637
"0103","07",324
"0103","76",22
"0103","24",8
"0103","78",23
"0103","09",87
"0103","74",98
"0103","11",65
"0104","01",7638
"0104","02",202
"0104","03",4685
"0104","04",947
"0104","05",339
"0104","06",545
"0104","07",185
"0104","76",12
"0104","24",11
"0104","78",14
"0104","09",56
"0104","74",168
"0104","11",130
"0111","01",610
"0111","02",20
"0111","03",480
"0111","04",211
"0111","05",122
"0111","06",40
"0111","07",17
"0111","24",1
"0111","78",1
"0111","09",1
"0111","74",10
"0111","11",3
"0113","01",4037
"0113","02",60
"0113","03",918
"0113","04",529
"0113","05",394
"0113","06",310
"0113","07",90
"0113","76",3
"0113","24",1
"0113","78",13
"0113","09",56
"0113","74",13
"0113","11",8
"0114","01",454
"0114","02",10
"0114","03",70
"0114","04",187
"0114","05",174
"0114","06",26
"0114","07",11
"0114","74",3
"0114","11",1
"0115","01",4530
"0115","02",91
"0115","03",847
"0115","04",988
"0115","05",566
"0115","06",245
"0115","07",109
"0115","76",5
"0115","24",2
"0115","78",2
"0115","09",28
"0115","74",28
"0115","11",10
"0118","01",376
"0118","02",8
"0118","03",80
"0118","04",190
"0118","05",181
"0118","06",8
"0118","07",6
"0118","76",2
"0118","24",1
"0118","74",2
"0119","01",946
"0119","02",10
"0119","03",231
"0119","04",431
"0119","05",395
"0119","06",26
"0119","07",16
"0119","09",1
"0119","74",2
"0121","01",198
"0121","02",9
"0121","03",31
"0121","04",126
"0121","05",48
"0121","06",6
"0121","07",6
"0121","74",4
"0122","01",870
"0122","02",52
"0122","03",429
"0122","04",445
"0122","05",674
"0122","06",23
"0122","07",23
"0122","76",4
"0122","24",1
"0122","78",1
"0122","09",1
"0122","74",6
"0122","11",2
"0123","01",804
"0123","02",40
"0123","03",469
"0123","04",210
"0123","05",509
"0123","06",43
"0123","07",26
"0123","76",4
"0123","09",5
"0123","74",8
"0123","11",6
"0124","01",3174
"0124","02",98
"0124","03",1447
"0124","04",731
"0124","05",567
"0124","06",205
"0124","07",172
"0124","76",3
"0124","24",1
"0124","78",4
"0124","09",14
"0124","74",49
"0124","11",45
"0125","01",2148
"0125","02",82
"0125","03",995
"0125","04",960
"0125","05",913
"0125","06",101
"0125","07",88
"0125","76",4
"0125","24",2
"0125","78",2
"0125","09",7
"0125","74",22
"0125","11",13
"0127","01",611
"0127","02",32
"0127","03",186
"0127","04",268
"0127","05",366
"0127","06",32
"0127","07",28
"0127","24",3
"0127","09",8
"0127","74",2
"0127","11",6
"0128","01",1525
"0128","02",37
"0128","03",521
"0128","04",971
"0128","05",978
"0128","06",33
"0128","07",65
"0128","76",7
"0128","24",3
"0128","09",5
"0128","74",10
"0130","01",5953
"0130","02",123
"0130","03",1816
"0130","04",1251
"0130","05",415
"0130","06",382
"0130","07",231
"0130","76",9
"0130","24",9
"0130","78",6
"0130","09",34
"0130","74",83
"0130","11",28
"0131","01",1901
"0131","02",38
"0131","03",512
"0131","04",392
"0131","05",195
"0131","06",115
"0131","07",49
"0131","76",2
"0131","24",1
"0131","78",4
"0131","09",7
"0131","74",17
"0131","11",4
"0133","01",2425
"0133","02",33
"0133","03",1198
"0133","04",457
"0133","05",76
"0133","06",159
"0133","07",126
"0133","76",1
"0133","24",1
"0133","78",4
"0133","09",45
"0133","74",20
"0133","11",9
"0134","01",3219
"0134","02",107
"0134","03",1769
"0134","04",1079
"0134","05",417
"0134","06",174
"0134","07",144
"0134","76",3
"0134","24",6
"0134","78",4
"0134","09",22
"0134","74",28
"0134","11",8
"0135","01",1221
"0135","02",31
"0135","03",582
"0135","04",527
"0135","05",530
"0135","06",40
"0135","07",33
"0135","76",1
"0135","24",7
"0135","78",1
"0135","74",5
"0135","11",3
"0136","01",2442
"0136","02",99
"0136","03",1866
"0136","04",465
"0136","05",599
"0136","06",175
"0136","07",96
"0136","76",1
"0136","24",2
"0136","78",4
"0136","09",8
"0136","74",101
"0136","11",32
"0137","01",508
"0137","02",25
"0137","03",384
"0137","04",186
"0137","05",344
"0137","06",66
"0137","07",20
"0137","24",5
"0137","78",1
"0137","09",1
"0137","74",7
"0137","11",2
"0138","01",762
"0138","02",50
"0138","03",391
"0138","04",225
"0138","05",383
"0138","06",50
"0138","07",22
"0138","76",4
"0138","24",2
"0138","74",15
"0138","11",3
"0211","01",1784
"0211","02",94
"0211","03",1507
"0211","04",273
"0211","05",535
"0211","06",169
"0211","07",67
"0211","76",5
"0211","24",2
"0211","78",2
"0211","09",4
"0211","74",34
"0211","11",18
"0213","01",4044
"0213","02",255
"0213","03",3692
"0213","04",802
"0213","05",623
"0213","06",528
"0213","07",340
"0213","76",9
"0213","24",2
"0213","09",22
"0213","74",104
"0213","11",61
"0214","01",2020
"0214","02",89
"0214","03",1651
"0214","04",453
"0214","05",924
"0214","06",342
"0214","07",352
"0214","76",5
"0214","24",2
"0214","78",3
"0214","09",13
"0214","74",74
"0214","11",53
"0215","01",1696
"0215","02",143
"0215","03",1941
"0215","04",277
"0215","05",405
"0215","06",202
"0215","07",149
"0215","76",7
"0215","24",4
"0215","78",3
"0215","09",2
"0215","74",49
"0215","11",22
"0216","01",1777
"0216","02",110
"0216","03",1996
"0216","04",416
"0216","05",156
"0216","06",392
"0216","07",238
"0216","78",3
"0216","09",15
"0216","74",46
"0216","11",62
"0217","01",3036
"0217","02",192
"0217","03",4049
"0217","04",609
"0217","05",239
"0217","06",474
"0217","07",271
"0217","76",6
"0217","24",4
"0217","09",18
"0217","74",157
"0217","11",54
"0219","01",12307
"0219","02",1053
"0219","03",26214
"0219","04",2649
"0219","05",1211
"0219","06",2318
"0219","07",1838
"0219","76",58
"0219","24",13
"0219","78",7
"0219","09",125
"0219","74",583
"0219","11",468
"0220","01",5537
"0220","02",560
"0220","03",9359
"0220","04",1342
"0220","05",803
"0220","06",1142
"0220","07",814
"0220","76",18
"0220","24",7
"0220","78",10
"0220","09",45
"0220","74",194
"0220","11",213
"0221","01",3916
"0221","02",69
"0221","03",889
"0221","04",796
"0221","05",1041
"0221","06",189
"0221","07",102
"0221","76",3
"0221","78",3
"0221","09",10
"0221","74",47
"0221","11",10
"0226","01",2660
"0226","02",83
"0226","03",950
"0226","04",421
"0226","05",886
"0226","06",206
"0226","07",99
"0226","76",2
"0226","09",19
"0226","74",17
"0226","11",12
"0227","01",2208
"0227","02",73
"0227","03",812
"0227","04",286
"0227","05",375
"0227","06",123
"0227","07",104
"0227","76",2
"0227","24",1
"0227","78",1
"0227","09",9
"0227","74",27
"0227","11",15
"0228","01",3251
"0228","02",124
"0228","03",1625
"0228","04",367
"0228","05",217
"0228","06",292
"0228","07",125
"0228","76",3
"0228","24",1
"0228","78",11
"0228","09",25
"0228","74",55
"0228","11",24
"0229","01",1480
"0229","02",106
"0229","03",813
"0229","04",290
"0229","05",312
"0229","06",137
"0229","07",84
"0229","76",4
"0229","24",4
"0229","78",2
"0229","09",3
"0229","74",42
"0229","11",8
"0230","01",5551
"0230","02",263
"0230","03",3202
"0230","04",675
"0230","05",340
"0230","06",629
"0230","07",332
"0230","76",17
"0230","24",6
"0230","78",18
"0230","09",69
"0230","74",106
"0230","11",68
"0231","01",10652
"0231","02",341
"0231","03",5227
"0231","04",1177
"0231","05",608
"0231","06",970
"0231","07",504
"0231","76",11
"0231","24",4
"0231","78",10
"0231","09",149
"0231","74",209
"0231","11",144
"0233","01",3527
"0233","02",184
"0233","03",2218
"0233","04",415
"0233","05",359
"0233","06",351
"0233","07",314
"0233","76",5
"0233","24",2
"0233","78",7
"0233","09",15
"0233","74",106
"0233","11",44
"0234","01",689
"0234","02",50
"0234","03",353
"0234","04",167
"0234","05",328
"0234","06",48
"0234","07",26
"0234","76",1
"0234","24",1
"0234","09",2
"0234","74",3
"0234","11",5
"0235","01",4237
"0235","02",285
"0235","03",2406
"0235","04",587
"0235","05",972
"0235","06",276
"0235","07",232
"0235","76",7
"0235","24",4
"0235","78",6
"0235","09",12
"0235","74",67
"0235","11",40
"0236","01",4927
"0236","02",88
"0236","03",877
"0236","04",521
"0236","05",1243
"0236","06",282
"0236","07",125
"0236","76",3
"0236","24",3
"0236","78",9
"0236","09",14
"0236","74",37
"0236","11",14
"0237","01",5158
"0237","02",185
"0237","03",1240
"0237","04",612
"0237","05",886
"0237","06",403
"0237","07",203
"0237","76",3
"0237","24",6
"0237","78",3
"0237","09",27
"0237","74",34
"0237","11",18
"0238","01",2144
"0238","02",91
"0238","03",583
"0238","04",358
"0238","05",586
"0238","06",115
"0238","07",78
"0238","76",3
"0238","24",2
"0238","78",1
"0238","09",18
"0238","74",57
"0238","11",8
"0239","01",702
"0239","02",20
"0239","03",136
"0239","04",271
"0239","05",173
"0239","06",30
"0239","07",61
"0239","24",1
"0239","09",3
"0239","74",11
"0239","11",1
"0602","01",14999
"0602","02",551
"0602","03",10350
"0602","05",774
"0602","06",1151
"0602","76",49
"0602","24",17
"0602","78",25
"0602","09",119
"0602","11",105
"0602","90a",303
"0602","90c",2553
"0602","90g",198
"0604","01",5889
"0604","02",225
"0604","03",3022
"0604","05",1087
"0604","06",504
"0604","76",13
"0604","24",8
"0604","78",6
"0604","09",45
"0604","11",34
"0604","90a",409
"0604","90c",696
"0604","90g",46
"0605","01",9434
"0605","02",285
"0605","03",3157
"0605","05",1083
"0605","06",712
"0605","76",23
"0605","24",12
"0605","78",16
"0605","09",110
"0605","11",82
"0605","90a",203
"0605","90c",910
"0605","90g",112
"0612","01",930
"0612","02",50
"0612","03",646
"0612","05",316
"0612","06",94
"0612","24",1
"0612","78",5
"0612","09",5
"0612","11",8
"0612","90a",39
"0612","90c",171
"0612","90g",21
"0615","01",453
"0615","02",12
"0615","03",154
"0615","05",117
"0615","06",4
"0615","24",2
"0615","78",1
"0615","09",1
"0615","11",2
"0615","90a",4
"0615","90c",84
"0615","90g",1
"0616","01",931
"0616","02",17
"0616","03",368
"0616","05",323
"0616","06",30
"0616","76",1
"0616","78",1
"0616","11",3
"0616","90a",73
