"Region","PolitParti","Godkjente1 1987"
"0101","01",7048
"0101","02",1378
"0101","03",2051
"0101","04",1556
"0101","05",774
"0101","06",681
"0101","07",256
"0101","11",177
"0101","91",906
"0102","01",3609
"0102","03",1744
"0102","04",456
"0102","06",385
"0102","07",288
"0102","11",32
"0103","01",6303
"0103","02",1425
"0103","03",3779
"0103","04",1029
"0103","05",173
"0103","06",1066
"0103","07",656
"0103","11",100
"0103","91",479
"0104","01",5549
"0104","02",1652
"0104","03",3916
"0104","04",472
"0104","06",708
"0104","07",574
"0104","11",259
"0111","01",592
"0111","03",542
"0111","04",210
"0111","05",56
"0111","06",160
"0113","01",3546
"0113","02",449
"0113","03",987
"0113","04",394
"0113","05",361
"0113","07",148
"0113","92",424
"0114","01",514
"0114","03",140
"0114","04",200
"0114","05",286
"0114","06",47
"0115","01",3705
"0115","02",776
"0115","03",898
"0115","04",614
"0115","05",493
"0115","06",483
"0118","01",386
"0118","03",123
"0118","04",163
"0118","05",232
"0119","01",909
"0119","03",263
"0119","04",376
"0119","05",527
"0121","01",226
"0121","03",42
"0121","04",140
"0121","05",65
"0122","01",759
"0122","03",468
"0122","04",310
"0122","05",737
"0122","07",146
"0123","01",707
"0123","03",707
"0123","04",194
"0123","05",397
"0123","07",244
"0124","01",2813
"0124","02",766
"0124","03",1592
"0124","04",496
"0124","05",403
"0124","06",358
"0124","07",281
"0124","11",30
"0125","01",1700
"0125","03",1024
"0125","04",640
"0125","05",1033
"0125","06",150
"0125","07",231
"0127","01",578
"0127","02",186
"0127","03",182
"0127","04",212
"0127","05",340
"0127","07",83
"0128","01",1221
"0128","02",269
"0128","03",402
"0128","04",719
"0128","05",1139
"0128","07",168
"0128","91",56
"0130","01",5280
"0130","02",968
"0130","03",1701
"0130","04",876
"0130","05",300
"0130","07",401
"0130","11",54
"0130","92",357
"0131","01",1900
"0131","03",543
"0131","04",273
"0131","05",261
"0131","06",167
"0133","01",2001
"0133","03",1269
"0133","04",378
"0133","06",325
"0133","07",291
"0133","11",25
"0134","01",3105
"0134","03",1936
"0134","04",765
"0134","05",397
"0134","06",280
"0134","07",287
"0135","01",1151
"0135","02",634
"0135","03",548
"0135","04",425
"0135","05",408
"0136","01",1737
"0136","02",792
"0136","03",2003
"0136","04",342
"0136","05",455
"0136","06",343
"0136","07",200
"0136","12",63
"0136","11",55
"0137","01",475
"0137","02",216
"0137","03",578
"0137","04",196
"0137","05",303
"0137","06",116
"0138","01",786
"0138","03",472
"0138","04",250
"0138","05",494
"0211","01",1863
"0211","02",985
"0211","03",1451
"0211","04",179
"0211","05",414
"0211","06",285
"0211","07",215
"0211","11",45
"0213","01",3437
"0213","02",1997
"0213","03",3615
"0213","04",513
"0213","05",459
"0213","06",813
"0213","07",376
"0213","12",38
"0213","11",136
"0214","01",1734
"0214","02",703
"0214","03",1760
"0214","04",322
"0214","05",833
"0214","06",453
"0214","07",385
"0214","12",40
"0214","11",141
"0215","01",1818
"0215","02",778
"0215","03",1464
"0215","04",154
"0215","05",386
"0215","06",310
"0215","07",541
"0216","01",1597
"0216","02",991
"0216","03",2054
"0216","04",293
"0216","05",128
"0216","06",755
"0216","07",351
"0216","11",199
"0216","91",17
"0217","01",2478
"0217","02",1587
"0217","03",4654
"0217","04",514
"0217","06",652
"0217","07",379
"0217","12",82
"0217","11",49
"0219","01",9058
"0219","02",8609
"0219","03",21685
"0219","04",1627
"0219","05",715
"0219","06",2573
"0219","07",1715
"0219","12",2845
"0219","09",91
"0219","11",875
"0220","01",4601
"0220","02",4198
"0220","03",8906
"0220","04",888
"0220","05",595
"0220","06",1270
"0220","07",1482
"0220","12",287
"0220","11",438
"0221","01",3824
"0221","03",1091
"0221","04",621
"0221","05",1028
"0221","06",228
"0221","07",142
"0226","01",2404
"0226","02",657
"0226","03",1484
"0226","04",308
"0226","05",697
"0226","06",342
"0226","07",184
"0227","01",2111
"0227","03",1283
"0227","04",221
"0227","05",353
"0227","06",237
"0227","07",204
"0228","01",3294
"0228","02",1037
"0228","03",1718
"0228","04",282
"0228","05",191
"0228","06",392
"0228","07",159
"0228","11",55
"0229","01",1327
"0229","02",732
"0229","03",844
"0229","04",247
"0229","05",288
"0229","06",189
"0229","07",205
"0230","01",5354
"0230","02",2140
"0230","03",3042
"0230","04",473
"0230","05",251
"0230","06",833
"0230","07",727
"0230","12",65
"0230","11",149
"0231","01",7910
"0231","02",2608
"0231","03",4631
"0231","04",660
"0231","05",383
"0231","06",1039
"0231","07",596
"0231","09",134
"0231","11",159
"0233","01",2952
"0233","02",1298
"0233","03",2589
"0233","04",235
"0233","05",228
"0233","06",422
"0233","07",388
"0233","12",63
"0233","11",38
"0234","01",806
"0234","03",649
"0234","04",179
"0234","05",360
"0235","01",3649
"0235","02",1662
"0235","03",2221
"0235","04",352
"0235","05",732
"0235","06",305
"0235","07",334
"0235","11",50
"0236","01",3685
"0236","02",547
"0236","03",765
"0236","04",317
"0236","05",734
"0236","06",318
"0236","90",134
"0236","91",1853
"0237","01",3858
"0237","02",954
"0237","03",1377
"0237","04",395
"0237","05",694
"0237","06",360
"0237","07",278
"0237","91",942
"0238","01",2057
"0238","03",821
"0238","04",318
"0238","05",516
"0238","06",161
"0238","07",182
"0239","01",716
"0239","03",200
"0239","04",188
"0239","05",125
"0239","07",218
"0301","01",85334
"0301","02",50848
"0301","03",88797
"0301","04",10305
"0301","05",1866
"0301","06",18883
"0301","09",746
"0301","11",8221
"0301","90",8127
"0301","91",1208
"0301","92",2096
"0401","01",4463
"0401","02",784
"0401","03",2065
"0401","04",490
"0401","05",177
"0401","06",744
"0401","07",463
"0401","11",243
"0402","01",5086
"0402","02",937
"0402","03",1206
"0402","04",281
"0402","05",485
"0402","06",857
"0402","07",229
"0402","11",58
"0412","01",9337
"0412","03",2731
"0412","04",624
"0412","05",1946
"0412","06",1206
"0412","09",92
"0414","01",3163
"0414","03",778
"0414","04",124
"0414","05",443
"0414","06",397
"0414","11",78
