"Region","PolitParti","Godkjente1 1957"
"0101","01",3723
"0101","03",1438
"0101","04",501
"0101","07",253
"0101","71",14
"0101","09",115
"0101","73",17
"0102","01",4686
"0102","03",1784
"0102","04",715
"0102","07",360
"0102","71",19
"0102","09",332
"0102","73",173
"0103","01",4411
"0103","03",2486
"0103","04",713
"0103","07",245
"0103","71",47
"0103","09",314
"0103","73",30
"0104","01",6856
"0104","03",2932
"0104","04",714
"0104","07",366
"0104","71",104
"0104","09",474
"0104","73",90
"0111","01",540
"0111","03",463
"0111","04",226
"0111","07",57
"0111","71",52
"0111","09",1
"0111","73",5
"0112","01",433
"0112","03",58
"0112","04",51
"0112","07",5
"0112","71",108
"0112","09",46
"0112","73",2
"0113","01",2642
"0113","03",359
"0113","04",377
"0113","07",54
"0113","71",224
"0113","09",406
"0113","73",22
"0114","01",251
"0114","03",26
"0114","04",131
"0114","07",20
"0114","71",127
"0114","09",2
"0114","73",8
"0115","01",3191
"0115","03",507
"0115","04",719
"0115","07",150
"0115","71",428
"0115","09",243
"0115","73",129
"0116","01",2739
"0116","03",590
"0116","04",645
"0116","07",139
"0116","71",504
"0116","09",45
"0116","73",32
"0117","01",2572
"0117","03",358
"0117","04",327
"0117","07",87
"0117","71",322
"0117","09",93
"0117","73",19
"0118","01",399
"0118","03",57
"0118","04",210
"0118","07",13
"0118","71",168
"0118","09",6
"0118","73",2
"0119u","01",661
"0119u","03",153
"0119u","04",230
"0119u","07",18
"0119u","71",140
"0119u","09",6
"0120","01",340
"0120","03",81
"0120","04",80
"0120","07",8
"0120","71",238
"0120","09",1
"0120","73",1
"0121","01",164
"0121","03",28
"0121","04",102
"0121","07",7
"0121","71",47
"0121","09",4
"0121","73",1
"0122","01",671
"0122","03",269
"0122","04",300
"0122","07",51
"0122","71",741
"0122","09",8
"0122","73",11
"0123","01",619
"0123","03",186
"0123","04",147
"0123","07",59
"0123","71",471
"0123","09",17
"0123","73",7
"0124","01",2760
"0124","03",787
"0124","04",566
"0124","07",318
"0124","71",471
"0124","09",56
"0124","73",45
"0125","01",1299
"0125","03",390
"0125","04",552
"0125","07",92
"0125","71",917
"0125","09",10
"0125","73",49
"0126","01",708
"0126","03",467
"0126","04",197
"0126","07",64
"0126","71",25
"0126","09",12
"0126","73",9
"0127","01",498
"0127","03",89
"0127","04",244
"0127","07",57
"0127","71",386
"0127","09",8
"0127","73",9
"0128","01",1178
"0128","03",294
"0128","04",779
"0128","07",47
"0128","71",723
"0128","09",8
"0128","73",18
"0129","01",196
"0129","03",70
"0129","04",254
"0129","07",9
"0129","71",371
"0129","09",2
"0130","01",4320
"0130","03",710
"0130","04",774
"0130","07",192
"0130","71",260
"0130","09",218
"0130","73",111
"0131","01",1253
"0131","03",153
"0131","04",234
"0131","07",42
"0131","71",149
"0131","09",60
"0131","73",7
"0132","01",5346
"0132","03",1985
"0132","04",952
"0132","07",212
"0132","71",69
"0132","09",223
"0132","73",42
"0133","01",1760
"0133","03",599
"0133","04",385
"0133","07",56
"0133","71",58
"0133","09",66
"0133","73",35
"0134","01",2581
"0134","03",1138
"0134","04",824
"0134","07",107
"0134","71",336
"0134","09",106
"0134","73",37
"0135","01",874
"0135","03",268
"0135","04",380
"0135","07",21
"0135","71",350
"0135","09",24
"0135","73",2
"0136","01",1575
"0136","03",730
"0136","04",307
"0136","07",159
"0136","71",395
"0136","09",34
"0136","73",9
"0137","01",382
"0137","03",151
"0137","04",145
"0137","07",92
"0137","71",381
"0137","09",4
"0138","01",621
"0138","03",162
"0138","04",154
"0138","07",47
"0138","71",420
"0138","09",38
"0138","73",8
"0201","01",174
"0201","03",89
"0201","04",25
"0201","07",5
"0201","71",4
"0201","09",4
"0203","01",772
"0203","03",459
"0203","04",38
"0203","07",112
"0203","71",6
"0203","09",6
"0211","01",1078
"0211","03",406
"0211","04",144
"0211","07",87
"0211","71",537
"0211","09",31
"0212","01",382
"0212","03",99
"0212","04",46
"0212","07",55
"0212","71",257
"0212","09",3
"0213","01",1922
"0213","03",752
"0213","04",284
"0213","07",356
"0213","71",254
"0213","09",148
"0214","01",1308
"0214","03",435
"0214","04",218
"0214","07",280
"0214","71",654
"0214","09",21
"0215","01",622
"0215","03",341
"0215","04",93
"0215","07",66
"0215","71",349
"0215","09",10
"0216","01",1250
"0216","03",694
"0216","04",346
"0216","07",235
"0216","71",132
"0216","09",106
"0217","01",1875
"0217","03",1022
"0217","04",227
"0217","07",396
"0217","71",30
"0217","09",113
"0219","01",10236
"0219","03",12121
"0219","04",1110
"0219","07",2852
"0219","71",443
"0219","09",795
"0220","01",3707
"0220","03",2600
"0220","04",563
"0220","07",724
"0220","71",401
"0220","09",248
"0221u","01",559
"0221u","03",119
"0221u","04",169
"0221u","07",47
"0221u","71",362
"0221u","09",9
"0222","01",1098
"0222","03",161
"0222","04",258
"0222","07",43
"0222","71",452
"0222","09",23
"0223","01",288
"0223","03",53
"0223","04",64
"0223","07",15
"0223","71",48
"0223","09",8
"0224","01",1077
"0224","03",147
"0224","04",166
"0224","07",35
"0224","71",321
"0224","09",56
"0225","01",655
"0225","03",89
"0225","04",85
"0225","07",57
"0225","71",295
"0225","09",57
"0226","01",1019
"0226","03",201
"0226","04",212
"0226","07",109
"0226","71",613
"0226","09",40
"0227","01",1467
"0227","03",204
"0227","04",169
"0227","07",104
"0227","71",338
"0227","09",107
"0228","01",1307
"0228","03",240
"0228","04",145
"0228","07",104
"0228","71",125
"0228","09",176
"0229","01",870
"0229","03",177
"0229","04",155
"0229","07",100
"0229","71",387
"0229","09",23
"0230","01",3249
"0230","03",524
