"Region","PolitParti","Godkjente1 1973"
"0101","01",8274
"0101","03",2175
"0101","04",2028
"0101","05",1030
"0101","07",164
"0101","75",557
"0101","76",29
"0101","77",17
"0101","78",20
"0101","74",261
"0101","11",54
"0101","79",1336
"0102","01",3731
"0102","03",1687
"0102","04",933
"0102","05",109
"0102","07",128
"0102","75",244
"0102","76",12
"0102","78",2
"0102","74",193
"0102","11",10
"0102","79",1018
"0103","01",7893
"0103","03",4193
"0103","04",1952
"0103","05",371
"0103","07",220
"0103","75",558
"0103","76",29
"0103","77",9
"0103","78",15
"0103","74",206
"0103","11",50
"0103","79",2182
"0104","01",6246
"0104","03",3961
"0104","04",954
"0104","05",344
"0104","07",120
"0104","75",565
"0104","76",35
"0104","77",10
"0104","78",9
"0104","74",228
"0104","11",140
"0104","79",1830
"0111","01",463
"0111","03",367
"0111","04",249
"0111","05",93
"0111","07",25
"0111","75",51
"0111","76",4
"0111","77",4
"0111","78",2
"0111","74",8
"0111","11",2
"0111","79",71
"0113","01",3145
"0113","03",617
"0113","04",584
"0113","05",427
"0113","07",61
"0113","75",162
"0113","76",4
"0113","77",5
"0113","78",9
"0113","74",44
"0113","11",21
"0113","79",902
"0114","01",305
"0114","03",27
"0114","04",182
"0114","05",159
"0114","07",7
"0114","75",24
"0114","77",3
"0114","78",1
"0114","74",3
"0114","79",84
"0115","01",3269
"0115","03",588
"0115","04",1068
"0115","05",616
"0115","07",115
"0115","75",304
"0115","76",11
"0115","77",8
"0115","78",18
"0115","74",79
"0115","11",15
"0115","79",910
"0118","01",328
"0118","03",68
"0118","04",211
"0118","05",166
"0118","07",6
"0118","75",11
"0118","77",1
"0118","74",4
"0118","11",1
"0118","79",25
"0119","01",788
"0119","03",191
"0119","04",441
"0119","05",404
"0119","07",11
"0119","75",46
"0119","76",3
"0119","77",4
"0119","78",1
"0119","74",12
"0119","11",2
"0119","79",100
"0121","01",165
"0121","03",26
"0121","04",128
"0121","05",59
"0121","07",4
"0121","75",3
"0121","74",3
"0121","79",18
"0122","01",636
"0122","03",198
"0122","04",462
"0122","05",732
"0122","07",22
"0122","75",115
"0122","76",5
"0122","77",1
"0122","78",1
"0122","74",12
"0122","11",3
"0122","79",74
"0123","01",678
"0123","03",266
"0123","04",239
"0123","05",509
"0123","07",23
"0123","75",89
"0123","76",3
"0123","78",1
"0123","74",16
"0123","11",2
"0123","79",112
"0124","01",2639
"0124","03",990
"0124","04",743
"0124","05",625
"0124","07",151
"0124","75",293
"0124","76",4
"0124","77",8
"0124","78",5
"0124","74",133
"0124","11",20
"0124","79",564
"0125","01",1747
"0125","03",770
"0125","04",1019
"0125","05",967
"0125","07",69
"0125","75",189
"0125","76",14
"0125","77",6
"0125","78",1
"0125","74",47
"0125","11",7
"0125","79",300
"0127","01",476
"0127","03",79
"0127","04",291
"0127","05",382
"0127","07",20
"0127","75",35
"0127","76",2
"0127","77",2
"0127","74",15
"0127","11",4
"0127","79",53
"0128","01",1249
"0128","03",346
"0128","04",1022
"0128","05",1007
"0128","07",54
"0128","75",122
"0128","76",11
"0128","77",3
"0128","78",1
"0128","74",20
"0128","11",2
"0128","79",117
"0130","01",4326
"0130","03",1142
"0130","04",1277
"0130","05",503
"0130","07",185
"0130","75",436
"0130","76",15
"0130","77",9
"0130","78",4
"0130","74",153
"0130","11",21
"0130","79",1349
"0131","01",1494
"0131","03",339
"0131","04",406
"0131","05",218
"0131","07",38
"0131","75",122
"0131","76",2
"0131","77",6
"0131","78",5
"0131","74",37
"0131","11",7
"0131","79",410
"0133","01",1817
"0133","03",927
"0133","04",455
"0133","05",92
"0133","07",62
"0133","75",170
"0133","76",5
"0133","77",3
"0133","78",6
"0133","74",48
"0133","11",10
"0133","79",658
"0134","01",2407
"0134","03",1182
"0134","04",1180
"0134","05",486
"0134","07",136
"0134","75",274
"0134","76",7
"0134","77",13
"0134","78",9
"0134","74",58
"0134","11",7
"0134","79",601
"0135","01",892
"0135","03",341
"0135","04",527
"0135","05",464
"0135","07",17
"0135","75",87
"0135","76",4
"0135","77",1
"0135","78",3
"0135","74",30
"0135","11",9
"0135","79",186
"0136","01",1748
"0136","03",1352
"0136","04",450
"0136","05",605
"0136","07",66
"0136","75",255
"0136","76",5
"0136","77",6
"0136","78",5
"0136","74",151
"0136","11",23
"0136","79",483
"0137","01",334
"0137","03",219
"0137","04",177
"0137","05",337
"0137","07",32
"0137","75",47
"0137","76",1
"0137","77",1
"0137","78",2
"0137","74",24
"0137","11",4
"0137","79",84
"0138","01",620
"0138","03",214
"0138","04",181
"0138","05",440
"0138","07",14
"0138","75",73
"0138","76",6
"0138","77",3
"0138","78",1
"0138","74",14
"0138","11",3
"0138","79",158
"0211","01",1243
"0211","03",650
"0211","04",257
"0211","05",598
"0211","07",43
"0211","75",209
"0211","76",3
"0211","77",5
"0211","78",3
"0211","74",119
"0211","11",7
"0211","79",386
"0213","01",2735
"0213","03",2019
"0213","04",657
"0213","05",765
"0213","07",239
"0213","75",605
"0213","76",16
"0213","77",6
"0213","78",1
"0213","74",534
"0213","11",47
"0213","79",1177
"0214","01",1426
"0214","03",821
"0214","04",390
"0214","05",1222
"0214","07",198
"0214","75",271
"0214","76",7
"0214","77",9
"0214","78",5
"0214","74",292
"0214","11",28
"0214","79",601
"0215","01",1288
"0215","03",1270
"0215","04",270
"0215","05",488
"0215","07",52
"0215","75",405
"0215","76",10
"0215","77",9
"0215","78",7
"0215","74",236
"0215","11",12
"0215","79",433
"0216","01",1351
"0216","03",1208
"0216","04",416
"0216","05",223
"0216","07",125
"0216","75",354
"0216","76",9
"0216","77",5
"0216","78",3
"0216","74",272
"0216","11",48
"0216","79",730
"0217","01",2172
"0217","03",2537
"0217","04",550
"0217","05",226
"0217","07",216
"0217","75",507
"0217","76",23
"0217","77",4
"0217","78",1
"0217","74",576
"0217","11",55
"0217","79",975
"0219","01",9659
"0219","03",18918
"0219","04",2567
"0219","05",1448
"0219","07",1416
"0219","75",3887
"0219","76",152
"0219","77",51
"0219","78",16
"0219","74",3106
"0219","11",302
"0219","79",4562
"0220","01",3805
"0220","03",6122
"0220","04",1220
"0220","05",951
"0220","07",559
"0220","75",1870
"0220","76",54
"0220","77",17
"0220","78",7
"0220","74",1088
"0220","11",132
"0220","79",2073
"0221","01",3166
"0221","03",495
"0221","04",853
"0221","05",1147
"0221","07",128
"0221","75",243
"0221","76",4
"0221","77",7
"0221","78",3
"0221","74",162
"0221","11",10
"0221","79",471
"0226","01",1954
"0226","03",473
"0226","04",419
"0226","05",976
"0226","07",81
"0226","75",188
"0226","76",8
"0226","77",1
"0226","78",5
"0226","74",162
"0226","11",8
"0226","79",574
"0227","01",1782
"0227","03",450
"0227","04",321
"0227","05",428
"0227","07",101
"0227","75",191
"0227","76",5
"0227","77",2
"0227","78",2
"0227","74",128
"0227","11",11
"0227","79",439
"0228","01",2219
"0228","03",978
"0228","04",362
"0228","05",265
"0228","07",141
"0228","75",403
"0228","76",12
"0228","77",6
"0228","78",1
"0228","74",283
"0228","11",29
"0228","79",923
"0229","01",1071
"0229","03",338
"0229","04",270
"0229","05",377
"0229","07",65
"0229","75",182
"0229","76",3
"0229","77",3
"0229","78",1
"0229","74",107
"0229","11",16
"0229","79",371
"0230","01",3680
"0230","03",1571
"0230","04",613
"0230","05",412
"0230","07",271
"0230","75",687
"0230","76",24
"0230","77",9
"0230","78",1
"0230","74",425
"0230","11",45
"0230","79",1690
"0231","01",8172
"0231","03",3189
"0231","04",1110
"0231","05",762
"0231","07",368
"0231","75",1110
"0231","76",26
"0231","77",6
"0231","78",8
"0231","74",1082
"0231","11",79
"0231","79",2929
"0233","01",2579
"0233","03",1086
"0233","04",340
"0233","05",451
"0233","07",408
"0233","75",455
"0233","76",14
"0233","77",2
"0233","78",6
"0233","74",418
"0233","11",37
"0233","79",1012
"0234","01",542
"0234","03",180
"0234","04",150
"0234","05",375
"0234","07",11
"0234","75",81
"0234","76",4
"0234","77",1
"0234","78",1
"0234","74",12
"0234","11",2
"0234","79",114
"0235","01",3514
"0235","03",1361
"0235","04",539
"0235","05",1204
"0235","07",148
"0235","75",594
"0235","76",13
"0235","77",8
"0235","78",8
"0235","74",341
"0235","11",18
"0235","79",716
"0236","01",3973
"0236","03",482
"0236","04",565
"0236","05",1142
"0236","07",104
"0236","75",283
"0236","76",14
"0236","77",6
"0236","78",11
"0236","74",204
"0236","11",21
"0236","79",783
"0237","01",4078
"0237","03",661
"0237","04",637
"0237","05",1047
"0237","07",189
"0237","75",297
"0237","76",14
"0237","77",7
"0237","78",9
"0237","74",239
"0237","11",29
"0237","79",964
"0238","01",1742
"0238","03",222
"0238","04",396
"0238","05",693
"0238","07",83
"0238","75",191
"0238","76",2
"0238","77",6
"0238","78",3
"0238","74",92
"0238","11",6
"0238","79",354
"0239","01",589
"0239","03",49
"0239","04",276
"0239","05",169
"0239","07",70
"0239","75",27
"0239","76",3
"0239","78",1
"0239","74",68
"0239","11",3
"0239","79",82
"0601","01",7849
"0601","03",2511
"0601","04",970
"0601","05",1568
"0601","07",247
"0601","75",870
"0601","76",45
"0601","77",15
