"Region","PolitParti","Godkjente1 2001"
"0101","01",4841
"0101","02",2448
"0101","03",2386
"0101","04",2071
"0101","05",667
"0101","06",1794
"0101","07",352
"0101","13",14
"0101","48",38
"0101","44",71
"0101","09",9
"0101","49",5
"0101","10",174
"0101","46",136
"0101","11",120
"0101","27",8
"0101","92",16
"0104","01",4024
"0104","02",2456
"0104","03",3839
"0104","04",1234
"0104","05",134
"0104","06",2279
"0104","07",384
"0104","13",21
"0104","48",24
"0104","44",80
"0104","09",9
"0104","49",6
"0104","10",274
"0104","46",168
"0104","11",171
"0104","27",15
"0104","92",8
"0105","01",9058
"0105","02",4690
"0105","03",4612
"0105","04",3427
"0105","05",888
"0105","06",2849
"0105","07",540
"0105","13",31
"0105","48",88
"0105","44",170
"0105","09",9
"0105","49",27
"0105","10",285
"0105","46",214
"0105","11",99
"0105","27",24
"0105","92",47
"0106","01",11271
"0106","02",6597
"0106","03",7540
"0106","04",4425
"0106","05",838
"0106","06",4691
"0106","07",988
"0106","13",52
"0106","48",97
"0106","44",202
"0106","09",58
"0106","49",32
"0106","10",854
"0106","46",355
"0106","11",212
"0106","27",49
"0106","92",54
"0111","01",510
"0111","02",397
"0111","03",524
"0111","04",206
"0111","05",54
"0111","06",248
"0111","07",63
"0111","13",4
"0111","48",4
"0111","44",33
"0111","49",2
"0111","10",21
"0111","46",22
"0111","11",10
"0111","27",3
"0118","01",190
"0118","02",101
"0118","03",113
"0118","04",193
"0118","05",151
"0118","06",67
"0118","07",13
"0118","48",10
"0118","44",3
"0118","10",13
"0118","46",3
"0118","92",3
"0119","01",500
"0119","02",173
"0119","03",298
"0119","04",456
"0119","05",297
"0119","06",125
"0119","07",35
"0119","13",1
"0119","48",6
"0119","44",17
"0119","49",1
"0119","10",11
"0119","46",12
"0119","11",4
"0119","27",1
"0119","92",1
"0121","01",123
"0121","02",64
"0121","03",30
"0121","04",140
"0121","05",47
"0121","06",7
"0121","07",1
"0121","13",1
"0121","48",3
"0121","44",1
"0121","10",3
"0121","46",2
"0121","92",1
"0122","01",543
"0122","02",487
"0122","03",483
"0122","04",461
"0122","05",450
"0122","06",189
"0122","07",61
"0122","13",3
"0122","48",2
"0122","44",14
"0122","10",19
"0122","46",34
"0122","11",6
"0122","27",2
"0122","92",4
"0123","01",528
"0123","02",428
